Product ID,N_Extracción,Datos
10,Extracción 146,"['2023/07/24 16:00:55', '899.00']"
10,Extracción 147,"['2023/07/25 10:12:55', '899.00']"
10,Extracción 148,"['2023/07/25 18:36:55', '899.00']"
10,Extracción 149,"['2023/07/26 04:24:55', '899.00']"
10,Extracción 150,"['2023/07/26 21:12:55', '899.00']"
10,Extracción 151,"['2023/07/27 07:00:55', '899.00']"
10,Extracción 152,"['2023/07/27 15:24:55', '899.00']"
10,Extracción 153,"['2023/07/28 09:36:55', '899.00']"
10,Extracción 154,"['2023/07/28 19:24:55', '899.00']"
10,Extracción 155,"['2023/07/29 03:48:55', '899.00']"
10,Extracción 156,"['2023/07/29 22:00:55', '899.00']"
10,Extracción 157,"['2023/07/30 06:24:55', '899.00']"
10,Extracción 158,"['2023/07/30 15:44:49', '925.00']"
10,Extracción 159,"['2023/07/31 09:56:49', '925.00']"
10,Extracción 160,"['2023/07/31 09:56:49', '925.00']"
10,Extracción 161,"['2023/08/01 04:08:49', '925.00']"
10,Extracción 162,"['2023/08/01 12:32:49', '925.00']"
10,Extracción 163,"['2023/08/01 22:20:49', '925.00']"
10,Extracción 164,"['2023/08/02 15:08:49', '925.00']"
10,Extracción 165,"['2023/08/03 00:56:49', '925.00']"
10,Extracción 166,"['2023/08/03 09:20:49', '925.00']"
10,Extracción 167,"['2023/08/04 03:32:49', '925.00']"
10,Extracción 168,"['2023/08/04 13:20:49', '925.00']"
10,Extracción 169,"['2023/08/04 21:44:49', '925.00']"
10,Extracción 170,"['2023/08/05 15:56:49', '925.00']"
10,Extracción 171,"['2023/08/06 00:20:49', '925.00']"
10,Extracción 172,"['2023/08/06 10:08:49', '925.00']"
10,Extracción 173,"['2023/08/07 04:20:49', '925.00']"
10,Extracción 174,"['2023/08/07 12:44:49', '925.00']"
10,Extracción 175,"['2023/08/07 21:08:49', '925.00']"
10,Extracción 176,"['2023/08/08 15:20:49', '925.00']"
10,Extracción 177,"['2023/08/09 01:08:49', '925.00']"
10,Extracción 178,"['2023/08/09 09:32:49', '925.00']"
10,Extracción 179,"['2023/08/10 03:44:49', '925.00']"
10,Extracción 180,"['2023/08/10 03:44:49', '925.00']"
10,Extracción 181,"['2023/08/10 21:56:49', '925.00']"
10,Extracción 182,"['2023/08/11 06:20:49', '925.00']"
10,Extracción 183,"['2023/08/11 15:46:15', '898.00']"
10,Extracción 184,"['2023/08/12 09:58:15', '898.00']"
10,Extracción 185,"['2023/08/12 18:22:15', '898.00']"
10,Extracción 186,"['2023/08/13 04:10:15', '898.00']"
10,Extracción 187,"['2023/08/13 22:22:15', '898.00']"
10,Extracción 188,"['2023/08/14 06:46:15', '898.00']"
10,Extracción 189,"['2023/08/14 15:10:15', '898.00']"
10,Extracción 190,"['2023/08/15 09:22:15', '898.00']"
10,Extracción 191,"['2023/08/15 19:10:15', '898.00']"
10,Extracción 192,"['2023/08/16 03:34:15', '898.00']"
10,Extracción 193,"['2023/08/16 21:46:15', '898.00']"
10,Extracción 194,"['2023/08/17 06:10:15', '898.00']"
10,Extracción 195,"['2023/08/17 15:58:15', '898.00']"
10,Extracción 196,"['2023/08/18 10:10:15', '898.00']"
10,Extracción 197,"['2023/08/18 18:34:15', '898.00']"
10,Extracción 198,"['2023/08/19 04:22:15', '898.00']"
10,Extracción 199,"['2023/08/19 22:34:15', '898.00']"
10,Extracción 200,"['2023/08/19 22:34:15', '898.00']"
10,Extracción 201,"['2023/08/20 15:22:15', '898.00']"
10,Extracción 202,"[0, 0]"
10,Extracción 203,"[0, 0]"
10,Extracción 204,"['2023/08/22 03:46:15', '898.00']"
10,Extracción 205,"['2023/08/22 13:34:15', '898.00']"
10,Extracción 206,"['2023/08/22 21:58:15', '898.00']"
10,Extracción 207,"['2023/08/23 16:10:15', '898.00']"
10,Extracción 208,"['2023/08/24 00:34:15', '898.00']"
10,Extracción 209,"['2023/08/24 10:22:15', '898.00']"
10,Extracción 210,"['2023/08/25 04:34:15', '898.00']"
10,Extracción 211,"['2023/08/25 12:43:21', '1049.00']"
10,Extracción 212,"['2023/08/25 22:31:21', '1049.00']"
10,Extracción 213,"['2023/08/26 15:19:21', '1049.00']"
10,Extracción 214,"['2023/08/27 01:07:21', '1049.00']"
10,Extracción 215,"['2023/08/27 09:31:21', '1049.00']"
10,Extracción 216,"['2023/08/28 03:39:36', '866.94']"
10,Extracción 217,"['2023/08/28 13:27:36', '866.94']"
10,Extracción 218,"['2023/08/28 21:51:36', '866.94']"
10,Extracción 219,"['2023/08/29 16:04:50', '1049.00']"
10,Extracción 220,"['2023/08/29 16:04:50', '1049.00']"
10,Extracción 221,"['2023/08/30 10:11:08', '866.00']"
10,Extracción 222,"['2023/08/30 18:35:08', '866.00']"
10,Extracción 223,"['2023/08/31 04:23:08', '866.00']"
10,Extracción 224,"['2023/08/31 22:35:08', '866.00']"
10,Extracción 225,"['2023/09/01 06:59:08', '866.00']"
10,Extracción 226,"['2023/09/01 15:23:08', '866.00']"
10,Extracción 227,"['2023/09/02 09:35:08', '866.00']"
10,Extracción 228,"['2023/09/02 19:23:08', '866.00']"
10,Extracción 229,"['2023/09/03 03:47:08', '866.00']"
10,Extracción 230,"['2023/09/03 21:59:08', '866.00']"
10,Extracción 231,"['2023/09/04 06:23:08', '866.00']"
10,Extracción 232,"['2023/09/04 16:11:08', '866.00']"
10,Extracción 233,"['2023/09/05 10:23:08', '866.00']"
10,Extracción 234,"['2023/09/05 18:47:08', '866.00']"
10,Extracción 235,"['2023/09/06 04:35:08', '866.00']"
10,Extracción 236,"['2023/09/06 21:23:08', '866.00']"
10,Extracción 237,"['2023/09/07 07:11:08', '866.00']"
10,Extracción 238,"['2023/09/07 15:35:08', '866.00']"
10,Extracción 239,"['2023/09/08 09:47:08', '866.00']"
10,Extracción 240,"['2023/09/08 09:47:08', '866.00']"
10,Extracción 241,"[0, 0]"
10,Extracción 242,"[0, 0]"
10,Extracción 243,"[0, 0]"
10,Extracción 244,"[0, 0]"
10,Extracción 245,"[0, 0]"
10,Extracción 246,"['2023/09/11 09:32:15', '849.00']"
10,Extracción 247,"['2023/09/12 03:44:15', '849.00']"
10,Extracción 248,"['2023/09/12 13:32:15', '849.00']"
10,Extracción 249,"['2023/09/12 21:56:15', '849.00']"
10,Extracción 250,"['2023/09/13 16:08:15', '849.00']"
10,Extracción 251,"['2023/09/14 00:32:15', '849.00']"
10,Extracción 252,"['2023/09/14 10:20:15', '849.00']"
10,Extracción 253,"['2023/09/15 04:32:15', '849.00']"
10,Extracción 254,"['2023/09/15 12:56:15', '849.00']"
10,Extracción 255,"['2023/09/15 21:20:15', '849.00']"
10,Extracción 256,"['2023/09/16 15:32:15', '849.00']"
10,Extracción 257,"['2023/09/17 01:20:15', '849.00']"
10,Extracción 258,"['2023/09/17 09:44:15', '849.00']"
10,Extracción 259,"['2023/09/18 03:56:15', '849.00']"
10,Extracción 260,"[0, 0]"
10,Extracción 261,"[0, 0]"
10,Extracción 262,"[0, 0]"
10,Extracción 263,"['2023/09/19 16:20:15', '849.00']"
10,Extracción 264,"['2023/09/20 10:32:15', '849.00']"
10,Extracción 265,"[0, 0]"
10,Extracción 266,"['2023/09/21 04:44:15', '849.00']"
10,Extracción 267,"['2023/09/21 21:32:15', '849.00']"
10,Extracción 268,"[0, 0]"
10,Extracción 269,"['2023/09/22 15:45:52', '849.00']"
10,Extracción 270,"['2023/09/23 09:57:52', '849.00']"
10,Extracción 271,"[0, 0]"
10,Extracción 272,"['2023/09/24 04:09:52', '849.00']"
10,Extracción 273,"['2023/09/24 22:21:52', '849.00']"
10,Extracción 274,"[0, 0]"
10,Extracción 275,"[0, 0]"
10,Extracción 276,"['2023/09/26 10:45:52', '849.00']"
10,Extracción 277,"[0, 0]"
10,Extracción 278,"['2023/09/27 03:33:52', '849.00']"
10,Extracción 279,"['2023/09/27 21:45:52', '849.00']"
10,Extracción 280,"[0, 0]"
10,Extracción 281,"[0, 0]"
10,Extracción 282,"[0, 0]"
10,Extracción 283,"[0, 0]"
10,Extracción 284,"['2023/09/30 04:08:14', '868.00']"
10,Extracción 285,"['2023/09/30 12:32:14', '868.00']"
10,Extracción 286,"['2023/09/30 22:20:14', '868.00']"
10,Extracción 287,"['2023/10/01 16:32:14', '868.00']"
10,Extracción 288,"['2023/10/02 00:56:14', '868.00']"
10,Extracción 289,"['2023/10/02 10:44:14', '868.00']"
10,Extracción 290,"['2023/10/03 03:32:14', '868.00']"
10,Extracción 291,"['2023/10/03 13:20:14', '868.00']"
10,Extracción 292,"['2023/10/03 21:44:14', '868.00']"
10,Extracción 293,"['2023/10/04 15:56:14', '868.00']"
10,Extracción 294,"['2023/10/05 01:44:14', '868.00']"
10,Extracción 295,"['2023/10/05 10:08:14', '868.00']"
10,Extracción 296,"[0, 0]"
10,Extracción 297,"['2023/10/06 12:37:56', '979.00']"
10,Extracción 298,"['2023/10/06 21:43:30', '949.00']"
10,Extracción 299,"['2023/10/07 15:55:30', '949.00']"
10,Extracción 300,"[0, 0]"
10,Extracción 301,"[0, 0]"
10,Extracción 302,"[0, 0]"
10,Extracción 303,"[0, 0]"
10,Extracción 304,"[0, 0]"
10,Extracción 305,"[0, 0]"
10,Extracción 306,"[0, 0]"
10,Extracción 307,"['2023/10/11 09:30:08', '1119.00']"
10,Extracción 308,"['2023/10/11 19:18:08', '1119.00']"
10,Extracción 309,"[0, 0]"
10,Extracción 310,"[0, 0]"
10,Extracción 311,"[0, 0]"
10,Extracción 312,"[0, 0]"
10,Extracción 313,"[0, 0]"
10,Extracción 314,"[0, 0]"
10,Extracción 315,"['2023/10/15 04:01:19', '879.00']"
10,Extracción 316,"[0, 0]"
10,Extracción 317,"[0, 0]"
10,Extracción 318,"['2023/10/16 16:25:19', '879.00']"
10,Extracción 319,"['2023/10/17 09:56:17', '868.00']"
10,Extracción 320,"['2023/10/17 19:44:17', '868.00']"
10,Extracción 321,"['2023/10/17 19:44:17', '868.00']"
10,Extracción 322,"['2023/10/18 12:44:21', '1119.00']"
10,Extracción 323,"['2023/10/18 22:42:23', '868.00']"
10,Extracción 324,"[0, 0]"
10,Extracción 325,"['2023/10/20 01:30:05', '915.00']"
10,Extracción 326,"[0, 0]"
10,Extracción 327,"[0, 0]"
10,Extracción 328,"['2023/10/21 13:49:33', '828.00']"
10,Extracción 329,"['2023/10/21 22:13:33', '828.00']"
10,Extracción 330,"['2023/10/22 16:25:33', '828.00']"
10,Extracción 331,"['2023/10/23 00:49:33', '828.00']"
10,Extracción 332,"['2023/10/23 10:37:33', '828.00']"
10,Extracción 333,"['2023/10/24 04:49:33', '828.00']"
10,Extracción 334,"[0, 0]"
10,Extracción 335,"['2023/10/24 21:37:33', '828.00']"
10,Extracción 336,"['2023/10/25 15:49:33', '828.00']"
10,Extracción 337,"['2023/10/26 01:37:33', '828.00']"
10,Extracción 338,"['2023/10/26 10:01:33', '828.00']"
10,Extracción 339,"[0, 0]"
10,Extracción 340,"['2023/10/27 12:37:33', '828.00']"
10,Extracción 341,"['2023/10/27 12:37:33', '828.00']"
10,Extracción 342,"['2023/10/28 06:49:33', '828.00']"
10,Extracción 343,"['2023/10/28 16:37:33', '828.00']"
10,Extracción 344,"['2023/10/29 09:49:33', '828.00']"
10,Extracción 345,"['2023/10/29 18:13:33', '828.00']"
10,Extracción 346,"['2023/10/30 02:37:33', '828.00']"
10,Extracción 347,"['2023/10/30 20:49:33', '828.00']"
10,Extracción 348,"['2023/10/31 05:44:14', '915.00']"
10,Extracción 349,"['2023/10/31 15:31:33', '999.00']"
10,Extracción 350,"['2023/11/01 09:15:58', '825.62']"
10,Extracción 351,"['2023/11/01 17:39:58', '825.62']"
10,Extracción 352,"[0, 0]"
10,Extracción 353,"[0, 0]"
10,Extracción 354,"[0, 0]"
10,Extracción 355,"['2023/11/03 14:46:08', '999.00']"
10,Extracción 356,"['2023/11/04 09:54:09', '1119.00']"
10,Extracción 357,"['2023/11/04 18:14:28', '1269.00']"
10,Extracción 358,"['2023/11/05 02:38:28', '1269.00']"
10,Extracción 359,"['2023/11/05 21:07:30', '1119.00']"
10,Extracción 360,"['2023/11/06 06:55:30', '1119.00']"
10,Extracción 361,"['2023/11/06 06:55:30', '1119.00']"
10,Extracción 362,"['2023/11/06 23:43:30', '1119.00']"
10,Extracción 363,"['2023/11/07 09:31:30', '1119.00']"
10,Extracción 364,"['2023/11/08 03:43:30', '1119.00']"
10,Extracción 365,"['2023/11/08 12:07:30', '1119.00']"
10,Extracción 366,"['2023/11/08 21:55:30', '1119.00']"
10,Extracción 367,"[0, 0]"
10,Extracción 368,"[0, 0]"
10,Extracción 369,"[0, 0]"
10,Extracción 370,"[0, 0]"
10,Extracción 371,"['2023/11/11 12:46:52', '799.00']"
10,Extracción 372,"[0, 0]"
10,Extracción 373,"[0, 0]"
10,Extracción 374,"['2023/11/12 23:46:52', '799.00']"
10,Extracción 375,"[0, 0]"
