Product ID,N_Extracción,Datos
16,Extracción 44,"['2023/07/29 23:28:42', '839.00']"
16,Extracción 45,"['2023/07/30 05:04:42', '839.00']"
16,Extracción 46,"['2023/07/30 12:04:42', '839.00']"
16,Extracción 47,"['2023/07/30 23:16:42', '839.00']"
16,Extracción 48,"['2023/07/31 04:52:42', '839.00']"
16,Extracción 49,"['2023/07/31 11:52:42', '839.00']"
16,Extracción 50,"['2023/07/31 23:04:42', '839.00']"
16,Extracción 51,"['2023/08/01 04:36:19', '891.00']"
16,Extracción 52,"['2023/08/01 11:36:19', '891.00']"
16,Extracción 53,"['2023/08/01 22:24:18', '839.00']"
16,Extracción 54,"['2023/08/02 05:24:18', '839.00']"
16,Extracción 55,"['2023/08/02 11:00:18', '839.00']"
16,Extracción 56,"['2023/08/02 22:12:18', '839.00']"
16,Extracción 57,"['2023/08/03 05:12:18', '839.00']"
16,Extracción 58,"['2023/08/03 10:48:18', '839.00']"
16,Extracción 59,"['2023/08/03 22:00:18', '839.00']"
16,Extracción 60,"['2023/08/03 22:00:18', '839.00']"
16,Extracción 61,"['2023/08/04 10:36:18', '839.00']"
16,Extracción 62,"['2023/08/04 16:12:18', '839.00']"
16,Extracción 63,"['2023/08/04 21:48:18', '839.00']"
16,Extracción 64,"['2023/08/05 10:24:18', '839.00']"
16,Extracción 65,"['2023/08/05 16:00:18', '839.00']"
16,Extracción 66,"['2023/08/05 21:36:18', '839.00']"
16,Extracción 67,"['2023/08/06 09:49:00', '847.00']"
16,Extracción 68,"['2023/08/06 15:25:00', '847.00']"
16,Extracción 69,"['2023/08/06 21:01:00', '847.00']"
16,Extracción 70,"['2023/08/07 09:37:00', '847.00']"
16,Extracción 71,"['2023/08/07 15:13:00', '847.00']"
16,Extracción 72,"['2023/08/07 20:49:00', '847.00']"
16,Extracción 73,"['2023/08/08 09:25:00', '847.00']"
16,Extracción 74,"['2023/08/08 15:01:00', '847.00']"
16,Extracción 75,"['2023/08/08 20:37:00', '847.00']"
16,Extracción 76,"['2023/08/09 09:13:00', '847.00']"
16,Extracción 77,"['2023/08/09 14:49:00', '847.00']"
16,Extracción 78,"['2023/08/09 20:25:00', '847.00']"
16,Extracción 79,"['2023/08/10 09:01:00', '847.00']"
16,Extracción 80,"['2023/08/10 09:01:00', '847.00']"
16,Extracción 81,"['2023/08/10 20:13:00', '847.00']"
16,Extracción 82,"['2023/08/11 01:49:00', '847.00']"
16,Extracción 83,"['2023/08/11 08:49:00', '847.00']"
16,Extracción 84,"['2023/08/11 20:01:00', '847.00']"
16,Extracción 85,"['2023/08/12 01:37:00', '847.00']"
16,Extracción 86,"['2023/08/12 08:37:00', '847.00']"
16,Extracción 87,"['2023/08/12 19:49:00', '847.00']"
16,Extracción 88,"['2023/08/13 01:25:00', '847.00']"
16,Extracción 89,"['2023/08/13 08:25:00', '847.00']"
16,Extracción 90,"['2023/08/13 19:37:00', '847.00']"
16,Extracción 91,"['2023/08/14 01:13:00', '847.00']"
16,Extracción 92,"['2023/08/14 08:13:00', '847.00']"
16,Extracción 93,"['2023/08/14 19:25:00', '847.00']"
16,Extracción 94,"['2023/08/15 01:01:00', '847.00']"
16,Extracción 95,"['2023/08/15 08:01:00', '847.00']"
16,Extracción 96,"['2023/08/15 19:13:00', '847.00']"
16,Extracción 97,"['2023/08/16 00:49:00', '847.00']"
16,Extracción 98,"['2023/08/16 07:49:00', '847.00']"
16,Extracción 99,"['2023/08/16 19:01:00', '847.00']"
16,Extracción 100,"['2023/08/16 19:01:00', '847.00']"
16,Extracción 101,"['2023/08/17 06:13:00', '847.00']"
16,Extracción 102,"['2023/08/17 13:13:00', '847.00']"
16,Extracción 103,"['2023/08/17 18:49:00', '847.00']"
16,Extracción 104,"['2023/08/18 06:01:00', '847.00']"
16,Extracción 105,"['2023/08/18 13:01:00', '847.00']"
16,Extracción 106,"['2023/08/18 18:37:00', '847.00']"
16,Extracción 107,"['2023/08/19 05:49:00', '847.00']"
16,Extracción 108,"['2023/08/19 12:49:00', '847.00']"
16,Extracción 109,"['2023/08/19 18:25:00', '847.00']"
16,Extracción 110,"['2023/08/20 05:37:00', '847.00']"
16,Extracción 111,"['2023/08/20 12:37:00', '847.00']"
16,Extracción 112,"['2023/08/20 18:13:00', '847.00']"
16,Extracción 113,"['2023/08/21 05:25:00', '847.00']"
16,Extracción 114,"['2023/08/21 12:25:00', '847.00']"
16,Extracción 115,"['2023/08/21 18:01:00', '847.00']"
16,Extracción 116,"['2023/08/22 05:00:57', '848.00']"
16,Extracción 117,"['2023/08/22 12:00:57', '848.00']"
16,Extracción 118,"['2023/08/22 17:36:57', '848.00']"
16,Extracción 119,"['2023/08/23 04:48:57', '848.00']"
16,Extracción 120,"['2023/08/23 04:48:57', '848.00']"
16,Extracción 121,"['2023/08/23 17:24:57', '848.00']"
16,Extracción 122,"['2023/08/23 23:00:57', '848.00']"
16,Extracción 123,"['2023/08/24 04:36:57', '848.00']"
16,Extracción 124,"['2023/08/24 17:12:57', '848.00']"
16,Extracción 125,"['2023/08/24 22:48:57', '848.00']"
16,Extracción 126,"['2023/08/25 04:24:57', '848.00']"
16,Extracción 127,"['2023/08/25 17:00:57', '848.00']"
16,Extracción 128,"['2023/08/25 22:36:57', '848.00']"
16,Extracción 129,"['2023/08/26 04:12:57', '848.00']"
16,Extracción 130,"['2023/08/26 16:48:57', '848.00']"
16,Extracción 131,"['2023/08/26 22:24:57', '848.00']"
16,Extracción 132,"['2023/08/27 04:00:57', '848.00']"
16,Extracción 133,"['2023/08/27 16:36:57', '848.00']"
16,Extracción 134,"['2023/08/27 22:20:16', '700.83']"
16,Extracción 135,"['2023/08/28 03:56:16', '700.83']"
16,Extracción 136,"[0, 0]"
16,Extracción 137,"[0, 0]"
16,Extracción 138,"['2023/08/29 03:44:16', '700.83']"
16,Extracción 139,"['2023/08/29 15:16:39', '848.00']"
16,Extracción 140,"['2023/08/29 15:16:39', '848.00']"
16,Extracción 141,"['2023/08/30 03:52:39', '848.00']"
16,Extracción 142,"['2023/08/30 10:08:52', '799.00']"
16,Extracción 143,"['2023/08/30 15:44:52', '799.00']"
16,Extracción 144,"['2023/08/31 02:56:52', '799.00']"
16,Extracción 145,"['2023/08/31 08:32:52', '799.00']"
16,Extracción 146,"['2023/08/31 15:32:52', '799.00']"
16,Extracción 147,"['2023/09/01 02:44:52', '799.00']"
16,Extracción 148,"['2023/09/01 08:20:52', '799.00']"
16,Extracción 149,"['2023/09/01 15:20:52', '799.00']"
16,Extracción 150,"['2023/09/02 02:32:52', '799.00']"
16,Extracción 151,"['2023/09/02 08:08:52', '799.00']"
16,Extracción 152,"['2023/09/02 15:08:52', '799.00']"
16,Extracción 153,"['2023/09/03 02:20:52', '799.00']"
16,Extracción 154,"['2023/09/03 07:56:52', '799.00']"
16,Extracción 155,"['2023/09/03 14:56:52', '799.00']"
16,Extracción 156,"['2023/09/04 02:08:52', '799.00']"
16,Extracción 157,"['2023/09/04 07:44:52', '799.00']"
16,Extracción 158,"['2023/09/04 14:44:52', '799.00']"
16,Extracción 159,"['2023/09/05 01:56:52', '799.00']"
16,Extracción 160,"['2023/09/05 01:56:52', '799.00']"
16,Extracción 161,"['2023/09/05 14:32:52', '799.00']"
16,Extracción 162,"['2023/09/05 20:08:52', '799.00']"
16,Extracción 163,"['2023/09/06 01:44:52', '799.00']"
16,Extracción 164,"['2023/09/06 12:56:52', '799.00']"
16,Extracción 165,"['2023/09/06 19:56:52', '799.00']"
16,Extracción 166,"['2023/09/07 01:32:52', '799.00']"
16,Extracción 167,"['2023/09/07 13:23:26', '1049.00']"
16,Extracción 168,"['2023/09/07 18:59:26', '1049.00']"
16,Extracción 169,"['2023/09/08 00:35:26', '1049.00']"
16,Extracción 170,"['2023/09/08 13:33:50', '846.00']"
16,Extracción 171,"['2023/09/08 19:09:50', '846.00']"
16,Extracción 172,"['2023/09/09 00:45:50', '846.00']"
16,Extracción 173,"['2023/09/09 13:21:50', '846.00']"
16,Extracción 174,"['2023/09/09 18:57:50', '846.00']"
16,Extracción 175,"['2023/09/10 00:33:50', '846.00']"
16,Extracción 176,"['2023/09/10 13:09:50', '846.00']"
16,Extracción 177,"['2023/09/10 18:45:50', '846.00']"
16,Extracción 178,"['2023/09/11 00:21:50', '846.00']"
16,Extracción 179,"['2023/09/11 12:57:50', '846.00']"
16,Extracción 180,"['2023/09/11 12:57:50', '846.00']"
16,Extracción 181,"['2023/09/12 00:09:50', '846.00']"
16,Extracción 182,"['2023/09/12 05:45:50', '846.00']"
16,Extracción 183,"['2023/09/12 12:45:50', '846.00']"
16,Extracción 184,"['2023/09/12 23:57:50', '846.00']"
16,Extracción 185,"['2023/09/13 05:33:50', '846.00']"
16,Extracción 186,"['2023/09/13 11:09:50', '846.00']"
16,Extracción 187,"['2023/09/13 23:45:50', '846.00']"
16,Extracción 188,"['2023/09/14 04:58:48', '845.00']"
16,Extracción 189,"['2023/09/14 11:58:48', '845.00']"
16,Extracción 190,"['2023/09/14 23:10:48', '845.00']"
16,Extracción 191,"['2023/09/15 05:12:36', '844.00']"
16,Extracción 192,"['2023/09/15 10:48:36', '844.00']"
16,Extracción 193,"['2023/09/15 23:24:36', '844.00']"
16,Extracción 194,"['2023/09/16 05:00:36', '844.00']"
16,Extracción 195,"['2023/09/16 10:36:36', '844.00']"
16,Extracción 196,"['2023/09/16 22:37:22', '849.00']"
16,Extracción 197,"['2023/09/17 04:13:22', '849.00']"
16,Extracción 198,"['2023/09/17 11:13:22', '849.00']"
16,Extracción 199,"['2023/09/17 22:25:22', '849.00']"
16,Extracción 200,"['2023/09/17 22:25:22', '849.00']"
16,Extracción 201,"['2023/09/18 10:02:44', '799.00']"
16,Extracción 202,"['2023/09/18 17:02:44', '799.00']"
16,Extracción 203,"['2023/09/18 22:38:44', '799.00']"
16,Extracción 204,"['2023/09/19 09:50:44', '799.00']"
16,Extracción 205,"['2023/09/19 16:50:44', '799.00']"
16,Extracción 206,"['2023/09/19 22:26:44', '799.00']"
16,Extracción 207,"['2023/09/20 09:38:44', '799.00']"
16,Extracción 208,"['2023/09/20 15:14:44', '799.00']"
16,Extracción 209,"['2023/09/20 22:14:44', '799.00']"
16,Extracción 210,"['2023/09/21 09:26:44', '799.00']"
16,Extracción 211,"['2023/09/21 15:02:44', '799.00']"
16,Extracción 212,"['2023/09/21 22:02:44', '799.00']"
16,Extracción 213,"['2023/09/22 09:14:44', '799.00']"
16,Extracción 214,"['2023/09/22 14:50:44', '799.00']"
16,Extracción 215,"['2023/09/22 21:50:44', '799.00']"
16,Extracción 216,"['2023/09/23 09:02:44', '799.00']"
16,Extracción 217,"['2023/09/23 14:38:44', '799.00']"
16,Extracción 218,"['2023/09/23 21:38:44', '799.00']"
16,Extracción 219,"['2023/09/24 08:50:44', '799.00']"
16,Extracción 220,"['2023/09/24 08:50:44', '799.00']"
16,Extracción 221,"['2023/09/24 21:26:44', '799.00']"
16,Extracción 222,"['2023/09/25 03:02:44', '799.00']"
16,Extracción 223,"['2023/09/25 08:38:44', '799.00']"
16,Extracción 224,"['2023/09/25 20:18:19', '1049.00']"
16,Extracción 225,"['2023/09/26 01:54:19', '1049.00']"
16,Extracción 226,"['2023/09/26 08:54:19', '1049.00']"
16,Extracción 227,"['2023/09/26 20:21:13', '845.00']"
16,Extracción 228,"['2023/09/27 01:57:13', '845.00']"
16,Extracción 229,"['2023/09/27 07:33:13', '845.00']"
16,Extracción 230,"['2023/09/27 20:09:13', '845.00']"
16,Extracción 231,"['2023/09/28 01:45:13', '845.00']"
16,Extracción 232,"['2023/09/28 07:21:13', '845.00']"
16,Extracción 233,"['2023/09/28 19:57:13', '845.00']"
16,Extracción 234,"['2023/09/29 01:33:13', '845.00']"
16,Extracción 235,"['2023/09/29 07:09:13', '845.00']"
16,Extracción 236,"['2023/09/29 19:45:13', '845.00']"
16,Extracción 237,"['2023/09/30 01:21:13', '845.00']"
16,Extracción 238,"['2023/09/30 06:57:13', '845.00']"
16,Extracción 239,"['2023/09/30 19:33:13', '845.00']"
16,Extracción 240,"['2023/09/30 19:33:13', '845.00']"
16,Extracción 241,"['2023/10/01 06:45:13', '845.00']"
16,Extracción 242,"['2023/10/01 13:45:13', '845.00']"
16,Extracción 243,"['2023/10/01 19:21:13', '845.00']"
16,Extracción 244,"['2023/10/02 06:33:13', '845.00']"
16,Extracción 245,"['2023/10/02 12:09:11', '892.00']"
16,Extracción 246,"['2023/10/02 19:09:11', '892.00']"
16,Extracción 247,"['2023/10/03 07:18:26', '845.00']"
16,Extracción 248,"['2023/10/03 12:54:26', '845.00']"
16,Extracción 249,"['2023/10/03 18:22:38', '844.00']"
16,Extracción 250,"['2023/10/04 06:58:38', '844.00']"
16,Extracción 251,"['2023/10/04 12:34:38', '844.00']"
16,Extracción 252,"['2023/10/04 18:10:38', '844.00']"
16,Extracción 253,"['2023/10/05 06:31:39', '843.00']"
16,Extracción 254,"['2023/10/05 12:07:39', '843.00']"
16,Extracción 255,"['2023/10/05 17:43:39', '843.00']"
16,Extracción 256,"['2023/10/06 06:19:39', '843.00']"
16,Extracción 257,"['2023/10/06 11:55:39', '843.00']"
16,Extracción 258,"['2023/10/06 17:31:39', '843.00']"
16,Extracción 259,"['2023/10/07 06:07:39', '843.00']"
16,Extracción 260,"['2023/10/07 11:43:39', '843.00']"
16,Extracción 261,"['2023/10/07 11:43:39', '843.00']"
16,Extracción 262,"['2023/10/07 22:55:39', '843.00']"
16,Extracción 263,"['2023/10/08 05:55:39', '843.00']"
16,Extracción 264,"['2023/10/08 17:07:39', '843.00']"
16,Extracción 265,"['2023/10/08 23:42:53', '696.69']"
16,Extracción 266,"['2023/10/09 05:18:53', '696.69']"
16,Extracción 267,"[0, 0]"
16,Extracción 268,"['2023/10/09 23:30:53', '696.69']"
16,Extracción 269,"['2023/10/10 05:06:53', '696.69']"
16,Extracción 270,"['2023/10/10 16:07:27', '843.00']"
16,Extracción 271,"['2023/10/10 23:07:27', '843.00']"
16,Extracción 272,"['2023/10/11 04:43:27', '843.00']"
16,Extracción 273,"['2023/10/11 16:56:41', '849.00']"
16,Extracción 274,"['2023/10/11 22:32:41', '849.00']"
16,Extracción 275,"['2023/10/12 04:08:41', '849.00']"
16,Extracción 276,"['2023/10/12 16:44:41', '849.00']"
16,Extracción 277,"['2023/10/12 22:20:41', '849.00']"
16,Extracción 278,"['2023/10/13 03:56:41', '849.00']"
16,Extracción 279,"['2023/10/13 16:32:41', '849.00']"
16,Extracción 280,"['2023/10/13 22:08:41', '849.00']"
16,Extracción 281,"['2023/10/13 22:08:41', '849.00']"
16,Extracción 282,"['2023/10/14 09:20:41', '849.00']"
16,Extracción 283,"['2023/10/14 16:20:41', '849.00']"
16,Extracción 284,"['2023/10/15 03:32:41', '849.00']"
16,Extracción 285,"['2023/10/15 09:08:41', '849.00']"
16,Extracción 286,"['2023/10/15 14:44:41', '849.00']"
16,Extracción 287,"['2023/10/16 03:20:41', '849.00']"
16,Extracción 288,"['2023/10/16 08:56:41', '849.00']"
16,Extracción 289,"['2023/10/16 14:32:41', '849.00']"
16,Extracción 290,"['2023/10/17 03:08:41', '849.00']"
16,Extracción 291,"['2023/10/17 08:44:41', '849.00']"
16,Extracción 292,"['2023/10/17 14:20:41', '849.00']"
16,Extracción 293,"['2023/10/18 02:56:41', '849.00']"
16,Extracción 294,"['2023/10/18 08:32:41', '849.00']"
16,Extracción 295,"['2023/10/18 14:08:41', '849.00']"
16,Extracción 296,"['2023/10/19 02:42:55', '849.00']"
16,Extracción 297,"['2023/10/19 08:18:55', '849.00']"
16,Extracción 298,"['2023/10/19 13:54:55', '849.00']"
16,Extracción 299,"['2023/10/20 02:30:55', '849.00']"
16,Extracción 300,"['2023/10/20 08:07:42', '749.00']"
16,Extracción 301,"['2023/10/20 08:07:42', '749.00']"
16,Extracción 302,"['2023/10/20 20:43:42', '749.00']"
16,Extracción 303,"['2023/10/21 02:19:42', '749.00']"
16,Extracción 304,"['2023/10/21 13:31:42', '749.00']"
16,Extracción 305,"['2023/10/21 19:07:42', '749.00']"
16,Extracción 306,"['2023/10/22 02:07:42', '749.00']"
16,Extracción 307,"['2023/10/22 13:19:42', '749.00']"
16,Extracción 308,"['2023/10/22 18:55:42', '749.00']"
16,Extracción 309,"['2023/10/23 01:55:42', '749.00']"
16,Extracción 310,"['2023/10/23 13:07:42', '749.00']"
16,Extracción 311,"['2023/10/23 18:43:42', '749.00']"
16,Extracción 312,"['2023/10/24 01:43:42', '749.00']"
16,Extracción 313,"['2023/10/24 12:55:42', '749.00']"
16,Extracción 314,"['2023/10/24 18:31:42', '749.00']"
16,Extracción 315,"['2023/10/25 01:31:42', '749.00']"
16,Extracción 316,"['2023/10/25 12:43:42', '749.00']"
16,Extracción 317,"['2023/10/25 18:19:42', '749.00']"
16,Extracción 318,"['2023/10/26 01:19:42', '749.00']"
16,Extracción 319,"['2023/10/26 12:31:42', '749.00']"
16,Extracción 320,"['2023/10/26 18:07:42', '749.00']"
16,Extracción 321,"['2023/10/26 18:07:42', '749.00']"
16,Extracción 322,"['2023/10/27 06:43:42', '749.00']"
16,Extracción 323,"['2023/10/27 12:19:42', '749.00']"
16,Extracción 324,"['2023/10/27 23:31:42', '749.00']"
16,Extracción 325,"['2023/10/28 06:31:42', '749.00']"
16,Extracción 326,"['2023/10/28 12:07:42', '749.00']"
16,Extracción 327,"['2023/10/28 23:19:42', '749.00']"
16,Extracción 328,"['2023/10/29 05:19:42', '749.00']"
16,Extracción 329,"['2023/10/29 10:55:42', '749.00']"
16,Extracción 330,"['2023/10/29 22:07:42', '749.00']"
16,Extracción 331,"['2023/10/30 05:07:42', '749.00']"
16,Extracción 332,"['2023/10/30 10:43:42', '749.00']"
16,Extracción 333,"['2023/10/30 21:55:42', '749.00']"
16,Extracción 334,"['2023/10/31 04:19:51', '849.00']"
16,Extracción 335,"['2023/10/31 10:14:38', '879.00']"
16,Extracción 336,"['2023/10/31 21:52:18', '726.45']"
16,Extracción 337,"['2023/11/01 03:28:18', '726.45']"
16,Extracción 338,"['2023/11/01 10:28:18', '726.45']"
16,Extracción 339,"['2023/11/01 21:40:18', '726.45']"
16,Extracción 340,"['2023/11/02 03:16:18', '726.45']"
16,Extracción 341,"['2023/11/02 03:16:18', '726.45']"
16,Extracción 342,"['2023/11/02 15:52:18', '726.45']"
16,Extracción 343,"['2023/11/02 21:28:18', '726.45']"
16,Extracción 344,"['2023/11/03 09:54:43', '879.00']"
16,Extracción 345,"['2023/11/03 15:30:43', '879.00']"
16,Extracción 346,"['2023/11/03 20:53:07', '1049.00']"
16,Extracción 347,"['2023/11/04 09:29:07', '1049.00']"
16,Extracción 348,"['2023/11/04 15:05:07', '1049.00']"
16,Extracción 349,"['2023/11/04 20:41:07', '1049.00']"
16,Extracción 350,"['2023/11/05 09:17:07', '1049.00']"
16,Extracción 351,"['2023/11/05 14:53:07', '1049.00']"
16,Extracción 352,"['2023/11/05 20:29:07', '1049.00']"
16,Extracción 353,"['2023/11/06 08:36:51', '737.00']"
16,Extracción 354,"['2023/11/06 14:12:51', '737.00']"
16,Extracción 355,"['2023/11/06 21:12:51', '737.00']"
16,Extracción 356,"['2023/11/07 08:24:51', '737.00']"
16,Extracción 357,"['2023/11/07 14:31:26', '899.00']"
16,Extracción 358,"['2023/11/07 20:07:26', '899.00']"
16,Extracción 359,"['2023/11/08 08:29:44', '737.00']"
16,Extracción 360,"['2023/11/08 14:05:44', '737.00']"
16,Extracción 361,"['2023/11/08 14:05:44', '737.00']"
16,Extracción 362,"['2023/11/09 02:41:44', '737.00']"
16,Extracción 363,"['2023/11/09 07:23:07', '899.00']"
16,Extracción 364,"['2023/11/09 19:50:17', '737.00']"
16,Extracción 365,"['2023/11/10 01:26:17', '737.00']"
16,Extracción 366,"['2023/11/10 07:02:17', '737.00']"
16,Extracción 367,"['2023/11/10 19:48:42', '699.00']"
16,Extracción 368,"['2023/11/11 01:24:42', '699.00']"
16,Extracción 369,"['2023/11/11 07:00:42', '699.00']"
16,Extracción 370,"['2023/11/11 19:36:42', '699.00']"
16,Extracción 371,"[0, 0]"
16,Extracción 372,"['2023/11/12 06:48:42', '699.00']"
16,Extracción 373,"['2023/11/12 19:24:42', '699.00']"
16,Extracción 374,"['2023/11/13 01:00:42', '699.00']"
16,Extracción 375,"[0, 0]"
