Product ID,N_Extracción,Datos
8,Extracción 41,"['2023/09/02 16:27:00', '399.00']"
8,Extracción 42,"['2023/09/02 19:15:00', '399.00']"
8,Extracción 43,"['2023/09/02 23:27:00', '399.00']"
8,Extracción 44,"['2023/09/03 07:51:00', '399.00']"
8,Extracción 45,"['2023/09/03 12:03:00', '399.00']"
8,Extracción 46,"['2023/09/03 16:15:00', '399.00']"
8,Extracción 47,"['2023/09/03 23:15:00', '399.00']"
8,Extracción 48,"['2023/09/04 03:27:00', '399.00']"
8,Extracción 49,"['2023/09/04 07:39:00', '399.00']"
8,Extracción 50,"['2023/09/04 16:03:00', '399.00']"
8,Extracción 51,"['2023/09/04 18:51:00', '399.00']"
8,Extracción 52,"['2023/09/04 23:03:00', '399.00']"
8,Extracción 53,"['2023/09/05 07:27:00', '399.00']"
8,Extracción 54,"['2023/09/05 11:39:00', '399.00']"
8,Extracción 55,"['2023/09/05 14:27:00', '399.00']"
8,Extracción 56,"['2023/09/05 22:51:00', '399.00']"
8,Extracción 57,"['2023/09/06 03:03:00', '399.00']"
8,Extracción 58,"['2023/09/06 07:15:00', '399.00']"
8,Extracción 59,"['2023/09/06 14:15:00', '399.00']"
8,Extracción 60,"['2023/09/06 14:15:00', '399.00']"
8,Extracción 61,"['2023/09/06 22:39:00', '399.00']"
8,Extracción 62,"['2023/09/07 02:51:00', '399.00']"
8,Extracción 63,"['2023/09/07 07:03:00', '399.00']"
8,Extracción 64,"['2023/09/07 14:42:41', '399.99']"
8,Extracción 65,"['2023/09/07 18:54:41', '399.99']"
8,Extracción 66,"['2023/09/07 23:06:41', '399.99']"
8,Extracción 67,"['2023/09/08 06:06:41', '399.99']"
8,Extracción 68,"['2023/09/08 10:28:46', '399.00']"
8,Extracción 69,"['2023/09/08 14:40:46', '399.00']"
8,Extracción 70,"['2023/09/08 21:40:46', '399.00']"
8,Extracción 71,"['2023/09/09 01:52:46', '399.00']"
8,Extracción 72,"['2023/09/09 06:04:46', '399.00']"
8,Extracción 73,"['2023/09/09 14:28:46', '399.00']"
8,Extracción 74,"['2023/09/09 18:40:46', '399.00']"
8,Extracción 75,"['2023/09/09 21:28:46', '399.00']"
8,Extracción 76,"['2023/09/10 05:52:46', '399.00']"
8,Extracción 77,"['2023/09/10 10:04:46', '399.00']"
8,Extracción 78,"['2023/09/10 14:16:46', '399.00']"
8,Extracción 79,"['2023/09/10 21:16:46', '399.00']"
8,Extracción 80,"['2023/09/10 21:16:46', '399.00']"
8,Extracción 81,"['2023/09/11 05:40:46', '399.00']"
8,Extracción 82,"['2023/09/11 09:52:46', '399.00']"
8,Extracción 83,"['2023/09/11 14:04:46', '399.00']"
8,Extracción 84,"['2023/09/11 21:04:46', '399.00']"
8,Extracción 85,"['2023/09/12 01:16:46', '399.00']"
8,Extracción 86,"['2023/09/12 05:28:46', '399.00']"
8,Extracción 87,"['2023/09/12 13:52:46', '399.00']"
8,Extracción 88,"['2023/09/12 18:04:46', '399.00']"
8,Extracción 89,"['2023/09/12 20:52:46', '399.00']"
8,Extracción 90,"['2023/09/13 05:16:46', '399.00']"
8,Extracción 91,"['2023/09/13 09:28:46', '399.00']"
8,Extracción 92,"['2023/09/13 13:40:46', '399.00']"
8,Extracción 93,"['2023/09/13 20:40:46', '399.00']"
8,Extracción 94,"['2023/09/14 00:52:46', '399.00']"
8,Extracción 95,"['2023/09/14 05:04:46', '399.00']"
8,Extracción 96,"['2023/09/14 13:28:46', '399.00']"
8,Extracción 97,"['2023/09/14 16:16:46', '399.00']"
8,Extracción 98,"['2023/09/14 20:28:46', '399.00']"
8,Extracción 99,"['2023/09/15 04:52:46', '399.00']"
8,Extracción 100,"['2023/09/15 04:52:46', '399.00']"
8,Extracción 101,"['2023/09/15 13:16:46', '399.00']"
8,Extracción 102,"['2023/09/15 16:04:46', '399.00']"
8,Extracción 103,"['2023/09/15 20:16:46', '399.00']"
8,Extracción 104,"['2023/09/16 04:40:46', '399.00']"
8,Extracción 105,"['2023/09/16 08:52:46', '399.00']"
8,Extracción 106,"['2023/09/16 13:04:46', '399.00']"
8,Extracción 107,"['2023/09/16 20:04:46', '399.00']"
8,Extracción 108,"['2023/09/17 00:16:46', '399.00']"
8,Extracción 109,"['2023/09/17 04:28:46', '399.00']"
8,Extracción 110,"['2023/09/17 12:52:46', '399.00']"
8,Extracción 111,"['2023/09/17 15:40:46', '399.00']"
8,Extracción 112,"['2023/09/17 19:52:46', '399.00']"
8,Extracción 113,"['2023/09/18 04:16:46', '399.00']"
8,Extracción 114,"['2023/09/18 08:28:46', '399.00']"
8,Extracción 115,"['2023/09/18 12:40:46', '399.00']"
8,Extracción 116,"['2023/09/18 19:40:46', '399.00']"
8,Extracción 117,"['2023/09/18 23:52:46', '399.00']"
8,Extracción 118,"['2023/09/19 04:04:46', '399.00']"
8,Extracción 119,"['2023/09/19 11:04:46', '399.00']"
8,Extracción 120,"['2023/09/19 11:04:46', '399.00']"
8,Extracción 121,"['2023/09/19 19:36:12', '379.00']"
8,Extracción 122,"['2023/09/19 23:48:12', '379.00']"
8,Extracción 123,"['2023/09/20 04:00:12', '379.00']"
8,Extracción 124,"['2023/09/20 11:00:12', '379.00']"
8,Extracción 125,"['2023/09/20 15:12:12', '379.00']"
8,Extracción 126,"['2023/09/20 19:24:12', '379.00']"
8,Extracción 127,"['2023/09/21 03:48:12', '379.00']"
8,Extracción 128,"['2023/09/21 06:36:12', '379.00']"
8,Extracción 129,"['2023/09/21 10:48:12', '379.00']"
8,Extracción 130,"['2023/09/21 19:12:12', '379.00']"
8,Extracción 131,"['2023/09/21 23:24:12', '379.00']"
8,Extracción 132,"['2023/09/22 03:36:12', '379.00']"
8,Extracción 133,"['2023/09/22 10:26:08', '399.00']"
8,Extracción 134,"['2023/09/22 14:38:08', '399.00']"
8,Extracción 135,"['2023/09/22 18:41:47', '379.00']"
8,Extracción 136,"['2023/09/23 03:05:47', '379.00']"
8,Extracción 137,"['2023/09/23 07:17:47', '379.00']"
8,Extracción 138,"['2023/09/23 10:05:47', '379.00']"
8,Extracción 139,"['2023/09/23 18:29:47', '379.00']"
8,Extracción 140,"['2023/09/23 18:29:47', '379.00']"
8,Extracción 141,"['2023/09/24 02:53:47', '379.00']"
8,Extracción 142,"['2023/09/24 07:05:47', '379.00']"
8,Extracción 143,"['2023/09/24 09:53:47', '379.00']"
8,Extracción 144,"['2023/09/24 18:17:47', '379.00']"
8,Extracción 145,"['2023/09/24 22:29:47', '379.00']"
8,Extracción 146,"['2023/09/25 02:41:47', '379.00']"
8,Extracción 147,"['2023/09/25 09:41:47', '379.00']"
8,Extracción 148,"['2023/09/25 13:53:47', '379.00']"
8,Extracción 149,"['2023/09/25 18:05:47', '379.00']"
8,Extracción 150,"['2023/09/26 02:29:47', '379.00']"
8,Extracción 151,"['2023/09/26 06:41:47', '379.00']"
8,Extracción 152,"['2023/09/26 09:29:47', '379.00']"
8,Extracción 153,"['2023/09/26 17:53:47', '379.00']"
8,Extracción 154,"['2023/09/26 22:05:47', '379.00']"
8,Extracción 155,"['2023/09/27 02:17:47', '379.00']"
8,Extracción 156,"['2023/09/27 09:17:47', '379.00']"
8,Extracción 157,"['2023/09/27 13:29:47', '379.00']"
8,Extracción 158,"['2023/09/27 17:41:47', '379.00']"
8,Extracción 159,"['2023/09/28 02:05:47', '379.00']"
8,Extracción 160,"['2023/09/28 02:05:47', '379.00']"
8,Extracción 161,"['2023/09/28 09:05:47', '379.00']"
8,Extracción 162,"['2023/09/28 13:17:47', '379.00']"
8,Extracción 163,"['2023/09/28 17:29:47', '379.00']"
8,Extracción 164,"['2023/09/29 01:53:47', '379.00']"
8,Extracción 165,"['2023/09/29 04:41:47', '379.00']"
8,Extracción 166,"['2023/09/29 08:53:47', '379.00']"
8,Extracción 167,"['2023/09/29 17:17:47', '379.00']"
8,Extracción 168,"['2023/09/29 21:29:47', '379.00']"
8,Extracción 169,"['2023/09/30 01:41:47', '379.00']"
8,Extracción 170,"['2023/09/30 08:41:47', '379.00']"
8,Extracción 171,"['2023/09/30 12:53:47', '379.00']"
8,Extracción 172,"['2023/09/30 17:05:47', '379.00']"
8,Extracción 173,"['2023/10/01 01:29:47', '379.00']"
8,Extracción 174,"['2023/10/01 04:17:47', '379.00']"
8,Extracción 175,"['2023/10/01 08:29:47', '379.00']"
8,Extracción 176,"['2023/10/01 16:53:47', '379.00']"
8,Extracción 177,"['2023/10/01 21:05:47', '379.00']"
8,Extracción 178,"['2023/10/02 01:17:47', '379.00']"
8,Extracción 179,"['2023/10/02 08:42:38', '369.00']"
8,Extracción 180,"['2023/10/02 08:42:38', '369.00']"
8,Extracción 181,"['2023/10/02 17:06:38', '369.00']"
8,Extracción 182,"['2023/10/02 19:54:38', '369.00']"
8,Extracción 183,"['2023/10/03 00:06:38', '369.00']"
8,Extracción 184,"['2023/10/03 08:30:38', '369.00']"
8,Extracción 185,"['2023/10/03 12:42:38', '369.00']"
8,Extracción 186,"['2023/10/03 16:54:38', '369.00']"
8,Extracción 187,"['2023/10/03 23:54:38', '369.00']"
8,Extracción 188,"['2023/10/04 04:06:38', '369.00']"
8,Extracción 189,"['2023/10/04 08:18:38', '369.00']"
8,Extracción 190,"['2023/10/04 16:42:38', '369.00']"
8,Extracción 191,"['2023/10/04 19:30:38', '369.00']"
8,Extracción 192,"['2023/10/04 23:42:38', '369.00']"
8,Extracción 193,"['2023/10/05 08:06:38', '369.00']"
8,Extracción 194,"['2023/10/05 12:18:38', '369.00']"
8,Extracción 195,"['2023/10/05 15:06:38', '369.00']"
8,Extracción 196,"['2023/10/05 23:30:38', '369.00']"
8,Extracción 197,"['2023/10/06 03:42:38', '369.00']"
8,Extracción 198,"['2023/10/06 07:54:38', '369.00']"
8,Extracción 199,"['2023/10/06 14:54:38', '369.00']"
8,Extracción 200,"['2023/10/06 14:54:38', '369.00']"
8,Extracción 201,"['2023/10/06 23:18:38', '369.00']"
8,Extracción 202,"['2023/10/07 03:30:38', '369.00']"
8,Extracción 203,"['2023/10/07 07:42:38', '369.00']"
8,Extracción 204,"['2023/10/07 14:42:38', '369.00']"
8,Extracción 205,"['2023/10/07 18:54:38', '369.00']"
8,Extracción 206,"['2023/10/07 23:06:38', '369.00']"
8,Extracción 207,"['2023/10/08 07:30:38', '369.00']"
8,Extracción 208,"['2023/10/08 11:26:37', '399.00']"
8,Extracción 209,"['2023/10/08 15:38:37', '399.00']"
8,Extracción 210,"['2023/10/08 23:14:12', '329.75']"
8,Extracción 211,"['2023/10/09 03:26:12', '329.75']"
8,Extracción 212,"['2023/10/09 06:14:12', '329.75']"
8,Extracción 213,"['2023/10/09 14:38:12', '329.75']"
8,Extracción 214,"['2023/10/09 18:50:12', '329.75']"
8,Extracción 215,"['2023/10/09 23:02:12', '329.75']"
8,Extracción 216,"['2023/10/10 06:02:12', '329.75']"
8,Extracción 217,"['2023/10/10 10:40:58', '399.00']"
8,Extracción 218,"['2023/10/10 14:52:58', '399.00']"
8,Extracción 219,"['2023/10/10 21:52:58', '399.00']"
8,Extracción 220,"['2023/10/10 21:52:58', '399.00']"
8,Extracción 221,"['2023/10/11 06:16:58', '399.00']"
8,Extracción 222,"['2023/10/11 09:50:23', '397.00']"
8,Extracción 223,"['2023/10/11 14:02:23', '397.00']"
8,Extracción 224,"['2023/10/11 22:26:23', '397.00']"
8,Extracción 225,"['2023/10/12 02:38:23', '397.00']"
8,Extracción 226,"['2023/10/12 06:50:23', '397.00']"
8,Extracción 227,"['2023/10/12 13:50:23', '397.00']"
8,Extracción 228,"['2023/10/12 18:02:23', '397.00']"
8,Extracción 229,"['2023/10/12 22:14:23', '397.00']"
8,Extracción 230,"['2023/10/13 05:14:23', '397.00']"
8,Extracción 231,"['2023/10/13 09:26:23', '397.00']"
8,Extracción 232,"['2023/10/13 13:38:23', '397.00']"
8,Extracción 233,"['2023/10/13 22:02:23', '397.00']"
8,Extracción 234,"['2023/10/14 02:14:23', '397.00']"
8,Extracción 235,"['2023/10/14 05:02:23', '397.00']"
8,Extracción 236,"['2023/10/14 13:26:23', '397.00']"
8,Extracción 237,"['2023/10/14 17:38:23', '397.00']"
8,Extracción 238,"['2023/10/14 21:50:23', '397.00']"
8,Extracción 239,"['2023/10/15 04:50:23', '397.00']"
8,Extracción 240,"['2023/10/15 04:50:23', '397.00']"
8,Extracción 241,"['2023/10/15 13:14:23', '397.00']"
8,Extracción 242,"['2023/10/15 17:26:23', '397.00']"
8,Extracción 243,"['2023/10/15 21:38:23', '397.00']"
8,Extracción 244,"['2023/10/16 04:38:23', '397.00']"
8,Extracción 245,"['2023/10/16 08:50:23', '397.00']"
8,Extracción 246,"['2023/10/16 13:02:23', '397.00']"
8,Extracción 247,"['2023/10/16 21:26:23', '397.00']"
8,Extracción 248,"['2023/10/17 01:38:23', '397.00']"
8,Extracción 249,"['2023/10/17 04:26:23', '397.00']"
8,Extracción 250,"['2023/10/17 12:50:23', '397.00']"
8,Extracción 251,"['2023/10/17 17:02:23', '397.00']"
8,Extracción 252,"['2023/10/17 21:14:23', '397.00']"
8,Extracción 253,"['2023/10/18 04:14:23', '397.00']"
8,Extracción 254,"['2023/10/18 08:26:23', '397.00']"
8,Extracción 255,"['2023/10/18 12:38:23', '397.00']"
8,Extracción 256,"['2023/10/18 21:02:23', '397.00']"
8,Extracción 257,"['2023/10/18 23:50:23', '397.00']"
8,Extracción 258,"['2023/10/19 04:02:23', '397.00']"
8,Extracción 259,"['2023/10/19 12:26:23', '397.00']"
8,Extracción 260,"['2023/10/19 16:38:23', '397.00']"
8,Extracción 261,"['2023/10/19 16:38:23', '397.00']"
8,Extracción 262,"['2023/10/19 23:38:23', '397.00']"
8,Extracción 263,"['2023/10/20 03:50:23', '397.00']"
8,Extracción 264,"['2023/10/20 12:14:23', '397.00']"
8,Extracción 265,"['2023/10/20 16:26:23', '397.00']"
8,Extracción 266,"['2023/10/20 20:38:23', '397.00']"
8,Extracción 267,"['2023/10/21 03:38:23', '397.00']"
8,Extracción 268,"['2023/10/21 07:50:23', '397.00']"
8,Extracción 269,"['2023/10/21 12:02:23', '397.00']"
8,Extracción 270,"['2023/10/21 20:26:23', '397.00']"
8,Extracción 271,"['2023/10/21 23:14:23', '397.00']"
8,Extracción 272,"['2023/10/22 03:26:23', '397.00']"
8,Extracción 273,"['2023/10/22 11:50:23', '397.00']"
8,Extracción 274,"['2023/10/22 16:02:23', '397.00']"
8,Extracción 275,"['2023/10/22 20:14:23', '397.00']"
8,Extracción 276,"['2023/10/23 03:14:23', '397.00']"
8,Extracción 277,"['2023/10/23 07:06:30', '399.00']"
8,Extracción 278,"['2023/10/23 11:18:30', '399.00']"
8,Extracción 279,"['2023/10/23 19:42:30', '399.00']"
8,Extracción 280,"['2023/10/23 23:54:30', '399.00']"
8,Extracción 281,"['2023/10/23 23:54:30', '399.00']"
8,Extracción 282,"['2023/10/24 06:54:30', '399.00']"
8,Extracción 283,"['2023/10/24 11:06:30', '399.00']"
8,Extracción 284,"['2023/10/24 19:30:30', '399.00']"
8,Extracción 285,"['2023/10/24 23:42:30', '399.00']"
8,Extracción 286,"['2023/10/25 02:30:30', '399.00']"
8,Extracción 287,"['2023/10/25 10:54:30', '399.00']"
8,Extracción 288,"['2023/10/25 15:06:30', '399.00']"
8,Extracción 289,"['2023/10/25 19:18:30', '399.00']"
8,Extracción 290,"['2023/10/26 02:18:30', '399.00']"
8,Extracción 291,"['2023/10/26 06:30:30', '399.00']"
8,Extracción 292,"['2023/10/26 10:42:30', '399.00']"
8,Extracción 293,"['2023/10/26 19:06:30', '399.00']"
8,Extracción 294,"['2023/10/26 21:54:30', '399.00']"
8,Extracción 295,"['2023/10/27 02:06:30', '399.00']"
8,Extracción 296,"['2023/10/27 10:30:30', '399.00']"
8,Extracción 297,"['2023/10/27 14:42:30', '399.00']"
8,Extracción 298,"['2023/10/27 18:54:30', '399.00']"
8,Extracción 299,"['2023/10/28 01:54:30', '399.00']"
8,Extracción 300,"['2023/10/28 06:06:30', '399.00']"
8,Extracción 301,"['2023/10/28 06:06:30', '399.00']"
8,Extracción 302,"['2023/10/28 14:30:30', '399.00']"
8,Extracción 303,"['2023/10/28 18:42:30', '399.00']"
8,Extracción 304,"['2023/10/29 01:42:30', '399.00']"
8,Extracción 305,"['2023/10/29 04:54:30', '399.00']"
8,Extracción 306,"['2023/10/29 09:06:30', '399.00']"
8,Extracción 307,"['2023/10/29 17:30:30', '399.00']"
8,Extracción 308,"['2023/10/29 20:18:30', '399.00']"
8,Extracción 309,"['2023/10/30 00:30:30', '399.00']"
8,Extracción 310,"['2023/10/30 08:54:30', '399.00']"
8,Extracción 311,"['2023/10/30 13:06:30', '399.00']"
8,Extracción 312,"['2023/10/30 17:18:30', '399.00']"
8,Extracción 313,"['2023/10/31 00:23:14', '399.99']"
8,Extracción 314,"['2023/10/31 04:35:14', '399.99']"
8,Extracción 315,"['2023/10/31 08:47:14', '399.99']"
8,Extracción 316,"['2023/10/31 15:47:14', '399.99']"
8,Extracción 317,"['2023/10/31 20:33:24', '351.24']"
8,Extracción 318,"['2023/11/01 00:45:24', '351.24']"
8,Extracción 319,"['2023/11/01 07:45:24', '351.24']"
8,Extracción 320,"['2023/11/01 11:57:24', '351.24']"
8,Extracción 321,"['2023/11/01 11:57:24', '351.24']"
8,Extracción 322,"['2023/11/01 20:21:24', '351.24']"
8,Extracción 323,"['2023/11/02 00:33:24', '351.24']"
8,Extracción 324,"['2023/11/02 07:33:24', '351.24']"
8,Extracción 325,"['2023/11/02 11:45:24', '351.24']"
8,Extracción 326,"['2023/11/02 15:57:24', '351.24']"
8,Extracción 327,"['2023/11/03 00:22:14', '330.57']"
8,Extracción 328,"['2023/11/03 04:11:29', '399.99']"
8,Extracción 329,"['2023/11/03 08:23:29', '399.99']"
8,Extracción 330,"['2023/11/03 15:23:29', '399.99']"
8,Extracción 331,"['2023/11/03 20:15:25', '351.00']"
8,Extracción 332,"['2023/11/03 23:03:25', '351.00']"
8,Extracción 333,"['2023/11/04 07:27:25', '351.00']"
8,Extracción 334,"['2023/11/04 11:39:25', '351.00']"
8,Extracción 335,"['2023/11/04 15:51:25', '351.00']"
8,Extracción 336,"['2023/11/04 22:51:25', '351.00']"
8,Extracción 337,"['2023/11/05 03:03:25', '351.00']"
8,Extracción 338,"['2023/11/05 07:15:25', '351.00']"
8,Extracción 339,"['2023/11/05 15:39:25', '351.00']"
8,Extracción 340,"['2023/11/05 18:27:25', '351.00']"
8,Extracción 341,"['2023/11/05 18:27:25', '351.00']"
8,Extracción 342,"['2023/11/06 02:51:25', '351.00']"
8,Extracción 343,"['2023/11/06 07:03:25', '351.00']"
8,Extracción 344,"['2023/11/06 15:27:25', '351.00']"
8,Extracción 345,"['2023/11/06 18:15:25', '351.00']"
8,Extracción 346,"['2023/11/06 22:27:25', '351.00']"
8,Extracción 347,"['2023/11/07 06:51:25', '351.00']"
8,Extracción 348,"['2023/11/07 11:03:25', '351.00']"
8,Extracción 349,"['2023/11/07 15:15:25', '351.00']"
8,Extracción 350,"['2023/11/07 22:15:25', '351.00']"
8,Extracción 351,"['2023/11/08 02:27:25', '351.00']"
8,Extracción 352,"['2023/11/08 06:39:25', '351.00']"
8,Extracción 353,"['2023/11/08 15:03:25', '351.00']"
8,Extracción 354,"['2023/11/08 17:51:25', '351.00']"
8,Extracción 355,"['2023/11/08 22:03:25', '351.00']"
8,Extracción 356,"['2023/11/09 05:41:10', '351.00']"
8,Extracción 357,"['2023/11/09 09:52:57', '389.00']"
8,Extracción 358,"['2023/11/09 14:04:57', '389.00']"
8,Extracción 359,"['2023/11/09 22:28:57', '389.00']"
8,Extracción 360,"['2023/11/10 02:40:57', '389.00']"
8,Extracción 361,"['2023/11/10 02:40:57', '389.00']"
8,Extracción 362,"['2023/11/10 10:07:47', '349.00']"
8,Extracción 363,"['2023/11/10 14:19:47', '349.00']"
8,Extracción 364,"['2023/11/10 21:19:47', '349.00']"
8,Extracción 365,"['2023/11/11 01:31:47', '349.00']"
8,Extracción 366,"['2023/11/11 05:43:47', '349.00']"
8,Extracción 367,"['2023/11/11 14:07:47', '349.00']"
8,Extracción 368,"['2023/11/11 18:19:47', '349.00']"
8,Extracción 369,"['2023/11/11 21:07:47', '349.00']"
8,Extracción 370,"['2023/11/12 05:31:47', '349.00']"
8,Extracción 371,"['2023/11/12 09:43:47', '349.00']"
8,Extracción 372,"['2023/11/12 13:55:47', '349.00']"
8,Extracción 373,"['2023/11/12 20:55:47', '349.00']"
8,Extracción 374,"['2023/11/13 01:07:47', '349.00']"
8,Extracción 375,"[0, 0]"
