Product ID,N_Extracción,Datos
51,Extracción 0,"['2023/09/06 15:14:46', '399']"
51,Extracción 1,"['2023/09/06 15:14:46', '399']"
51,Extracción 2,"['2023/09/06 22:14:46', '399']"
51,Extracción 3,"['2023/09/07 01:02:46', '399.00']"
