Product ID,N_Extracción,Datos
12,Extracción 188,"['2023/08/21 23:47:05', '319.00']"
12,Extracción 189,"['2023/08/22 08:11:05', '319.00']"
12,Extracción 190,"['2023/08/23 00:59:05', '319.00']"
12,Extracción 191,"['2023/08/23 09:23:05', '319.00']"
12,Extracción 192,"['2023/08/23 17:47:05', '319.00']"
12,Extracción 193,"['2023/08/24 10:35:05', '319.00']"
12,Extracción 194,"['2023/08/24 17:35:05', '319.00']"
12,Extracción 195,"['2023/08/25 01:59:05', '319.00']"
12,Extracción 196,"['2023/08/25 18:47:05', '319.00']"
12,Extracción 197,"['2023/08/26 03:11:05', '319.00']"
12,Extracción 198,"['2023/08/26 11:35:05', '319.00']"
12,Extracción 199,"['2023/08/27 04:23:05', '319.00']"
12,Extracción 200,"['2023/08/27 04:23:05', '319.00']"
12,Extracción 201,"['2023/08/27 20:45:27', '313.22']"
12,Extracción 202,"['2023/08/28 05:09:27', '313.22']"
12,Extracción 203,"['2023/08/28 12:09:27', '313.22']"
12,Extracción 204,"['2023/08/29 04:57:27', '313.22']"
12,Extracción 205,"['2023/08/29 13:48:37', '379.00']"
12,Extracción 206,"['2023/08/29 22:12:37', '379.00']"
12,Extracción 207,"['2023/08/30 14:22:29', '429.00']"
12,Extracción 208,"['2023/08/30 22:46:29', '429.00']"
12,Extracción 209,"['2023/08/31 07:10:29', '429.00']"
12,Extracción 210,"['2023/08/31 22:34:29', '429.00']"
12,Extracción 211,"['2023/09/01 06:58:29', '429.00']"
12,Extracción 212,"['2023/09/01 15:22:29', '429.00']"
12,Extracción 213,"['2023/09/02 08:10:29', '429.00']"
12,Extracción 214,"['2023/09/02 16:34:29', '429.00']"
12,Extracción 215,"['2023/09/03 00:58:29', '429.00']"
12,Extracción 216,"['2023/09/03 16:22:29', '429.00']"
12,Extracción 217,"['2023/09/04 00:46:29', '429.00']"
12,Extracción 218,"['2023/09/04 09:10:29', '429.00']"
12,Extracción 219,"['2023/09/05 01:58:29', '429.00']"
12,Extracción 220,"['2023/09/05 01:58:29', '429.00']"
12,Extracción 221,"['2023/09/05 18:46:29', '429.00']"
12,Extracción 222,"['2023/09/06 03:10:29', '429.00']"
12,Extracción 223,"['2023/09/06 11:34:29', '429.00']"
12,Extracción 224,"['2023/09/07 02:58:29', '429.00']"
12,Extracción 225,"['2023/09/07 11:34:41', '299.00']"
12,Extracción 226,"['2023/09/07 19:58:41', '299.00']"
12,Extracción 227,"['2023/09/08 12:46:41', '299.00']"
12,Extracción 228,"['2023/09/08 21:10:41', '299.00']"
12,Extracción 229,"['2023/09/09 04:10:41', '299.00']"
12,Extracción 230,"['2023/09/09 20:58:41', '299.00']"
12,Extracción 231,"['2023/09/10 05:22:41', '299.00']"
12,Extracción 232,"['2023/09/10 13:46:41', '299.00']"
12,Extracción 233,"['2023/09/11 06:34:41', '299.00']"
12,Extracción 234,"['2023/09/11 14:58:41', '299.00']"
12,Extracción 235,"['2023/09/11 23:22:41', '299.00']"
12,Extracción 236,"['2023/09/12 14:46:41', '299.00']"
12,Extracción 237,"['2023/09/12 23:10:41', '299.00']"
12,Extracción 238,"['2023/09/13 07:34:41', '299.00']"
12,Extracción 239,"['2023/09/14 00:22:41', '299.00']"
12,Extracción 240,"['2023/09/14 00:22:41', '299.00']"
12,Extracción 241,"['2023/09/14 17:10:41', '299.00']"
12,Extracción 242,"['2023/09/15 01:34:41', '299.00']"
12,Extracción 243,"['2023/09/15 08:34:41', '299.00']"
12,Extracción 244,"['2023/09/16 01:22:41', '299.00']"
12,Extracción 245,"['2023/09/16 09:46:41', '299.00']"
12,Extracción 246,"['2023/09/16 18:10:41', '299.00']"
12,Extracción 247,"['2023/09/17 10:58:41', '299.00']"
12,Extracción 248,"['2023/09/17 19:22:41', '299.00']"
12,Extracción 249,"['2023/09/18 02:22:41', '299.00']"
12,Extracción 250,"['2023/09/18 19:10:31', '429.99']"
12,Extracción 251,"['2023/09/19 03:34:31', '429.99']"
12,Extracción 252,"['2023/09/19 12:10:14', '429.00']"
12,Extracción 253,"['2023/09/20 04:58:14', '429.00']"
12,Extracción 254,"['2023/09/20 11:58:14', '429.00']"
12,Extracción 255,"['2023/09/20 20:22:14', '429.00']"
12,Extracción 256,"['2023/09/21 13:10:14', '429.00']"
12,Extracción 257,"['2023/09/21 21:34:14', '429.00']"
12,Extracción 258,"['2023/09/22 05:58:14', '429.00']"
12,Extracción 259,"['2023/09/22 22:46:14', '429.00']"
12,Extracción 260,"['2023/09/23 07:10:14', '429.00']"
12,Extracción 261,"['2023/09/23 07:10:14', '429.00']"
12,Extracción 262,"['2023/09/23 22:34:14', '429.00']"
12,Extracción 263,"['2023/09/24 06:58:14', '429.00']"
12,Extracción 264,"['2023/09/24 23:46:14', '429.00']"
12,Extracción 265,"['2023/09/25 08:10:14', '429.00']"
12,Extracción 266,"['2023/09/25 16:46:20', '299.00']"
12,Extracción 267,"['2023/09/26 08:10:20', '299.00']"
12,Extracción 268,"['2023/09/26 16:34:20', '299.00']"
12,Extracción 269,"['2023/09/27 00:58:20', '299.00']"
12,Extracción 270,"['2023/09/27 17:46:20', '299.00']"
12,Extracción 271,"['2023/09/28 02:10:20', '299.00']"
12,Extracción 272,"['2023/09/28 10:34:20', '299.00']"
12,Extracción 273,"['2023/09/29 01:58:20', '299.00']"
12,Extracción 274,"[0, 0]"
12,Extracción 275,"[0, 0]"
12,Extracción 276,"[0, 0]"
12,Extracción 277,"['2023/09/30 19:58:20', '299.00']"
12,Extracción 278,"['2023/10/01 04:22:20', '299.00']"
12,Extracción 279,"['2023/10/01 19:46:20', '299.00']"
12,Extracción 280,"['2023/10/02 04:10:20', '299.00']"
12,Extracción 281,"['2023/10/02 04:10:20', '299.00']"
12,Extracción 282,"['2023/10/02 20:58:20', '299.00']"
12,Extracción 283,"['2023/10/03 05:22:20', '299.00']"
12,Extracción 284,"['2023/10/03 22:10:20', '299.00']"
12,Extracción 285,"['2023/10/04 06:34:20', '299.00']"
12,Extracción 286,"['2023/10/04 14:58:20', '299.00']"
12,Extracción 287,"['2023/10/05 06:22:20', '299.00']"
12,Extracción 288,"['2023/10/05 14:46:20', '299.00']"
12,Extracción 289,"['2023/10/05 23:10:20', '299.00']"
12,Extracción 290,"['2023/10/06 16:02:22', '299.00']"
12,Extracción 291,"['2023/10/07 00:26:22', '299.00']"
12,Extracción 292,"['2023/10/07 08:50:22', '299.00']"
12,Extracción 293,"['2023/10/08 00:14:22', '299.00']"
12,Extracción 294,"['2023/10/08 09:11:39', '359.00']"
12,Extracción 295,"['2023/10/08 17:35:39', '359.00']"
12,Extracción 296,"['2023/10/09 09:21:57', '296.69']"
12,Extracción 297,"['2023/10/09 17:45:57', '296.69']"
12,Extracción 298,"['2023/10/10 02:09:57', '296.69']"
12,Extracción 299,"['2023/10/10 18:44:07', '359.00']"
12,Extracción 300,"['2023/10/11 03:05:54', '429.00']"
12,Extracción 301,"['2023/10/11 03:05:54', '429.00']"
12,Extracción 302,"['2023/10/11 19:53:54', '429.00']"
12,Extracción 303,"['2023/10/12 02:53:54', '429.00']"
12,Extracción 304,"['2023/10/12 19:41:54', '429.00']"
12,Extracción 305,"['2023/10/13 04:05:54', '429.00']"
12,Extracción 306,"['2023/10/13 12:29:54', '429.00']"
12,Extracción 307,"['2023/10/14 05:17:54', '429.00']"
12,Extracción 308,"['2023/10/14 13:41:54', '429.00']"
12,Extracción 309,"['2023/10/14 22:05:54', '429.00']"
