Product ID,N_Extracción,Datos
6,Extracción 165,"['2023/08/03 00:39:04', '199.00']"
6,Extracción 166,"['2023/08/03 09:03:04', '199.00']"
6,Extracción 167,"['2023/08/04 03:15:04', '199.00']"
6,Extracción 168,"['2023/08/04 13:03:04', '199.00']"
6,Extracción 169,"['2023/08/04 21:27:04', '199.00']"
6,Extracción 170,"['2023/08/05 15:39:04', '199.00']"
6,Extracción 171,"['2023/08/06 00:03:04', '199.00']"
6,Extracción 172,"['2023/08/06 09:51:04', '199.00']"
6,Extracción 173,"['2023/08/07 04:03:04', '199.00']"
6,Extracción 174,"['2023/08/07 13:15:28', '259.00']"
6,Extracción 175,"['2023/08/07 21:39:28', '259.00']"
6,Extracción 176,"['2023/08/08 16:13:10', '224.00']"
6,Extracción 177,"['2023/08/09 00:37:10', '224.00']"
6,Extracción 178,"['2023/08/09 09:01:10', '224.00']"
6,Extracción 179,"['2023/08/10 03:13:10', '224.00']"
6,Extracción 180,"['2023/08/10 03:13:10', '224.00']"
6,Extracción 181,"['2023/08/10 21:25:10', '224.00']"
6,Extracción 182,"['2023/08/11 07:13:10', '224.00']"
6,Extracción 183,"['2023/08/11 15:37:22', '178.98']"
6,Extracción 184,"['2023/08/12 09:49:22', '178.98']"
6,Extracción 185,"['2023/08/12 18:13:22', '178.98']"
6,Extracción 186,"['2023/08/13 04:01:22', '178.98']"
6,Extracción 187,"['2023/08/13 22:13:22', '178.98']"
6,Extracción 188,"['2023/08/14 07:02:42', '199.00']"
6,Extracción 189,"['2023/08/14 15:05:54', '189.00']"
6,Extracción 190,"['2023/08/15 09:30:06', '179.00']"
6,Extracción 191,"['2023/08/15 19:18:06', '179.00']"
6,Extracción 192,"['2023/08/16 03:42:06', '179.00']"
6,Extracción 193,"['2023/08/16 21:54:06', '179.00']"
6,Extracción 194,"['2023/08/17 06:18:06', '179.00']"
6,Extracción 195,"['2023/08/17 16:06:06', '179.00']"
6,Extracción 196,"['2023/08/18 10:18:06', '179.00']"
6,Extracción 197,"['2023/08/18 18:42:06', '179.00']"
6,Extracción 198,"['2023/08/19 03:06:06', '179.00']"
6,Extracción 199,"['2023/08/19 21:18:06', '179.00']"
6,Extracción 200,"['2023/08/19 21:18:06', '179.00']"
6,Extracción 201,"['2023/08/20 15:30:06', '179.00']"
6,Extracción 202,"['2023/08/21 01:18:06', '179.00']"
6,Extracción 203,"['2023/08/21 09:21:46', '259.00']"
6,Extracción 204,"['2023/08/22 03:33:46', '259.00']"
6,Extracción 205,"['2023/08/22 13:14:57', '223.00']"
6,Extracción 206,"['2023/08/22 21:53:41', '179.00']"
6,Extracción 207,"['2023/08/23 16:05:41', '179.00']"
6,Extracción 208,"['2023/08/24 00:29:41', '179.00']"
6,Extracción 209,"['2023/08/24 10:17:41', '179.00']"
6,Extracción 210,"['2023/08/25 03:06:29', '179.00']"
6,Extracción 211,"['2023/08/25 12:54:29', '179.00']"
6,Extracción 212,"['2023/08/25 21:18:29', '179.00']"
6,Extracción 213,"['2023/08/26 15:26:49', '209.90']"
6,Extracción 214,"['2023/08/27 01:14:49', '209.90']"
6,Extracción 215,"['2023/08/27 09:38:49', '209.90']"
6,Extracción 216,"[0, 0]"
6,Extracción 217,"['2023/08/28 13:15:01', '173.47']"
6,Extracción 218,"['2023/08/28 21:39:01', '173.47']"
6,Extracción 219,"['2023/08/29 15:57:53', '209.90']"
6,Extracción 220,"['2023/08/29 15:57:53', '209.90']"
6,Extracción 221,"['2023/08/30 10:06:25', '199.00']"
6,Extracción 222,"['2023/08/30 18:30:25', '199.00']"
6,Extracción 223,"['2023/08/31 04:18:25', '199.00']"
6,Extracción 224,"['2023/08/31 22:30:25', '199.00']"
6,Extracción 225,"['2023/09/01 06:54:25', '199.00']"
6,Extracción 226,"['2023/09/01 15:15:16', '173.24']"
6,Extracción 227,"['2023/09/02 09:27:16', '173.24']"
6,Extracción 228,"['2023/09/02 19:15:16', '173.24']"
6,Extracción 229,"['2023/09/03 03:39:16', '173.24']"
6,Extracción 230,"['2023/09/03 21:51:16', '173.24']"
6,Extracción 231,"['2023/09/04 06:15:16', '173.24']"
6,Extracción 232,"['2023/09/04 16:03:16', '173.24']"
6,Extracción 233,"['2023/09/05 10:15:16', '173.24']"
6,Extracción 234,"['2023/09/05 18:39:16', '173.24']"
6,Extracción 235,"[0, 0]"
6,Extracción 236,"['2023/09/06 21:15:16', '173.24']"
6,Extracción 237,"['2023/09/07 07:03:16', '173.24']"
6,Extracción 238,"['2023/09/07 16:07:11', '229.00']"
6,Extracción 239,"['2023/09/08 10:10:52', '206.00']"
6,Extracción 240,"['2023/09/08 10:10:52', '206.00']"
6,Extracción 241,"['2023/09/09 03:58:01', '199.00']"
6,Extracción 242,"['2023/09/09 12:22:01', '199.00']"
6,Extracción 243,"['2023/09/09 22:10:01', '199.00']"
6,Extracción 244,"['2023/09/10 16:22:01', '199.00']"
6,Extracción 245,"['2023/09/11 00:46:01', '199.00']"
6,Extracción 246,"['2023/09/11 10:34:01', '199.00']"
6,Extracción 247,"['2023/09/12 03:22:01', '199.00']"
6,Extracción 248,"['2023/09/12 13:10:01', '199.00']"
6,Extracción 249,"['2023/09/12 21:34:01', '199.00']"
6,Extracción 250,"['2023/09/13 15:46:01', '199.00']"
6,Extracción 251,"['2023/09/14 01:34:01', '199.00']"
6,Extracción 252,"['2023/09/14 09:58:01', '199.00']"
6,Extracción 253,"['2023/09/15 04:10:01', '199.00']"
6,Extracción 254,"['2023/09/15 12:34:01', '199.00']"
6,Extracción 255,"['2023/09/15 22:22:01', '199.00']"
6,Extracción 256,"['2023/09/16 16:34:01', '199.00']"
6,Extracción 257,"['2023/09/17 00:58:01', '199.00']"
6,Extracción 258,"['2023/09/17 09:22:01', '199.00']"
6,Extracción 259,"['2023/09/18 03:34:01', '199.00']"
6,Extracción 260,"['2023/09/18 13:22:01', '199.00']"
6,Extracción 261,"['2023/09/18 13:22:01', '199.00']"
6,Extracción 262,"['2023/09/19 07:34:01', '199.00']"
6,Extracción 263,"['2023/09/19 16:05:39', '179.00']"
6,Extracción 264,"['2023/09/20 10:17:39', '179.00']"
6,Extracción 265,"['2023/09/20 18:41:39', '179.00']"
6,Extracción 266,"['2023/09/21 04:29:39', '179.00']"
6,Extracción 267,"['2023/09/21 21:17:39', '179.00']"
6,Extracción 268,"['2023/09/22 07:05:39', '179.00']"
6,Extracción 269,"['2023/09/22 15:29:39', '179.00']"
6,Extracción 270,"['2023/09/23 09:41:39', '179.00']"
6,Extracción 271,"['2023/09/23 19:29:39', '179.00']"
6,Extracción 272,"['2023/09/24 03:53:39', '179.00']"
6,Extracción 273,"['2023/09/24 22:05:39', '179.00']"
6,Extracción 274,"['2023/09/25 06:29:39', '179.00']"
6,Extracción 275,"['2023/09/25 16:02:53', '259.00']"
6,Extracción 276,"['2023/09/26 09:51:21', '207.00']"
6,Extracción 277,"['2023/09/26 19:39:21', '207.00']"
6,Extracción 278,"['2023/09/27 04:03:21', '207.00']"
6,Extracción 279,"['2023/09/27 22:15:21', '207.00']"
6,Extracción 280,"['2023/09/28 06:39:21', '207.00']"
6,Extracción 281,"['2023/09/28 06:39:21', '207.00']"
6,Extracción 282,"['2023/09/29 01:08:46', '179.00']"
6,Extracción 283,"['2023/09/29 10:30:25', '207.00']"
6,Extracción 284,"['2023/09/30 03:18:25', '207.00']"
6,Extracción 285,"['2023/09/30 13:06:25', '207.00']"
6,Extracción 286,"['2023/09/30 21:30:25', '207.00']"
6,Extracción 287,"['2023/10/01 15:46:16', '224.00']"
6,Extracción 288,"['2023/10/02 01:34:16', '224.00']"
6,Extracción 289,"['2023/10/02 10:05:56', '199.00']"
6,Extracción 290,"['2023/10/03 04:17:56', '199.00']"
6,Extracción 291,"['2023/10/03 12:41:56', '199.00']"
6,Extracción 292,"['2023/10/03 22:29:56', '199.00']"
6,Extracción 293,"['2023/10/04 16:05:54', '189.00']"
6,Extracción 294,"['2023/10/05 00:29:54', '189.00']"
6,Extracción 295,"['2023/10/05 10:17:54', '189.00']"
6,Extracción 296,"['2023/10/06 04:29:54', '189.00']"
6,Extracción 297,"['2023/10/06 12:53:54', '189.00']"
6,Extracción 298,"['2023/10/06 22:41:54', '189.00']"
6,Extracción 299,"['2023/10/07 15:29:54', '189.00']"
6,Extracción 300,"['2023/10/08 01:17:54', '189.00']"
6,Extracción 301,"['2023/10/08 01:17:54', '189.00']"
6,Extracción 302,"['2023/10/08 19:22:27', '183.47']"
6,Extracción 303,"['2023/10/09 03:46:27', '183.47']"
6,Extracción 304,"['2023/10/09 22:18:27', '178.51']"
6,Extracción 305,"['2023/10/10 06:42:27', '178.51']"
6,Extracción 306,"['2023/10/10 15:35:42', '216.00']"
6,Extracción 307,"['2023/10/11 10:07:12', '197.00']"
6,Extracción 308,"['2023/10/11 18:31:12', '197.00']"
6,Extracción 309,"['2023/10/12 04:19:12', '197.00']"
6,Extracción 310,"['2023/10/12 22:31:12', '197.00']"
6,Extracción 311,"['2023/10/13 06:55:12', '197.00']"
6,Extracción 312,"['2023/10/13 16:43:12', '197.00']"
6,Extracción 313,"['2023/10/14 09:31:12', '197.00']"
6,Extracción 314,"['2023/10/14 19:19:12', '197.00']"
6,Extracción 315,"['2023/10/15 03:43:12', '197.00']"
6,Extracción 316,"['2023/10/15 21:55:12', '197.00']"
6,Extracción 317,"['2023/10/16 07:43:12', '197.00']"
6,Extracción 318,"['2023/10/16 16:07:12', '197.00']"
6,Extracción 319,"['2023/10/17 10:19:12', '197.00']"
6,Extracción 320,"['2023/10/17 18:43:12', '197.00']"
6,Extracción 321,"['2023/10/17 18:43:12', '197.00']"
6,Extracción 322,"['2023/10/18 12:55:12', '197.00']"
6,Extracción 323,"['2023/10/18 22:43:12', '197.00']"
6,Extracción 324,"['2023/10/19 15:31:12', '197.00']"
6,Extracción 325,"['2023/10/20 01:19:12', '197.00']"
6,Extracción 326,"['2023/10/20 10:36:02', '197.00']"
6,Extracción 327,"['2023/10/21 04:48:02', '197.00']"
6,Extracción 328,"['2023/10/21 13:12:02', '197.00']"
6,Extracción 329,"['2023/10/21 21:36:02', '197.00']"
6,Extracción 330,"['2023/10/22 15:48:02', '197.00']"
6,Extracción 331,"['2023/10/23 01:36:02', '197.00']"
6,Extracción 332,"['2023/10/23 10:26:52', '259.00']"
6,Extracción 333,"['2023/10/24 04:38:52', '259.00']"
6,Extracción 334,"['2023/10/24 13:14:21', '198.00']"
6,Extracción 335,"['2023/10/24 21:41:53', '184.00']"
6,Extracción 336,"['2023/10/25 15:53:53', '184.00']"
6,Extracción 337,"['2023/10/26 01:41:53', '184.00']"
6,Extracción 338,"['2023/10/26 10:05:53', '184.00']"
6,Extracción 339,"['2023/10/27 04:17:53', '184.00']"
6,Extracción 340,"['2023/10/27 12:57:08', '189.00']"
6,Extracción 341,"['2023/10/27 12:57:08', '189.00']"
6,Extracción 342,"['2023/10/28 06:35:28', '184.00']"
6,Extracción 343,"['2023/10/28 16:23:28', '184.00']"
6,Extracción 344,"['2023/10/29 09:35:28', '184.00']"
6,Extracción 345,"['2023/10/29 17:59:28', '184.00']"
6,Extracción 346,"['2023/10/30 03:47:28', '184.00']"
6,Extracción 347,"['2023/10/30 20:35:28', '184.00']"
6,Extracción 348,"['2023/10/31 05:38:46', '217.00']"
6,Extracción 349,"['2023/10/31 15:14:46', '259.00']"
6,Extracción 350,"['2023/11/01 09:21:29', '214.05']"
6,Extracción 351,"['2023/11/01 17:45:29', '214.05']"
6,Extracción 352,"['2023/11/02 03:33:29', '214.05']"
6,Extracción 353,"['2023/11/02 21:42:03', '183.47']"
6,Extracción 354,"['2023/11/03 06:10:11', '222.00']"
6,Extracción 355,"['2023/11/03 14:34:11', '222.00']"
6,Extracción 356,"['2023/11/04 09:26:35', '224.00']"
6,Extracción 357,"['2023/11/04 17:50:35', '224.00']"
6,Extracción 358,"['2023/11/05 03:05:53', '225.00']"
6,Extracción 359,"['2023/11/05 21:17:53', '225.00']"
6,Extracción 360,"['2023/11/06 05:41:53', '225.00']"
6,Extracción 361,"['2023/11/06 05:41:53', '225.00']"
6,Extracción 362,"['2023/11/07 00:26:17', '189.00']"
6,Extracción 363,"['2023/11/07 08:50:17', '189.00']"
6,Extracción 364,"['2023/11/08 02:51:03', '225.00']"
6,Extracción 365,"['2023/11/08 12:39:03', '225.00']"
6,Extracción 366,"['2023/11/08 21:03:03', '225.00']"
6,Extracción 367,"['2023/11/09 15:15:03', '225.00']"
6,Extracción 368,"['2023/11/09 23:39:03', '225.00']"
6,Extracción 369,"['2023/11/10 08:42:00', '179.00']"
6,Extracción 370,"['2023/11/11 02:54:00', '179.00']"
6,Extracción 371,"['2023/11/11 12:42:00', '179.00']"
6,Extracción 372,"['2023/11/11 21:06:00', '179.00']"
6,Extracción 373,"['2023/11/12 15:18:00', '179.00']"
6,Extracción 374,"['2023/11/12 23:42:00', '179.00']"
6,Extracción 375,"[0, 0]"
