Product ID,N_Extracción,Datos
5,Extracción 76,"['2023/10/12 19:41:36', '509.00']"
5,Extracción 77,"['2023/10/12 22:29:36', '509.00']"
5,Extracción 78,"['2023/10/12 23:53:36', '509.00']"
5,Extracción 79,"['2023/10/13 04:05:36', '509.00']"
5,Extracción 80,"['2023/10/13 04:05:36', '509.00']"
5,Extracción 81,"['2023/10/13 08:17:36', '509.00']"
5,Extracción 82,"['2023/10/13 09:41:36', '509.00']"
5,Extracción 83,"['2023/10/13 12:29:36', '509.00']"
5,Extracción 84,"['2023/10/13 15:17:36', '509.00']"
5,Extracción 85,"['2023/10/13 18:05:36', '509.00']"
5,Extracción 86,"['2023/10/13 19:29:36', '509.00']"
5,Extracción 87,"['2023/10/13 23:41:36', '509.00']"
5,Extracción 88,"['2023/10/14 01:05:36', '509.00']"
5,Extracción 89,"['2023/10/14 03:53:36', '509.00']"
5,Extracción 90,"['2023/10/14 06:41:36', '509.00']"
5,Extracción 91,"['2023/10/14 09:29:36', '509.00']"
5,Extracción 92,"['2023/10/14 10:53:36', '509.00']"
5,Extracción 93,"['2023/10/14 15:05:36', '509.00']"
5,Extracción 94,"['2023/10/14 16:29:36', '509.00']"
5,Extracción 95,"['2023/10/14 19:17:36', '509.00']"
5,Extracción 96,"['2023/10/14 22:05:36', '509.00']"
5,Extracción 97,"['2023/10/15 00:53:36', '509.00']"
5,Extracción 98,"['2023/10/15 02:17:36', '509.00']"
5,Extracción 99,"['2023/10/15 06:29:36', '509.00']"
5,Extracción 100,"['2023/10/15 06:29:36', '509.00']"
5,Extracción 101,"['2023/10/15 10:41:36', '509.00']"
5,Extracción 102,"['2023/10/15 12:05:36', '509.00']"
5,Extracción 103,"['2023/10/15 13:29:36', '509.00']"
5,Extracción 104,"['2023/10/15 17:41:36', '509.00']"
5,Extracción 105,"['2023/10/15 20:29:36', '509.00']"
5,Extracción 106,"['2023/10/15 21:53:36', '509.00']"
5,Extracción 107,"['2023/10/16 02:05:36', '509.00']"
5,Extracción 108,"['2023/10/16 03:29:36', '509.00']"
5,Extracción 109,"['2023/10/16 06:17:36', '509.00']"
5,Extracción 110,"['2023/10/16 09:05:36', '509.00']"
5,Extracción 111,"['2023/10/16 11:53:36', '509.00']"
5,Extracción 112,"['2023/10/16 13:17:36', '509.00']"
5,Extracción 113,"['2023/10/16 17:29:36', '509.00']"
5,Extracción 114,"['2023/10/16 18:53:36', '509.00']"
5,Extracción 115,"['2023/10/16 21:41:36', '509.00']"
5,Extracción 116,"['2023/10/17 00:29:36', '509.00']"
5,Extracción 117,"['2023/10/17 03:17:36', '509.00']"
5,Extracción 118,"['2023/10/17 04:41:36', '509.00']"
5,Extracción 119,"['2023/10/17 08:53:36', '509.00']"
5,Extracción 120,"['2023/10/17 08:53:36', '509.00']"
5,Extracción 121,"['2023/10/17 13:05:36', '509.00']"
5,Extracción 122,"['2023/10/17 14:29:36', '509.00']"
5,Extracción 123,"['2023/10/17 15:53:36', '509.00']"
5,Extracción 124,"['2023/10/17 20:05:36', '509.00']"
5,Extracción 125,"['2023/10/17 22:53:36', '509.00']"
5,Extracción 126,"['2023/10/18 00:17:36', '509.00']"
5,Extracción 127,"['2023/10/18 04:29:36', '509.00']"
5,Extracción 128,"['2023/10/18 05:53:36', '509.00']"
5,Extracción 129,"['2023/10/18 07:17:36', '509.00']"
5,Extracción 130,"['2023/10/18 11:29:36', '509.00']"
5,Extracción 131,"['2023/10/18 14:17:36', '509.00']"
5,Extracción 132,"['2023/10/18 15:41:36', '509.00']"
5,Extracción 133,"['2023/10/18 19:53:36', '509.00']"
5,Extracción 134,"['2023/10/18 21:17:36', '509.00']"
5,Extracción 135,"['2023/10/18 22:41:36', '509.00']"
5,Extracción 136,"['2023/10/19 02:53:36', '509.00']"
5,Extracción 137,"['2023/10/19 05:41:36', '509.00']"
5,Extracción 138,"['2023/10/19 07:05:36', '509.00']"
5,Extracción 139,"['2023/10/19 11:17:36', '509.00']"
5,Extracción 140,"['2023/10/19 11:17:36', '509.00']"
5,Extracción 141,"['2023/10/19 15:29:36', '509.00']"
5,Extracción 142,"['2023/10/19 16:53:36', '509.00']"
5,Extracción 143,"['2023/10/19 18:17:36', '509.00']"
5,Extracción 144,"['2023/10/19 22:29:36', '509.00']"
5,Extracción 145,"['2023/10/19 23:53:36', '509.00']"
5,Extracción 146,"['2023/10/20 02:41:36', '509.00']"
5,Extracción 147,"['2023/10/20 06:53:36', '509.00']"
5,Extracción 148,"['2023/10/20 08:17:36', '509.00']"
5,Extracción 149,"['2023/10/20 09:41:36', '509.00']"
5,Extracción 150,"['2023/10/20 13:53:36', '509.00']"
5,Extracción 151,"['2023/10/20 16:41:36', '509.00']"
5,Extracción 152,"['2023/10/20 18:05:36', '509.00']"
5,Extracción 153,"['2023/10/20 22:17:36', '509.00']"
5,Extracción 154,"['2023/10/20 23:41:36', '509.00']"
5,Extracción 155,"['2023/10/21 01:05:36', '509.00']"
5,Extracción 156,"['2023/10/21 05:17:36', '509.00']"
5,Extracción 157,"['2023/10/21 08:05:36', '509.00']"
5,Extracción 158,"['2023/10/21 09:29:36', '509.00']"
5,Extracción 159,"['2023/10/21 13:41:36', '509.00']"
5,Extracción 160,"['2023/10/21 13:41:36', '509.00']"
5,Extracción 161,"['2023/10/21 16:29:36', '509.00']"
5,Extracción 162,"['2023/10/21 19:17:36', '509.00']"
5,Extracción 163,"['2023/10/21 20:41:36', '509.00']"
5,Extracción 164,"['2023/10/22 00:53:36', '509.00']"
5,Extracción 165,"['2023/10/22 02:17:36', '509.00']"
5,Extracción 166,"['2023/10/22 05:05:36', '509.00']"
5,Extracción 167,"['2023/10/22 09:17:36', '509.00']"
5,Extracción 168,"['2023/10/22 10:41:36', '509.00']"
5,Extracción 169,"['2023/10/22 12:05:36', '509.00']"
5,Extracción 170,"['2023/10/22 16:17:36', '509.00']"
5,Extracción 171,"['2023/10/22 17:41:36', '509.00']"
5,Extracción 172,"['2023/10/22 20:29:36', '509.00']"
5,Extracción 173,"['2023/10/23 00:41:36', '509.00']"
5,Extracción 174,"['2023/10/23 02:05:36', '509.00']"
5,Extracción 175,"['2023/10/23 03:29:36', '509.00']"
5,Extracción 176,"['2023/10/23 07:41:36', '509.00']"
5,Extracción 177,"['2023/10/23 10:29:36', '509.00']"
5,Extracción 178,"['2023/10/23 11:53:36', '509.00']"
5,Extracción 179,"['2023/10/23 16:05:36', '509.00']"
5,Extracción 180,"['2023/10/23 16:05:36', '509.00']"
5,Extracción 181,"['2023/10/23 18:53:36', '509.00']"
5,Extracción 182,"['2023/10/23 21:41:36', '509.00']"
5,Extracción 183,"['2023/10/23 23:05:36', '509.00']"
5,Extracción 184,"['2023/10/24 03:17:36', '509.00']"
5,Extracción 185,"['2023/10/24 04:41:36', '509.00']"
5,Extracción 186,"['2023/10/24 07:29:36', '509.00']"
5,Extracción 187,"['2023/10/24 10:17:36', '509.00']"
5,Extracción 188,"['2023/10/24 13:05:36', '509.00']"
5,Extracción 189,"['2023/10/24 14:29:36', '509.00']"
5,Extracción 190,"['2023/10/24 18:41:36', '509.00']"
5,Extracción 191,"['2023/10/24 20:05:36', '509.00']"
5,Extracción 192,"['2023/10/24 22:53:36', '509.00']"
5,Extracción 193,"['2023/10/25 03:05:36', '509.00']"
5,Extracción 194,"['2023/10/25 04:29:36', '509.00']"
5,Extracción 195,"['2023/10/25 05:53:36', '509.00']"
5,Extracción 196,"['2023/10/25 10:05:36', '509.00']"
5,Extracción 197,"['2023/10/25 11:29:36', '509.00']"
5,Extracción 198,"['2023/10/25 14:17:36', '509.00']"
5,Extracción 199,"['2023/10/25 18:29:36', '509.00']"
5,Extracción 200,"['2023/10/25 18:29:36', '509.00']"
5,Extracción 201,"['2023/10/25 21:17:36', '509.00']"
5,Extracción 202,"['2023/10/26 00:05:36', '509.00']"
5,Extracción 203,"['2023/10/26 01:29:36', '509.00']"
5,Extracción 204,"['2023/10/26 05:41:36', '509.00']"
5,Extracción 205,"['2023/10/26 07:05:36', '509.00']"
5,Extracción 206,"['2023/10/26 09:53:36', '509.00']"
5,Extracción 207,"['2023/10/26 12:41:36', '509.00']"
5,Extracción 208,"['2023/10/26 15:29:36', '509.00']"
5,Extracción 209,"['2023/10/26 16:53:36', '509.00']"
5,Extracción 210,"['2023/10/26 21:05:36', '509.00']"
5,Extracción 211,"['2023/10/26 22:29:36', '509.00']"
5,Extracción 212,"['2023/10/27 01:17:36', '509.00']"
5,Extracción 213,"['2023/10/27 04:05:36', '509.00']"
5,Extracción 214,"['2023/10/27 06:53:36', '509.00']"
5,Extracción 215,"['2023/10/27 08:17:36', '509.00']"
5,Extracción 216,"['2023/10/27 12:29:36', '509.00']"
5,Extracción 217,"['2023/10/27 13:53:36', '509.00']"
5,Extracción 218,"['2023/10/27 16:41:36', '509.00']"
5,Extracción 219,"['2023/10/27 20:53:36', '509.00']"
5,Extracción 220,"['2023/10/27 20:53:36', '509.00']"
5,Extracción 221,"['2023/10/27 23:41:36', '509.00']"
5,Extracción 222,"['2023/10/28 02:29:36', '509.00']"
5,Extracción 223,"['2023/10/28 03:53:36', '509.00']"
5,Extracción 224,"['2023/10/28 08:05:36', '509.00']"
5,Extracción 225,"['2023/10/28 09:29:36', '509.00']"
5,Extracción 226,"['2023/10/28 12:17:36', '509.00']"
5,Extracción 227,"['2023/10/28 15:05:36', '509.00']"
5,Extracción 228,"['2023/10/28 17:53:36', '509.00']"
5,Extracción 229,"['2023/10/28 19:17:36', '509.00']"
5,Extracción 230,"['2023/10/28 23:29:36', '509.00']"
5,Extracción 231,"['2023/10/29 00:53:36', '509.00']"
5,Extracción 232,"['2023/10/29 02:41:36', '509.00']"
5,Extracción 233,"['2023/10/29 05:29:36', '509.00']"
5,Extracción 234,"['2023/10/29 08:17:36', '509.00']"
5,Extracción 235,"['2023/10/29 09:41:36', '509.00']"
5,Extracción 236,"['2023/10/29 13:53:36', '509.00']"
5,Extracción 237,"['2023/10/29 15:17:36', '509.00']"
5,Extracción 238,"['2023/10/29 18:05:36', '509.00']"
5,Extracción 239,"['2023/10/29 20:53:36', '509.00']"
5,Extracción 240,"['2023/10/29 20:53:36', '509.00']"
5,Extracción 241,"['2023/10/30 01:05:36', '509.00']"
5,Extracción 242,"['2023/10/30 03:53:36', '509.00']"
5,Extracción 243,"['2023/10/30 05:17:36', '509.00']"
5,Extracción 244,"['2023/10/30 09:29:36', '509.00']"
5,Extracción 245,"['2023/10/30 10:53:36', '509.00']"
5,Extracción 246,"['2023/10/30 13:41:36', '509.00']"
5,Extracción 247,"['2023/10/30 16:29:36', '509.00']"
5,Extracción 248,"['2023/10/30 19:17:36', '509.00']"
5,Extracción 249,"['2023/10/30 20:41:36', '509.00']"
5,Extracción 250,"['2023/10/31 00:53:36', '509.00']"
5,Extracción 251,"['2023/10/31 02:17:36', '509.00']"
5,Extracción 252,"['2023/10/31 05:05:36', '509.00']"
5,Extracción 253,"['2023/10/31 07:53:36', '509.00']"
5,Extracción 254,"['2023/10/31 10:24:27', '538.90']"
5,Extracción 255,"['2023/10/31 11:48:27', '538.90']"
5,Extracción 256,"['2023/10/31 16:00:27', '538.90']"
5,Extracción 257,"['2023/10/31 17:24:27', '538.90']"
5,Extracción 258,"['2023/10/31 20:12:27', '538.90']"
5,Extracción 259,"['2023/11/01 00:24:27', '538.90']"
5,Extracción 260,"['2023/11/01 01:48:27', '538.90']"
5,Extracción 261,"['2023/11/01 01:48:27', '538.90']"
5,Extracción 262,"['2023/11/01 06:00:27', '538.90']"
5,Extracción 263,"['2023/11/01 07:24:27', '538.90']"
5,Extracción 264,"['2023/11/01 11:36:27', '538.90']"
5,Extracción 265,"['2023/11/01 13:00:27', '538.90']"
5,Extracción 266,"['2023/11/01 15:48:27', '538.90']"
5,Extracción 267,"['2023/11/01 18:36:27', '538.90']"
5,Extracción 268,"['2023/11/01 21:24:27', '538.90']"
5,Extracción 269,"['2023/11/01 22:48:27', '538.90']"
5,Extracción 270,"['2023/11/02 03:00:27', '538.90']"
5,Extracción 271,"['2023/11/02 04:24:27', '538.90']"
5,Extracción 272,"['2023/11/02 07:12:27', '538.90']"
5,Extracción 273,"['2023/11/02 10:00:27', '538.90']"
5,Extracción 274,"['2023/11/02 12:48:27', '538.90']"
5,Extracción 275,"['2023/11/02 14:12:27', '538.90']"
5,Extracción 276,"['2023/11/02 18:24:27', '538.90']"
5,Extracción 277,"['2023/11/02 19:48:27', '538.90']"
5,Extracción 278,"['2023/11/02 22:36:27', '538.90']"
5,Extracción 279,"['2023/11/03 02:48:27', '538.90']"
5,Extracción 280,"['2023/11/03 04:12:27', '538.90']"
5,Extracción 281,"['2023/11/03 04:12:27', '538.90']"
5,Extracción 282,"['2023/11/03 08:29:28', '509.00']"
5,Extracción 283,"['2023/11/03 09:53:28', '509.00']"
5,Extracción 284,"['2023/11/03 14:05:28', '509.00']"
5,Extracción 285,"['2023/11/03 15:29:28', '509.00']"
5,Extracción 286,"['2023/11/03 18:17:28', '509.00']"
5,Extracción 287,"['2023/11/03 21:05:28', '509.00']"
5,Extracción 288,"['2023/11/03 23:53:28', '509.00']"
5,Extracción 289,"['2023/11/04 01:17:28', '509.00']"
5,Extracción 290,"['2023/11/04 05:29:28', '509.00']"
5,Extracción 291,"['2023/11/04 06:53:28', '509.00']"
5,Extracción 292,"['2023/11/04 09:41:28', '509.00']"
5,Extracción 293,"['2023/11/04 12:29:28', '509.00']"
5,Extracción 294,"['2023/11/04 15:17:28', '509.00']"
5,Extracción 295,"['2023/11/04 16:41:28', '509.00']"
5,Extracción 296,"['2023/11/04 20:53:28', '509.00']"
5,Extracción 297,"['2023/11/04 22:17:28', '509.00']"
5,Extracción 298,"['2023/11/05 01:05:28', '509.00']"
5,Extracción 299,"['2023/11/05 03:53:28', '509.00']"
5,Extracción 300,"['2023/11/05 06:41:28', '509.00']"
5,Extracción 301,"['2023/11/05 06:41:28', '509.00']"
5,Extracción 302,"['2023/11/05 10:53:28', '509.00']"
5,Extracción 303,"['2023/11/05 12:17:28', '509.00']"
5,Extracción 304,"['2023/11/05 16:29:28', '509.00']"
5,Extracción 305,"['2023/11/05 17:53:28', '509.00']"
5,Extracción 306,"['2023/11/05 19:17:28', '509.00']"
5,Extracción 307,"['2023/11/05 23:29:28', '509.00']"
5,Extracción 308,"['2023/11/06 02:17:28', '509.00']"
5,Extracción 309,"['2023/11/06 03:41:28', '509.00']"
5,Extracción 310,"['2023/11/06 07:53:28', '509.00']"
5,Extracción 311,"['2023/11/06 09:17:28', '509.00']"
5,Extracción 312,"['2023/11/06 12:05:28', '509.00']"
5,Extracción 313,"['2023/11/06 14:53:28', '509.00']"
5,Extracción 314,"['2023/11/06 17:11:36', '449.00']"
5,Extracción 315,"['2023/11/06 18:35:36', '449.00']"
5,Extracción 316,"['2023/11/06 22:47:36', '449.00']"
5,Extracción 317,"['2023/11/07 01:35:36', '449.00']"
5,Extracción 318,"['2023/11/07 02:59:36', '449.00']"
5,Extracción 319,"['2023/11/07 07:11:36', '449.00']"
5,Extracción 320,"['2023/11/07 08:35:36', '449.00']"
5,Extracción 321,"['2023/11/07 08:35:36', '449.00']"
5,Extracción 322,"['2023/11/07 12:47:36', '449.00']"
5,Extracción 323,"['2023/11/07 14:11:36', '449.00']"
5,Extracción 324,"['2023/11/07 18:23:36', '449.00']"
5,Extracción 325,"['2023/11/07 19:47:36', '449.00']"
5,Extracción 326,"['2023/11/07 22:35:36', '449.00']"
5,Extracción 327,"['2023/11/08 02:47:36', '449.00']"
5,Extracción 328,"['2023/11/08 04:11:36', '449.00']"
5,Extracción 329,"['2023/11/08 05:35:36', '449.00']"
5,Extracción 330,"['2023/11/08 09:47:36', '449.00']"
5,Extracción 331,"['2023/11/08 11:11:36', '449.00']"
5,Extracción 332,"['2023/11/08 13:59:36', '449.00']"
5,Extracción 333,"['2023/11/08 18:11:36', '449.00']"
5,Extracción 334,"['2023/11/08 19:35:36', '449.00']"
5,Extracción 335,"['2023/11/08 20:59:36', '449.00']"
5,Extracción 336,"['2023/11/09 01:11:36', '449.00']"
5,Extracción 337,"['2023/11/09 02:35:36', '449.00']"
5,Extracción 338,"['2023/11/09 05:23:36', '449.00']"
5,Extracción 339,"['2023/11/09 09:35:36', '449.00']"
5,Extracción 340,"['2023/11/09 10:59:36', '449.00']"
5,Extracción 341,"['2023/11/09 10:59:36', '449.00']"
5,Extracción 342,"['2023/11/09 15:11:36', '449.00']"
5,Extracción 343,"['2023/11/09 16:35:36', '449.00']"
5,Extracción 344,"['2023/11/09 20:47:36', '449.00']"
5,Extracción 345,"['2023/11/09 22:11:36', '449.00']"
5,Extracción 346,"['2023/11/10 00:59:36', '449.00']"
5,Extracción 347,"['2023/11/10 03:47:36', '449.00']"
5,Extracción 348,"['2023/11/10 06:35:36', '449.00']"
5,Extracción 349,"['2023/11/10 07:59:36', '449.00']"
5,Extracción 350,"['2023/11/10 12:11:36', '449.00']"
5,Extracción 351,"['2023/11/10 13:35:36', '449.00']"
5,Extracción 352,"['2023/11/10 16:23:36', '449.00']"
5,Extracción 353,"['2023/11/10 19:11:36', '449.00']"
5,Extracción 354,"['2023/11/10 21:59:36', '449.00']"
5,Extracción 355,"['2023/11/10 23:23:36', '449.00']"
5,Extracción 356,"['2023/11/11 03:35:36', '449.00']"
5,Extracción 357,"['2023/11/11 04:59:36', '449.00']"
5,Extracción 358,"['2023/11/11 07:47:36', '449.00']"
5,Extracción 359,"['2023/11/11 11:59:36', '449.00']"
5,Extracción 360,"['2023/11/11 13:23:36', '449.00']"
5,Extracción 361,"['2023/11/11 13:23:36', '449.00']"
5,Extracción 362,"['2023/11/11 17:35:36', '449.00']"
5,Extracción 363,"['2023/11/11 18:59:36', '449.00']"
5,Extracción 364,"['2023/11/11 23:11:36', '449.00']"
5,Extracción 365,"['2023/11/12 00:35:36', '449.00']"
5,Extracción 366,"['2023/11/12 03:23:36', '449.00']"
5,Extracción 367,"['2023/11/12 06:11:36', '449.00']"
5,Extracción 368,"['2023/11/12 08:59:36', '449.00']"
5,Extracción 369,"['2023/11/12 10:23:36', '449.00']"
5,Extracción 370,"['2023/11/12 14:35:36', '449.00']"
5,Extracción 371,"['2023/11/12 15:59:36', '449.00']"
5,Extracción 372,"['2023/11/12 18:47:36', '449.00']"
5,Extracción 373,"['2023/11/12 21:35:36', '449.00']"
5,Extracción 374,"['2023/11/12 22:59:36', '449.00']"
5,Extracción 375,"[0, 0]"
