Product ID,N_Extracción,Fecha,Precio
37,Extracción 0,0,0
37,Extracción 1,0,0
37,Extracción 2,0,0
37,Extracción 3,0,0
37,Extracción 4,0,0
37,Extracción 5,0,0
37,Extracción 6,0,0
37,Extracción 7,0,0
37,Extracción 8,0,0
37,Extracción 9,0,0
37,Extracción 10,0,0
37,Extracción 11,0,0
37,Extracción 12,0,0
37,Extracción 13,0,0
37,Extracción 14,0,0
37,Extracción 15,0,0
37,Extracción 16,0,0
37,Extracción 17,0,0
37,Extracción 18,0,0
37,Extracción 19,0,0
37,Extracción 20,0,0
37,Extracción 21,0,0
37,Extracción 22,0,0
37,Extracción 23,0,0
37,Extracción 24,0,0
37,Extracción 25,0,0
37,Extracción 26,0,0
37,Extracción 27,0,0
37,Extracción 28,0,0
37,Extracción 29,0,0
37,Extracción 30,0,0
37,Extracción 31,0,0
37,Extracción 32,0,0
37,Extracción 33,0,0
37,Extracción 34,0,0
37,Extracción 35,0,0
37,Extracción 36,0,0
37,Extracción 37,0,0
37,Extracción 38,0,0
37,Extracción 39,0,0
37,Extracción 40,0,0
37,Extracción 41,0,0
37,Extracción 42,0,0
37,Extracción 43,0,0
37,Extracción 44,0,0
37,Extracción 45,0,0
37,Extracción 46,0,0
37,Extracción 47,0,0
37,Extracción 48,0,0
37,Extracción 49,0,0
37,Extracción 50,0,0
37,Extracción 51,0,0
37,Extracción 52,0,0
37,Extracción 53,0,0
37,Extracción 54,0,0
37,Extracción 55,0,0
37,Extracción 56,0,0
37,Extracción 57,0,0
37,Extracción 58,0,0
37,Extracción 59,0,0
37,Extracción 60,0,0
37,Extracción 61,0,0
37,Extracción 62,0,0
37,Extracción 63,0,0
37,Extracción 64,0,0
37,Extracción 65,0,0
37,Extracción 66,0,0
37,Extracción 67,0,0
37,Extracción 68,0,0
37,Extracción 69,0,0
37,Extracción 70,0,0
37,Extracción 71,0,0
37,Extracción 72,0,0
37,Extracción 73,0,0
37,Extracción 74,0,0
37,Extracción 75,0,0
37,Extracción 76,0,0
37,Extracción 77,0,0
37,Extracción 78,0,0
37,Extracción 79,0,0
37,Extracción 80,0,0
37,Extracción 81,0,0
37,Extracción 82,0,0
37,Extracción 83,0,0
37,Extracción 84,0,0
37,Extracción 85,0,0
37,Extracción 86,0,0
37,Extracción 87,0,0
37,Extracción 88,0,0
37,Extracción 89,0,0
37,Extracción 90,0,0
37,Extracción 91,0,0
37,Extracción 92,0,0
37,Extracción 93,0,0
37,Extracción 94,0,0
37,Extracción 95,0,0
37,Extracción 96,0,0
37,Extracción 97,0,0
37,Extracción 98,0,0
37,Extracción 99,0,0
37,Extracción 100,0,0
37,Extracción 101,0,0
37,Extracción 102,0,0
37,Extracción 103,0,0
37,Extracción 104,0,0
37,Extracción 105,0,0
37,Extracción 106,0,0
37,Extracción 107,0,0
37,Extracción 108,0,0
37,Extracción 109,0,0
37,Extracción 110,0,0
37,Extracción 111,0,0
37,Extracción 112,0,0
37,Extracción 113,0,0
37,Extracción 114,0,0
37,Extracción 115,0,0
37,Extracción 116,0,0
37,Extracción 117,0,0
37,Extracción 118,0,0
37,Extracción 119,0,0
37,Extracción 120,0,0
37,Extracción 121,0,0
37,Extracción 122,0,0
37,Extracción 123,0,0
37,Extracción 124,0,0
37,Extracción 125,0,0
37,Extracción 126,0,0
37,Extracción 127,0,0
37,Extracción 128,0,0
37,Extracción 129,0,0
37,Extracción 130,0,0
37,Extracción 131,0,0
37,Extracción 132,0,0
37,Extracción 133,0,0
37,Extracción 134,0,0
37,Extracción 135,0,0
37,Extracción 136,0,0
37,Extracción 137,0,0
37,Extracción 138,0,0
37,Extracción 139,0,0
37,Extracción 140,0,0
37,Extracción 141,0,0
37,Extracción 142,0,0
37,Extracción 143,0,0
37,Extracción 144,0,0
37,Extracción 145,0,0
37,Extracción 146,0,0
37,Extracción 147,0,0
37,Extracción 148,0,0
37,Extracción 149,0,0
37,Extracción 150,0,0
37,Extracción 151,0,0
37,Extracción 152,0,0
37,Extracción 153,0,0
37,Extracción 154,0,0
37,Extracción 155,0,0
37,Extracción 156,0,0
37,Extracción 157,0,0
37,Extracción 158,0,0
37,Extracción 159,0,0
37,Extracción 160,0,0
37,Extracción 161,0,0
37,Extracción 162,0,0
37,Extracción 163,0,0
37,Extracción 164,0,0
37,Extracción 165,0,0
37,Extracción 166,0,0
37,Extracción 167,0,0
37,Extracción 168,0,0
37,Extracción 169,0,0
37,Extracción 170,0,0
37,Extracción 171,0,0
37,Extracción 172,0,0
37,Extracción 173,0,0
37,Extracción 174,0,0
37,Extracción 175,0,0
37,Extracción 176,0,0
37,Extracción 177,0,0
37,Extracción 178,0,0
37,Extracción 179,0,0
37,Extracción 180,0,0
37,Extracción 181,0,0
37,Extracción 182,0,0
37,Extracción 183,0,0
37,Extracción 184,0,0
37,Extracción 185,0,0
37,Extracción 186,0,0
37,Extracción 187,0,0
37,Extracción 188,0,0
37,Extracción 189,0,0
37,Extracción 190,0,0
37,Extracción 191,0,0
37,Extracción 192,0,0
37,Extracción 193,0,0
37,Extracción 194,0,0
37,Extracción 195,0,0
37,Extracción 196,0,0
37,Extracción 197,0,0
37,Extracción 198,0,0
37,Extracción 199,0,0
37,Extracción 200,0,0
37,Extracción 201,0,0
37,Extracción 202,0,0
37,Extracción 203,0,0
37,Extracción 204,0,0
37,Extracción 205,0,0
37,Extracción 206,0,0
37,Extracción 207,0,0
37,Extracción 208,0,0
37,Extracción 209,0,0
37,Extracción 210,0,0
37,Extracción 211,0,0
37,Extracción 212,0,0
37,Extracción 213,0,0
37,Extracción 214,0,0
37,Extracción 215,0,0
37,Extracción 216,0,0
37,Extracción 217,0,0
37,Extracción 218,0,0
37,Extracción 219,0,0
37,Extracción 220,0,0
37,Extracción 221,0,0
37,Extracción 222,0,0
37,Extracción 223,0,0
37,Extracción 224,0,0
37,Extracción 225,0,0
37,Extracción 226,0,0
37,Extracción 227,0,0
37,Extracción 228,0,0
37,Extracción 229,0,0
37,Extracción 230,0,0
37,Extracción 231,0,0
37,Extracción 232,0,0
37,Extracción 233,0,0
