Product ID,N_Extracción,Datos
44,Extracción 247,"['2023/09/08 14:05:52', '1149.00']"
44,Extracción 248,"[0, 0]"
44,Extracción 249,"[0, 0]"
44,Extracción 250,"[0, 0]"
44,Extracción 251,"[0, 0]"
44,Extracción 252,"[0, 0]"
44,Extracción 253,"['2023/09/11 14:53:52', '1149.00']"
44,Extracción 254,"[0, 0]"
44,Extracción 255,"[0, 0]"
44,Extracción 256,"[0, 0]"
44,Extracción 257,"[0, 0]"
44,Extracción 258,"[0, 0]"
44,Extracción 259,"[0, 0]"
44,Extracción 260,"[0, 0]"
44,Extracción 261,"[0, 0]"
44,Extracción 262,"['2023/09/15 16:53:52', '4']"
44,Extracción 263,"[0, 0]"
44,Extracción 264,"[0, 0]"
44,Extracción 265,"[0, 0]"
44,Extracción 266,"[0, 0]"
44,Extracción 267,"[0, 0]"
44,Extracción 268,"[0, 0]"
44,Extracción 269,"[0, 0]"
44,Extracción 270,"[0, 0]"
44,Extracción 271,"[0, 0]"
44,Extracción 272,"[0, 0]"
44,Extracción 273,"[0, 0]"
44,Extracción 274,"[0, 0]"
44,Extracción 275,"[0, 0]"
44,Extracción 276,"[0, 0]"
44,Extracción 277,"[0, 0]"
44,Extracción 278,"[0, 0]"
44,Extracción 279,"['2023/09/24 08:05:52', '1149.00']"
44,Extracción 280,"['2023/09/24 17:53:52', '1149.00']"
44,Extracción 281,"['2023/09/24 17:53:52', '1149.00']"
44,Extracción 282,"[0, 0]"
44,Extracción 283,"[0, 0]"
44,Extracción 284,"['2023/09/26 14:41:52', '1149.00']"
44,Extracción 285,"[0, 0]"
44,Extracción 286,"[0, 0]"
44,Extracción 287,"[0, 0]"
44,Extracción 288,"[0, 0]"
44,Extracción 289,"[0, 0]"
44,Extracción 290,"[0, 0]"
44,Extracción 291,"[0, 0]"
44,Extracción 292,"[0, 0]"
44,Extracción 293,"[0, 0]"
44,Extracción 294,"[0, 0]"
44,Extracción 295,"['2023/10/01 20:41:52', '1149.00']"
44,Extracción 296,"['2023/10/02 14:53:52', '1149.00']"
44,Extracción 297,"[0, 0]"
44,Extracción 298,"[0, 0]"
44,Extracción 299,"[0, 0]"
44,Extracción 300,"[0, 0]"
44,Extracción 301,"[0, 0]"
44,Extracción 302,"[0, 0]"
44,Extracción 303,"[0, 0]"
44,Extracción 304,"['2023/10/06 08:38:31', '1208.00']"
44,Extracción 305,"[0, 0]"
44,Extracción 306,"[0, 0]"
44,Extracción 307,"[0, 0]"
44,Extracción 308,"[0, 0]"
44,Extracción 309,"[0, 0]"
44,Extracción 310,"[0, 0]"
44,Extracción 311,"[0, 0]"
44,Extracción 312,"['2023/10/10 02:02:01', '948.76']"
44,Extracción 313,"[0, 0]"
44,Extracción 314,"[0, 0]"
44,Extracción 315,"['2023/10/11 13:58:41', '1199.00']"
44,Extracción 316,"[0, 0]"
44,Extracción 317,"[0, 0]"
44,Extracción 318,"[0, 0]"
44,Extracción 319,"[0, 0]"
44,Extracción 320,"[0, 0]"
44,Extracción 321,"[0, 0]"
44,Extracción 322,"['2023/10/14 23:11:10', '999.00']"
44,Extracción 323,"[0, 0]"
44,Extracción 324,"[0, 0]"
44,Extracción 325,"[0, 0]"
44,Extracción 326,"[0, 0]"
44,Extracción 327,"[0, 0]"
44,Extracción 328,"[0, 0]"
44,Extracción 329,"[0, 0]"
44,Extracción 330,"[0, 0]"
44,Extracción 331,"[0, 0]"
44,Extracción 332,"[0, 0]"
44,Extracción 333,"[0, 0]"
44,Extracción 334,"[0, 0]"
44,Extracción 335,"['2023/10/21 07:47:10', '999.00']"
44,Extracción 336,"[0, 0]"
44,Extracción 337,"[0, 0]"
44,Extracción 338,"[0, 0]"
44,Extracción 339,"['2023/10/23 14:23:10', '999.00']"
44,Extracción 340,"[0, 0]"
44,Extracción 341,"[0, 0]"
44,Extracción 342,"['2023/10/24 17:30:18', '1199.00']"
44,Extracción 343,"[0, 0]"
44,Extracción 344,"[0, 0]"
44,Extracción 345,"[0, 0]"
44,Extracción 346,"[0, 0]"
44,Extracción 347,"[0, 0]"
44,Extracción 348,"[0, 0]"
44,Extracción 349,"[0, 0]"
44,Extracción 350,"[0, 0]"
44,Extracción 351,"[0, 0]"
44,Extracción 352,"[0, 0]"
44,Extracción 353,"[0, 0]"
44,Extracción 354,"[0, 0]"
44,Extracción 355,"[0, 0]"
44,Extracción 356,"[0, 0]"
44,Extracción 357,"[0, 0]"
44,Extracción 358,"[0, 0]"
44,Extracción 359,"[0, 0]"
44,Extracción 360,"[0, 0]"
44,Extracción 361,"[0, 0]"
44,Extracción 362,"[0, 0]"
44,Extracción 363,"[0, 0]"
44,Extracción 364,"[0, 0]"
44,Extracción 365,"[0, 0]"
44,Extracción 366,"[0, 0]"
44,Extracción 367,"[0, 0]"
44,Extracción 368,"[0, 0]"
44,Extracción 369,"[0, 0]"
44,Extracción 370,"[0, 0]"
44,Extracción 371,"[0, 0]"
44,Extracción 372,"[0, 0]"
44,Extracción 373,"[0, 0]"
44,Extracción 374,"[0, 0]"
