Product ID,N_Extracción,Fecha,Precio
43,Extracción 0,'2023/05/15 05:38:00','102.00'
43,Extracción 1,'2023/05/15 05:38:00','102.00'
43,Extracción 2,'2023/05/16 00:05:49','104.00'
43,Extracción 3,'2023/05/16 08:31:10','102.00'
43,Extracción 4,0,0
43,Extracción 5,'2023/05/17 12:40:20','86.70'
43,Extracción 6,'2023/05/17 21:04:20','86.70'
43,Extracción 7,'2023/05/18 15:42:44','102.00'
43,Extracción 8,'2023/05/19 00:11:33','96.99'
43,Extracción 9,'2023/05/19 08:43:33','97.99'
43,Extracción 10,'2023/05/20 02:55:33','97.99'
43,Extracción 11,'2023/05/20 12:41:07','103.00'
43,Extracción 12,'2023/05/20 21:06:43','104.00'
43,Extracción 13,'2023/05/21 15:18:43','104.00'
43,Extracción 14,'2023/05/21 23:42:43','104.00'
43,Extracción 15,'2023/05/22 09:30:43','104.00'
43,Extracción 16,'2023/05/23 03:42:43','104.00'
43,Extracción 17,'2023/05/23 12:06:43','104.00'
43,Extracción 18,'2023/05/23 20:30:43','104.00'
43,Extracción 19,'2023/05/24 15:32:25','105.00'
43,Extracción 20,'2023/05/24 15:32:25','105.00'
43,Extracción 21,'2023/05/25 08:30:32','107.00'
43,Extracción 22,'2023/05/25 18:18:32','107.00'
43,Extracción 23,'2023/05/26 02:42:32','107.00'
43,Extracción 24,'2023/05/26 20:54:32','107.00'
43,Extracción 25,'2023/05/27 06:42:32','107.00'
43,Extracción 26,'2023/05/27 15:06:32','107.00'
43,Extracción 27,'2023/05/28 09:18:32','107.00'
43,Extracción 28,0,0
43,Extracción 29,0,0
43,Extracción 30,'2023/05/29 20:34:05','88.43'
43,Extracción 31,'2023/05/30 06:22:05','88.43'
43,Extracción 32,'2023/05/30 15:05:03','101.00'
43,Extracción 33,'2023/05/31 09:31:47','99.99'
43,Extracción 34,'2023/05/31 18:12:28','110.00'
43,Extracción 35,'2023/06/01 02:36:28','110.00'
43,Extracción 36,'2023/06/01 20:48:28','110.00'
43,Extracción 37,'2023/06/02 05:53:48','109.00'
43,Extracción 38,'2023/06/02 15:41:48','109.00'
43,Extracción 39,'2023/06/03 08:29:48','109.00'
43,Extracción 40,'2023/06/03 08:29:48','109.00'
43,Extracción 41,'2023/06/04 02:41:48','109.00'
43,Extracción 42,'2023/06/04 12:29:48','109.00'
43,Extracción 43,'2023/06/04 20:53:48','109.00'
43,Extracción 44,'2023/06/05 15:46:15','99.99'
43,Extracción 45,'2023/06/06 00:10:15','99.99'
43,Extracción 46,'2023/06/06 08:34:15','99.99'
43,Extracción 47,'2023/06/07 02:46:15','99.99'
43,Extracción 48,'2023/06/07 12:34:15','99.99'
43,Extracción 49,'2023/06/07 20:58:15','99.99'
43,Extracción 50,'2023/06/08 15:10:15','99.99'
43,Extracción 51,'2023/06/08 23:34:15','99.99'
43,Extracción 52,'2023/06/09 09:22:15','99.99'
43,Extracción 53,'2023/06/10 03:34:15','99.99'
43,Extracción 54,'2023/06/10 11:58:15','99.99'
43,Extracción 55,'2023/06/10 21:46:15','99.99'
43,Extracción 56,'2023/06/11 14:34:15','99.99'
43,Extracción 57,'2023/06/12 00:21:55','119.00'
43,Extracción 58,'2023/06/12 08:45:55','119.00'
43,Extracción 59,'2023/06/13 02:57:55','119.00'
43,Extracción 60,'2023/06/13 02:57:55','119.00'
43,Extracción 61,0,0
43,Extracción 62,'2023/06/14 05:40:06','107.00'
43,Extracción 63,'2023/06/14 15:48:58','84.99'
43,Extracción 64,'2023/06/15 09:02:45','112.00'
43,Extracción 65,'2023/06/15 18:50:45','112.00'
43,Extracción 66,'2023/06/16 03:14:45','112.00'
43,Extracción 67,'2023/06/16 21:02:46','110.00'
43,Extracción 68,'2023/06/17 06:50:46','110.00'
43,Extracción 69,'2023/06/17 15:27:24','107.00'
43,Extracción 70,'2023/06/18 09:39:24','107.00'
43,Extracción 71,'2023/06/18 18:03:24','107.00'
43,Extracción 72,'2023/06/19 03:51:24','107.00'
43,Extracción 73,'2023/06/19 20:57:25','109.00'
43,Extracción 74,'2023/06/20 06:45:25','109.00'
43,Extracción 75,'2023/06/20 15:29:24','115.00'
43,Extracción 76,'2023/06/21 09:49:59','111.00'
43,Extracción 77,'2023/06/21 18:13:59','111.00'
43,Extracción 78,'2023/06/22 03:07:14','109.00'
43,Extracción 79,'2023/06/22 21:06:50','110.00'
43,Extracción 80,'2023/06/22 21:06:50','110.00'
43,Extracción 81,'2023/06/23 15:18:50','110.00'
43,Extracción 82,'2023/06/23 23:42:50','110.00'
43,Extracción 83,'2023/06/24 09:30:50','110.00'
43,Extracción 84,'2023/06/25 03:42:50','110.00'
43,Extracción 85,'2023/06/25 12:06:50','110.00'
43,Extracción 86,'2023/06/25 21:54:50','110.00'
43,Extracción 87,'2023/06/26 15:34:38','104.00'
43,Extracción 88,'2023/06/26 23:58:38','104.00'
43,Extracción 89,'2023/06/27 09:46:38','104.00'
43,Extracción 90,'2023/06/28 02:34:46','106.00'
43,Extracción 91,'2023/06/28 12:22:46','106.00'
43,Extracción 92,'2023/06/28 20:59:43','104.00'
43,Extracción 93,'2023/06/29 15:11:43','104.00'
43,Extracción 94,'2023/06/29 23:35:43','104.00'
43,Extracción 95,'2023/06/30 09:52:21','105.00'
43,Extracción 96,'2023/07/01 02:40:21','105.00'
43,Extracción 97,'2023/07/01 12:45:19','107.00'
