Product ID,N_Extracción,Fecha,Precio
13,Extracción 0,'2023/11/03 17:05:30','149.90'
13,Extracción 1,'2023/11/03 17:05:30','149.90'
13,Extracción 2,'2023/11/03 18:25:47','149.90'
13,Extracción 3,'2023/11/03 18:25:47','149.90'
13,Extracción 4,'2023/11/03 19:46:05','149.90'
13,Extracción 5,'2023/11/03 19:46:05','149.90'
13,Extracción 6,'2023/11/03 20:26:13','149.90'
13,Extracción 7,'2023/11/03 21:46:30','149.90'
13,Extracción 8,'2023/11/03 21:46:30','149.90'
13,Extracción 9,'2023/11/03 22:26:39','149.90'
13,Extracción 10,'2023/11/03 23:06:48','149.90'
13,Extracción 11,'2023/11/03 23:46:56','149.90'
13,Extracción 12,'2023/11/04 00:27:05','149.90'
13,Extracción 13,'2023/11/04 01:07:13','149.90'
13,Extracción 14,'2023/11/04 01:47:22','149.90'
13,Extracción 15,'2023/11/04 01:47:22','149.90'
13,Extracción 16,'2023/11/04 03:07:39','149.90'
13,Extracción 17,'2023/11/04 03:07:39','149.90'
13,Extracción 18,'2023/11/04 03:47:48','149.90'
13,Extracción 19,'2023/11/04 05:08:05','149.90'
13,Extracción 20,'2023/11/04 05:08:05','149.90'
13,Extracción 21,'2023/11/04 05:48:14','149.90'
13,Extracción 22,'2023/11/04 06:28:22','149.90'
13,Extracción 23,'2023/11/04 06:28:22','149.90'
13,Extracción 24,'2023/11/04 07:48:40','149.90'
13,Extracción 25,'2023/11/04 07:48:40','149.90'
13,Extracción 26,'2023/11/04 08:28:48','149.90'
13,Extracción 27,'2023/11/04 09:08:57','149.90'
13,Extracción 28,'2023/11/04 09:49:05','149.90'
13,Extracción 29,'2023/11/04 10:29:14','149.90'
13,Extracción 30,'2023/11/04 11:09:23','149.90'
13,Extracción 31,'2023/11/04 11:49:31','149.90'
13,Extracción 32,'2023/11/04 12:29:40','149.90'
13,Extracción 33,'2023/11/04 13:09:48','149.90'
13,Extracción 34,'2023/11/04 13:49:57','149.90'
13,Extracción 35,'2023/11/04 13:49:57','149.90'
13,Extracción 36,'2023/11/04 15:10:14','149.90'
13,Extracción 37,'2023/11/04 15:10:14','149.90'
13,Extracción 38,'2023/11/04 15:50:23','149.90'
13,Extracción 39,'2023/11/04 16:30:32','149.90'
13,Extracción 40,'2023/11/04 16:30:32','149.90'
13,Extracción 41,'2023/11/04 17:50:49','149.90'
13,Extracción 42,'2023/11/04 17:50:49','149.90'
13,Extracción 43,'2023/11/04 18:30:57','149.90'
13,Extracción 44,'2023/11/04 19:51:15','149.90'
13,Extracción 45,'2023/11/04 19:51:15','149.90'
13,Extracción 46,'2023/11/04 20:31:23','149.90'
13,Extracción 47,'2023/11/04 21:11:32','149.90'
13,Extracción 48,'2023/11/04 21:51:40','149.90'
13,Extracción 49,'2023/11/04 22:31:49','149.90'
13,Extracción 50,'2023/11/04 23:11:58','149.90'
13,Extracción 51,'2023/11/04 23:52:06','149.90'
13,Extracción 52,'2023/11/04 23:52:06','149.90'
13,Extracción 53,'2023/11/05 01:12:24','149.90'
13,Extracción 54,'2023/11/05 01:12:24','149.90'
13,Extracción 55,'2023/11/05 01:52:32','149.90'
13,Extracción 56,'2023/11/05 03:12:49','149.90'
13,Extracción 57,'2023/11/05 03:12:49','149.90'
13,Extracción 58,'2023/11/05 03:52:58','149.90'
13,Extracción 59,'2023/11/05 04:33:07','149.90'
13,Extracción 60,'2023/11/05 04:33:07','149.90'
13,Extracción 61,'2023/11/05 05:53:24','149.90'
