Product ID,N_Extracción,Fecha,Precio
35,Extracción 0,'2023/05/15 05:50:10','52.99'
35,Extracción 1,'2023/05/15 05:50:10','52.99'
35,Extracción 2,'2023/05/16 00:45:52','69.99'
35,Extracción 3,'2023/05/16 09:09:52','69.99'
35,Extracción 4,'2023/05/17 04:05:52','59.49'
35,Extracción 5,'2023/05/17 12:29:52','59.49'
35,Extracción 6,'2023/05/17 20:53:52','59.49'
35,Extracción 7,'2023/05/18 15:38:41','69.99'
35,Extracción 8,'2023/05/19 00:05:58','52.99'
35,Extracción 9,'2023/05/19 09:53:58','52.99'
35,Extracción 10,'2023/05/20 04:05:58','52.99'
35,Extracción 11,'2023/05/20 12:29:58','52.99'
35,Extracción 12,'2023/05/20 20:53:58','52.99'
35,Extracción 13,'2023/05/21 15:05:58','52.99'
35,Extracción 14,'2023/05/22 00:53:58','52.99'
35,Extracción 15,'2023/05/22 09:17:58','52.99'
35,Extracción 16,'2023/05/23 03:29:58','52.99'
35,Extracción 17,'2023/05/23 11:53:58','52.99'
35,Extracción 18,'2023/05/23 21:41:58','52.99'
35,Extracción 19,'2023/05/24 15:53:58','52.99'
35,Extracción 20,'2023/05/24 15:53:58','52.99'
35,Extracción 21,'2023/05/25 10:05:58','52.99'
35,Extracción 22,'2023/05/25 18:29:58','52.99'
35,Extracción 23,'2023/05/26 02:53:58','52.99'
35,Extracción 24,'2023/05/26 21:05:58','52.99'
35,Extracción 25,'2023/05/27 06:53:58','52.99'
35,Extracción 26,'2023/05/27 15:17:58','52.99'
35,Extracción 27,'2023/05/28 09:41:43','60.99'
35,Extracción 28,'2023/05/28 18:05:43','60.99'
35,Extracción 29,'2023/05/29 03:46:50','50.40'
35,Extracción 30,'2023/05/29 21:58:50','50.40'
35,Extracción 31,'2023/05/30 06:22:50','50.40'
35,Extracción 32,'2023/05/30 15:41:53','49.99'
35,Extracción 33,'2023/05/31 09:53:53','49.99'
35,Extracción 34,'2023/05/31 18:17:53','49'
35,Extracción 35,'2023/06/01 04:05:53','49.99'
35,Extracción 36,'2023/06/01 20:53:53','49.99'
35,Extracción 37,'2023/06/02 06:41:53','49'
35,Extracción 38,'2023/06/02 15:05:53','49.99'
35,Extracción 39,'2023/06/03 09:17:53','49.99'
35,Extracción 40,'2023/06/03 09:17:53','49.99'
35,Extracción 41,'2023/06/04 03:29:53','49.99'
35,Extracción 42,'2023/06/04 11:53:53','49'
35,Extracción 43,'2023/06/04 21:41:53','49.99'
35,Extracción 44,'2023/06/05 15:53:53','49.99'
35,Extracción 45,'2023/06/06 00:17:53','49'
35,Extracción 46,'2023/06/06 10:05:53','49.99'
35,Extracción 47,'2023/06/07 02:53:53','49.99'
35,Extracción 48,'2023/06/07 12:41:53','49'
35,Extracción 49,'2023/06/07 21:05:53','49.99'
35,Extracción 50,'2023/06/08 15:17:53','49.99'
35,Extracción 51,'2023/06/09 01:05:53','49'
35,Extracción 52,'2023/06/09 09:29:53','49.99'
35,Extracción 53,'2023/06/10 03:41:53','49.99'
35,Extracción 54,'2023/06/10 12:05:53','49'
35,Extracción 55,'2023/06/10 21:53:53','49.99'
35,Extracción 56,'2023/06/11 16:05:53','49.99'
35,Extracción 57,'2023/06/12 00:29:53','49'
35,Extracción 58,'2023/06/12 08:53:53','49.99'
35,Extracción 59,'2023/06/13 03:05:53','49.99'
35,Extracción 60,'2023/06/13 03:05:53','49.99'
35,Extracción 61,'2023/06/13 21:53:47','52.99'
35,Extracción 62,'2023/06/14 06:17:47','52.99'
35,Extracción 63,'2023/06/14 16:05:47','52.99'
35,Extracción 64,'2023/06/15 08:53:47','52.99'
35,Extracción 65,'2023/06/15 18:41:47','52.99'
35,Extracción 66,'2023/06/16 03:05:47','52.99'
35,Extracción 67,'2023/06/16 21:17:47','52.99'
35,Extracción 68,'2023/06/17 07:05:47','52.99'
35,Extracción 69,'2023/06/17 15:29:47','52.99'
35,Extracción 70,'2023/06/18 09:41:47','52.99'
35,Extracción 71,'2023/06/18 18:05:47','52.99'
35,Extracción 72,'2023/06/19 03:53:47','52.99'
35,Extracción 73,'2023/06/19 22:05:47','52.99'
35,Extracción 74,'2023/06/20 06:29:47','52.99'
35,Extracción 75,'2023/06/20 16:17:47','52.99'
35,Extracción 76,'2023/06/21 09:05:47','52.99'
35,Extracción 77,'2023/06/21 18:53:47','52.99'
35,Extracción 78,'2023/06/22 03:17:47','52.99'
35,Extracción 79,'2023/06/22 21:29:47','52.99'
35,Extracción 80,'2023/06/22 21:29:47','52.99'
35,Extracción 81,'2023/06/23 15:41:47','52.99'
35,Extracción 82,'2023/06/24 00:05:47','52.99'
35,Extracción 83,'2023/06/24 09:53:47','52.99'
35,Extracción 84,'2023/06/25 04:05:47','52.99'
35,Extracción 85,'2023/06/25 12:29:47','52.99'
35,Extracción 86,'2023/06/25 22:17:47','52.99'
35,Extracción 87,'2023/06/26 15:02:50','49.90'
35,Extracción 88,'2023/06/27 00:50:50','49'
35,Extracción 89,'2023/06/27 09:14:50','49.90'
35,Extracción 90,'2023/06/28 03:26:50','49.90'
35,Extracción 91,'2023/06/28 13:14:50','49'
35,Extracción 92,'2023/06/28 21:38:50','49.90'
35,Extracción 93,'2023/06/29 15:50:50','49.90'
35,Extracción 94,'2023/06/30 00:14:50','49'
35,Extracción 95,'2023/06/30 10:02:50','49.90'
35,Extracción 96,'2023/07/01 04:14:50','49.90'
35,Extracción 97,'2023/07/01 12:38:50','49'
35,Extracción 98,'2023/07/01 21:02:50','49.90'
35,Extracción 99,'2023/07/02 15:14:50','49.90'
35,Extracción 100,'2023/07/02 15:14:50','49.90'
35,Extracción 101,'2023/07/03 09:21:55','69.99'
35,Extracción 102,'2023/07/03 19:09:55','69.99'
35,Extracción 103,'2023/07/04 03:33:55','69.99'
35,Extracción 104,'2023/07/04 21:57:43','59.99'
35,Extracción 105,'2023/07/05 06:21:43','59.99'
35,Extracción 106,'2023/07/05 16:09:43','59.99'
35,Extracción 107,'2023/07/06 10:21:43','59.99'
35,Extracción 108,'2023/07/06 18:45:43','59.99'
35,Extracción 109,'2023/07/07 03:29:58','69.99'
35,Extracción 110,'2023/07/07 21:41:58','69.99'
35,Extracción 111,'2023/07/08 06:05:58','69.99'
35,Extracción 112,'2023/07/08 15:53:58','69.99'
35,Extracción 113,'2023/07/09 10:05:58','69.99'
35,Extracción 114,'2023/07/09 18:29:58','69.99'
35,Extracción 115,'2023/07/10 04:17:58','69.99'
35,Extracción 116,'2023/07/10 21:05:58','69.99'
35,Extracción 117,'2023/07/11 06:53:58','69.99'
35,Extracción 118,'2023/07/11 15:17:58','69.99'
35,Extracción 119,'2023/07/12 09:29:58','69.99'
35,Extracción 120,'2023/07/12 09:29:58','69.99'
35,Extracción 121,'2023/07/13 04:09:34','52.99'
35,Extracción 122,'2023/07/13 12:33:34','52.99'
35,Extracción 123,'2023/07/13 22:21:34','52.99'
35,Extracción 124,'2023/07/14 15:09:34','52.99'
35,Extracción 125,'2023/07/15 00:57:34','52.99'
35,Extracción 126,'2023/07/15 09:21:34','52.99'
35,Extracción 127,'2023/07/16 03:33:34','52.99'
35,Extracción 128,'2023/07/16 13:21:34','52.99'
35,Extracción 129,'2023/07/16 21:45:34','52.99'
35,Extracción 130,'2023/07/17 15:57:34','52.99'
35,Extracción 131,'2023/07/18 00:21:34','52.99'
35,Extracción 132,'2023/07/18 10:09:34','52.99'
35,Extracción 133,'2023/07/19 04:21:34','52.99'
35,Extracción 134,'2023/07/19 12:45:34','52.99'
35,Extracción 135,'2023/07/19 21:09:34','52.99'
35,Extracción 136,'2023/07/20 15:26:36','55.99'
35,Extracción 137,'2023/07/21 01:14:36','55.99'
35,Extracción 138,'2023/07/21 09:45:58','52.90'
35,Extracción 139,'2023/07/22 03:57:58','52.90'
35,Extracción 140,'2023/07/22 03:57:58','52.90'
35,Extracción 141,'2023/07/22 22:09:58','52.90'
35,Extracción 142,'2023/07/23 06:33:58','52.90'
35,Extracción 143,'2023/07/23 16:21:58','52.90'
35,Extracción 144,'2023/07/24 09:09:58','52.90'
35,Extracción 145,'2023/07/24 18:57:58','52.90'
35,Extracción 146,'2023/07/25 03:21:58','52.90'
35,Extracción 147,'2023/07/25 21:33:58','52.90'
35,Extracción 148,'2023/07/26 07:21:58','52.90'
