Product ID,N_Extracción,Datos
53,Extracción 256,"[0, 0]"
53,Extracción 257,"[0, 0]"
53,Extracción 258,"[0, 0]"
53,Extracción 259,"[0, 0]"
53,Extracción 260,"[0, 0]"
53,Extracción 261,"[0, 0]"
53,Extracción 262,"[0, 0]"
53,Extracción 263,"[0, 0]"
53,Extracción 264,"[0, 0]"
53,Extracción 265,"[0, 0]"
53,Extracción 266,"[0, 0]"
53,Extracción 267,"[0, 0]"
53,Extracción 268,"[0, 0]"
53,Extracción 269,"[0, 0]"
53,Extracción 270,"[0, 0]"
53,Extracción 271,"[0, 0]"
53,Extracción 272,"[0, 0]"
53,Extracción 273,"[0, 0]"
53,Extracción 274,"[0, 0]"
53,Extracción 275,"[0, 0]"
53,Extracción 276,"[0, 0]"
53,Extracción 277,"[0, 0]"
53,Extracción 278,"[0, 0]"
53,Extracción 279,"[0, 0]"
53,Extracción 280,"[0, 0]"
53,Extracción 281,"[0, 0]"
53,Extracción 282,"[0, 0]"
53,Extracción 283,"['2023/09/26 19:50:37', '165.00']"
53,Extracción 284,"['2023/09/27 14:02:37', '165.00']"
53,Extracción 285,"['2023/09/27 22:26:37', '165.00']"
53,Extracción 286,"['2023/09/28 06:50:37', '165.00']"
53,Extracción 287,"['2023/09/29 01:02:37', '165.00']"
53,Extracción 288,"['2023/09/29 10:50:37', '165.00']"
53,Extracción 289,"['2023/09/29 19:14:37', '165.00']"
53,Extracción 290,"['2023/09/30 13:26:37', '165.00']"
53,Extracción 291,"['2023/09/30 21:50:37', '165.00']"
53,Extracción 292,"['2023/10/01 07:38:37', '165.00']"
53,Extracción 293,"['2023/10/02 01:50:37', '165.00']"
53,Extracción 294,"['2023/10/02 10:06:21', '169.00']"
53,Extracción 295,"['2023/10/02 19:54:21', '169.00']"
53,Extracción 296,"['2023/10/03 14:06:21', '169.00']"
53,Extracción 297,"['2023/10/03 22:30:21', '169.00']"
53,Extracción 298,"['2023/10/04 06:54:21', '169.00']"
53,Extracción 299,"['2023/10/05 01:06:21', '169.00']"
53,Extracción 300,"['2023/10/05 10:54:21', '169.00']"
53,Extracción 301,"['2023/10/05 10:54:21', '169.00']"
53,Extracción 302,"['2023/10/06 05:06:21', '169.00']"
53,Extracción 303,"['2023/10/06 13:30:21', '169.00']"
53,Extracción 304,"['2023/10/07 07:42:21', '169.00']"
53,Extracción 305,"['2023/10/07 16:06:21', '169.00']"
53,Extracción 306,"['2023/10/08 01:54:21', '169.00']"
53,Extracción 307,"['2023/10/08 19:41:46', '172.73']"
53,Extracción 308,"[0, 0]"
53,Extracción 309,"[0, 0]"
53,Extracción 310,"[0, 0]"
53,Extracción 311,"['2023/10/10 17:01:28', '179.90']"
53,Extracción 312,"[0, 0]"
53,Extracción 313,"[0, 0]"
53,Extracción 314,"[0, 0]"
53,Extracción 315,"[0, 0]"
53,Extracción 316,"[0, 0]"
53,Extracción 317,"[0, 0]"
53,Extracción 318,"[0, 0]"
53,Extracción 319,"[0, 0]"
53,Extracción 320,"[0, 0]"
53,Extracción 321,"[0, 0]"
53,Extracción 322,"[0, 0]"
53,Extracción 323,"[0, 0]"
53,Extracción 324,"[0, 0]"
53,Extracción 325,"[0, 0]"
53,Extracción 326,"[0, 0]"
53,Extracción 327,"[0, 0]"
53,Extracción 328,"[0, 0]"
53,Extracción 329,"[0, 0]"
53,Extracción 330,"[0, 0]"
53,Extracción 331,"[0, 0]"
53,Extracción 332,"[0, 0]"
53,Extracción 333,"[0, 0]"
53,Extracción 334,"[0, 0]"
53,Extracción 335,"[0, 0]"
53,Extracción 336,"[0, 0]"
53,Extracción 337,"[0, 0]"
53,Extracción 338,"[0, 0]"
53,Extracción 339,"[0, 0]"
53,Extracción 340,"[0, 0]"
53,Extracción 341,"[0, 0]"
53,Extracción 342,"[0, 0]"
53,Extracción 343,"[0, 0]"
53,Extracción 344,"[0, 0]"
53,Extracción 345,"[0, 0]"
53,Extracción 346,"[0, 0]"
53,Extracción 347,"[0, 0]"
53,Extracción 348,"[0, 0]"
53,Extracción 349,"[0, 0]"
53,Extracción 350,"[0, 0]"
53,Extracción 351,"[0, 0]"
53,Extracción 352,"[0, 0]"
53,Extracción 353,"[0, 0]"
53,Extracción 354,"[0, 0]"
53,Extracción 355,"[0, 0]"
53,Extracción 356,"[0, 0]"
53,Extracción 357,"[0, 0]"
53,Extracción 358,"[0, 0]"
53,Extracción 359,"[0, 0]"
53,Extracción 360,"[0, 0]"
53,Extracción 361,"[0, 0]"
53,Extracción 362,"[0, 0]"
53,Extracción 363,"[0, 0]"
53,Extracción 364,"[0, 0]"
53,Extracción 365,"[0, 0]"
53,Extracción 366,"[0, 0]"
53,Extracción 367,"[0, 0]"
53,Extracción 368,"[0, 0]"
53,Extracción 369,"[0, 0]"
53,Extracción 370,"[0, 0]"
53,Extracción 371,"[0, 0]"
53,Extracción 372,"[0, 0]"
53,Extracción 373,"[0, 0]"
53,Extracción 374,"[0, 0]"
