Product ID,N_Extracción,Datos
52,Extracción 173,"['2023/08/03 14:40:38', '249.00']"
52,Extracción 174,"['2023/08/03 23:04:38', '249.00']"
52,Extracción 175,"['2023/08/04 08:52:38', '249.00']"
52,Extracción 176,"['2023/08/05 03:04:38', '249.00']"
52,Extracción 177,"['2023/08/05 11:28:38', '249.00']"
52,Extracción 178,"['2023/08/05 21:16:38', '249.00']"
52,Extracción 179,"['2023/08/06 14:04:38', '249.00']"
52,Extracción 180,"['2023/08/06 14:04:38', '249.00']"
52,Extracción 181,"['2023/08/07 08:16:38', '249.00']"
52,Extracción 182,"['2023/08/07 17:31:48', '349.00']"
52,Extracción 183,"['2023/08/08 03:19:48', '349.00']"
52,Extracción 184,"['2023/08/08 20:45:22', '267.00']"
52,Extracción 185,"['2023/08/09 05:09:22', '267.00']"
52,Extracción 186,"['2023/08/09 14:57:22', '267.00']"
52,Extracción 187,"['2023/08/10 09:09:22', '267.00']"
52,Extracción 188,"['2023/08/10 17:33:22', '267.00']"
52,Extracción 189,"['2023/08/11 03:21:22', '267.00']"
52,Extracción 190,"['2023/08/11 21:15:50', '249.00']"
52,Extracción 191,"['2023/08/12 05:39:50', '249.00']"
52,Extracción 192,"['2023/08/12 14:03:50', '249.00']"
52,Extracción 193,"['2023/08/13 08:15:50', '249.00']"
52,Extracción 194,"['2023/08/13 18:03:50', '249.00']"
52,Extracción 195,"['2023/08/14 02:27:50', '249.00']"
52,Extracción 196,"['2023/08/14 20:39:50', '249.00']"
52,Extracción 197,"['2023/08/15 05:03:50', '249.00']"
52,Extracción 198,"['2023/08/15 14:51:50', '249.00']"
52,Extracción 199,"['2023/08/16 09:03:50', '249.00']"
52,Extracción 200,"['2023/08/16 09:03:50', '249.00']"
52,Extracción 201,"['2023/08/17 02:52:13', '267.00']"
52,Extracción 202,"['2023/08/17 11:16:13', '267.00']"
52,Extracción 203,"['2023/08/17 21:23:28', '249.00']"
52,Extracción 204,"['2023/08/18 14:11:28', '249.00']"
52,Extracción 205,"['2023/08/18 23:59:28', '249.00']"
52,Extracción 206,"['2023/08/19 08:23:28', '249.00']"
52,Extracción 207,"['2023/08/20 02:35:28', '249.00']"
52,Extracción 208,"['2023/08/20 12:23:28', '249.00']"
52,Extracción 209,"['2023/08/20 20:47:28', '249.00']"
52,Extracción 210,"['2023/08/21 15:23:39', '249.00']"
52,Extracción 211,"['2023/08/21 23:47:39', '249.00']"
52,Extracción 212,"['2023/08/22 08:11:39', '249.00']"
52,Extracción 213,"['2023/08/23 02:32:23', '309.00']"
52,Extracción 214,"['2023/08/23 12:20:23', '309.00']"
52,Extracción 215,"['2023/08/23 20:44:23', '309.00']"
52,Extracción 216,"['2023/08/24 14:56:23', '309.00']"
52,Extracción 217,"['2023/08/24 23:20:23', '309.00']"
52,Extracción 218,"['2023/08/25 08:05:31', '292.00']"
52,Extracción 219,"['2023/08/26 03:26:20', '299.00']"
52,Extracción 220,"['2023/08/26 03:26:20', '299.00']"
52,Extracción 221,"['2023/08/26 20:14:20', '299.00']"
52,Extracción 222,"['2023/08/27 06:02:20', '299.00']"
52,Extracción 223,"['2023/08/27 14:26:20', '299.00']"
52,Extracción 224,"['2023/08/28 09:18:41', '247.11']"
52,Extracción 225,"['2023/08/28 17:08:26', '244.63']"
52,Extracción 226,"['2023/08/29 02:56:26', '244.63']"
52,Extracción 227,"['2023/08/29 20:37:14', '296.00']"
52,Extracción 228,"['2023/08/30 06:02:13', '268.00']"
52,Extracción 229,"['2023/08/30 14:18:41', '249.00']"
52,Extracción 230,"['2023/08/31 08:30:41', '249.00']"
52,Extracción 231,"['2023/08/31 18:18:41', '249.00']"
52,Extracción 232,"['2023/09/01 02:42:41', '249.00']"
52,Extracción 233,"['2023/09/01 20:54:41', '249.00']"
52,Extracción 234,"['2023/09/02 05:18:41', '249.00']"
52,Extracción 235,"['2023/09/02 15:06:41', '249.00']"
52,Extracción 236,"['2023/09/03 09:18:41', '249.00']"
52,Extracción 237,"['2023/09/03 17:42:41', '249.00']"
52,Extracción 238,"['2023/09/04 03:30:41', '249.00']"
52,Extracción 239,"['2023/09/04 20:18:41', '249.00']"
52,Extracción 240,"['2023/09/04 20:18:41', '249.00']"
52,Extracción 241,"['2023/09/05 14:30:41', '249.00']"
52,Extracción 242,"['2023/09/06 00:18:41', '249.00']"
52,Extracción 243,"['2023/09/06 08:42:41', '249.00']"
52,Extracción 244,"['2023/09/07 02:54:41', '249.00']"
52,Extracción 245,"['2023/09/07 12:09:53', '309.00']"
52,Extracción 246,"['2023/09/07 20:33:53', '309.00']"
52,Extracción 247,"['2023/09/08 15:26:52', '269.00']"
52,Extracción 248,"['2023/09/08 23:50:52', '269.00']"
52,Extracción 249,"['2023/09/09 08:14:52', '269.00']"
52,Extracción 250,"['2023/09/10 02:26:52', '269.00']"
52,Extracción 251,"['2023/09/10 12:14:52', '269.00']"
52,Extracción 252,"['2023/09/10 20:38:52', '269.00']"
52,Extracción 253,"['2023/09/11 14:50:52', '269.00']"
52,Extracción 254,"['2023/09/11 23:14:52', '269.00']"
52,Extracción 255,"['2023/09/12 09:02:52', '269.00']"
52,Extracción 256,"['2023/09/13 03:14:52', '269.00']"
52,Extracción 257,"['2023/09/13 11:38:52', '269.00']"
52,Extracción 258,"['2023/09/13 21:26:52', '269.00']"
52,Extracción 259,"['2023/09/14 14:14:52', '269.00']"
52,Extracción 260,"['2023/09/15 00:02:52', '269.00']"
52,Extracción 261,"['2023/09/15 00:02:52', '269.00']"
52,Extracción 262,"['2023/09/15 18:14:52', '269.00']"
52,Extracción 263,"['2023/09/16 02:38:52', '269.00']"
52,Extracción 264,"['2023/09/16 20:50:52', '269.00']"
52,Extracción 265,"['2023/09/17 05:14:52', '269.00']"
52,Extracción 266,"['2023/09/17 15:02:52', '269.00']"
52,Extracción 267,"['2023/09/18 09:27:26', '249.00']"
52,Extracción 268,"['2023/09/18 17:51:26', '249.00']"
52,Extracción 269,"['2023/09/19 02:15:26', '249.00']"
52,Extracción 270,"['2023/09/19 20:27:26', '249.00']"
52,Extracción 271,"['2023/09/20 06:15:26', '249.00']"
52,Extracción 272,"['2023/09/20 14:39:26', '249.00']"
52,Extracción 273,"['2023/09/21 08:51:26', '249.00']"
52,Extracción 274,"['2023/09/21 17:15:26', '249.00']"
52,Extracción 275,"['2023/09/22 03:03:26', '249.00']"
52,Extracción 276,"['2023/09/22 21:15:26', '249.00']"
52,Extracción 277,"['2023/09/23 05:39:26', '249.00']"
52,Extracción 278,"['2023/09/23 15:27:26', '249.00']"
52,Extracción 279,"['2023/09/24 08:15:26', '249.00']"
52,Extracción 280,"['2023/09/24 18:03:26', '249.00']"
52,Extracción 281,"['2023/09/24 18:03:26', '249.00']"
52,Extracción 282,"[0, 0]"
52,Extracción 283,"['2023/09/25 20:17:12', '349.00']"
52,Extracción 284,"['2023/09/26 14:58:31', '269.00']"
52,Extracción 285,"['2023/09/26 23:22:31', '269.00']"
52,Extracción 286,"['2023/09/27 09:10:31', '269.00']"
52,Extracción 287,"['2023/09/28 03:22:31', '269.00']"
52,Extracción 288,"['2023/09/28 11:46:31', '269.00']"
52,Extracción 289,"['2023/09/28 21:34:31', '269.00']"
52,Extracción 290,"['2023/09/29 14:22:31', '269.00']"
52,Extracción 291,"['2023/09/30 00:10:31', '269.00']"
52,Extracción 292,"['2023/09/30 08:34:31', '269.00']"
52,Extracción 293,"['2023/10/01 02:46:31', '269.00']"
52,Extracción 294,"['2023/10/01 12:39:35', '279.00']"
52,Extracción 295,"['2023/10/01 21:03:35', '279.00']"
52,Extracción 296,"['2023/10/02 15:15:35', '279.00']"
52,Extracción 297,"['2023/10/02 23:39:35', '279.00']"
52,Extracción 298,"['2023/10/03 09:27:35', '279.00']"
52,Extracción 299,"['2023/10/04 03:39:35', '279.00']"
52,Extracción 300,"['2023/10/04 12:03:35', '279.00']"
52,Extracción 301,"['2023/10/04 12:03:35', '279.00']"
52,Extracción 302,"['2023/10/05 06:15:35', '279.00']"
52,Extracción 303,"['2023/10/05 14:39:35', '279.00']"
52,Extracción 304,"['2023/10/06 08:41:59', '329.00']"
52,Extracción 305,"['2023/10/06 18:14:33', '293.00']"
52,Extracción 306,"['2023/10/07 02:38:33', '293.00']"
52,Extracción 307,"['2023/10/07 20:50:33', '293.00']"
52,Extracción 308,"['2023/10/08 06:38:33', '293.00']"
52,Extracción 309,"['2023/10/08 15:02:33', '293.00']"
52,Extracción 310,"['2023/10/09 09:21:44', '242.15']"
52,Extracción 311,"['2023/10/09 17:45:44', '242.15']"
52,Extracción 312,"['2023/10/10 03:33:44', '242.15']"
52,Extracción 313,"['2023/10/10 20:33:51', '293.00']"
52,Extracción 314,"['2023/10/11 05:58:11', '279.00']"
52,Extracción 315,"['2023/10/11 14:22:11', '279.00']"
52,Extracción 316,"['2023/10/12 08:34:11', '279.00']"
52,Extracción 317,"['2023/10/12 18:10:11', '285.00']"
52,Extracción 318,"['2023/10/13 02:34:11', '285.00']"
52,Extracción 319,"['2023/10/13 20:46:11', '285.00']"
52,Extracción 320,"['2023/10/14 06:34:11', '285.00']"
52,Extracción 321,"['2023/10/14 06:34:11', '285.00']"
52,Extracción 322,"['2023/10/14 23:22:11', '285.00']"
52,Extracción 323,"['2023/10/15 09:10:11', '285.00']"
52,Extracción 324,"['2023/10/16 03:22:11', '285.00']"
52,Extracción 325,"['2023/10/16 11:46:11', '285.00']"
52,Extracción 326,"['2023/10/16 21:17:55', '285.00']"
52,Extracción 327,"['2023/10/17 15:14:43', '309.00']"
52,Extracción 328,"['2023/10/17 23:38:43', '309.00']"
52,Extracción 329,"['2023/10/18 09:26:43', '309.00']"
52,Extracción 330,"['2023/10/19 03:38:43', '309.00']"
52,Extracción 331,"['2023/10/19 11:46:20', '259.00']"
52,Extracción 332,"['2023/10/19 21:34:20', '259.00']"
52,Extracción 333,"['2023/10/20 14:22:20', '259.00']"
52,Extracción 334,"['2023/10/21 00:10:20', '259.00']"
52,Extracción 335,"['2023/10/21 08:34:20', '259.00']"
52,Extracción 336,"['2023/10/22 02:46:20', '259.00']"
52,Extracción 337,"['2023/10/22 12:34:20', '259.00']"
52,Extracción 338,"['2023/10/22 20:58:20', '259.00']"
52,Extracción 339,"['2023/10/23 15:10:20', '259.00']"
52,Extracción 340,"['2023/10/23 23:34:20', '259.00']"
52,Extracción 341,"['2023/10/23 23:34:20', '259.00']"
52,Extracción 342,"['2023/10/24 17:46:20', '259.00']"
52,Extracción 343,"['2023/10/25 03:34:20', '259.00']"
52,Extracción 344,"['2023/10/25 21:46:20', '259.00']"
52,Extracción 345,"['2023/10/26 06:10:20', '259.00']"
52,Extracción 346,"['2023/10/26 14:34:20', '259.00']"
52,Extracción 347,"['2023/10/27 08:46:20', '259.00']"
52,Extracción 348,"['2023/10/27 18:34:20', '259.00']"
52,Extracción 349,"['2023/10/28 02:58:20', '259.00']"
52,Extracción 350,"['2023/10/28 21:10:20', '259.00']"
52,Extracción 351,"['2023/10/29 04:34:20', '259.00']"
52,Extracción 352,"['2023/10/29 14:22:20', '259.00']"
52,Extracción 353,"['2023/10/30 08:34:20', '259.00']"
52,Extracción 354,"['2023/10/30 16:58:20', '259.00']"
52,Extracción 355,"['2023/10/31 02:05:37', '349.00']"
52,Extracción 356,"['2023/10/31 20:27:08', '255.37']"
52,Extracción 357,"['2023/11/01 04:51:08', '255.37']"
52,Extracción 358,"['2023/11/01 14:39:08', '255.37']"
52,Extracción 359,"['2023/11/02 07:27:08', '255.37']"
52,Extracción 360,"['2023/11/02 17:15:08', '255.37']"
52,Extracción 361,"['2023/11/02 17:15:08', '255.37']"
52,Extracción 362,"['2023/11/03 11:29:58', '239.00']"
52,Extracción 363,"['2023/11/03 19:53:58', '239.00']"
52,Extracción 364,"['2023/11/04 14:05:58', '239.00']"
52,Extracción 365,"['2023/11/04 22:29:58', '239.00']"
52,Extracción 366,"['2023/11/05 08:17:58', '239.00']"
52,Extracción 367,"['2023/11/06 02:29:58', '239.00']"
52,Extracción 368,"['2023/11/06 10:53:58', '239.00']"
52,Extracción 369,"['2023/11/06 20:41:58', '239.00']"
52,Extracción 370,"['2023/11/07 13:29:58', '239.00']"
52,Extracción 371,"['2023/11/07 23:17:58', '239.00']"
52,Extracción 372,"['2023/11/08 07:41:58', '239.00']"
52,Extracción 373,"['2023/11/09 01:53:58', '239.00']"
52,Extracción 374,"['2023/11/09 10:17:58', '239.00']"
