Product ID,N_Extracción,Fecha,Precio
31,Extracción 0,'2023/05/15 05:33:19','909.00'
31,Extracción 1,'2023/05/15 05:33:19','909.00'
31,Extracción 2,'2023/05/15 22:21:19','909.00'
31,Extracción 3,'2023/05/16 08:09:19','909.00'
31,Extracción 4,'2023/05/17 02:12:49','879.00'
31,Extracción 5,'2023/05/17 10:36:49','879.00'
31,Extracción 6,'2023/05/17 20:24:49','879.00'
31,Extracción 7,'2023/05/18 14:11:29','909.00'
31,Extracción 8,'2023/05/18 22:52:53','879.00'
31,Extracción 9,'2023/05/19 07:16:53','879.00'
31,Extracción 10,'2023/05/20 01:28:53','879.00'
31,Extracción 11,'2023/05/20 11:16:53','879.00'
31,Extracción 12,'2023/05/20 19:40:53','879.00'
31,Extracción 13,'2023/05/21 13:52:53','879.00'
31,Extracción 14,'2023/05/21 22:16:53','879.00'
31,Extracción 15,'2023/05/22 08:04:53','879.00'
31,Extracción 16,'2023/05/23 01:52:10','879.38'
31,Extracción 17,'2023/05/23 10:16:10','879.38'
31,Extracción 18,'2023/05/23 20:04:10','879.38'
31,Extracción 19,'2023/05/24 13:52:39','879.00'
31,Extracción 20,'2023/05/24 13:52:39','879.00'
31,Extracción 21,'2023/05/25 08:04:39','879.00'
31,Extracción 22,'2023/05/25 16:55:25','899.00'
31,Extracción 23,'2023/05/26 01:19:25','899.00'
31,Extracción 24,'2023/05/26 20:30:28','879.00'
31,Extracción 25,'2023/05/27 04:54:28','879.00'
31,Extracción 26,'2023/05/27 13:18:28','879.00'
31,Extracción 27,'2023/05/28 07:30:28','879.00'
31,Extracción 28,'2023/05/28 17:18:28','879.00'
31,Extracción 29,'2023/05/29 01:42:28','879.00'
31,Extracción 30,'2023/05/29 19:54:28','879.00'
31,Extracción 31,'2023/05/30 04:18:28','879.00'
31,Extracción 32,'2023/05/30 14:06:28','879.00'
31,Extracción 33,'2023/05/31 08:18:28','879.00'
31,Extracción 34,'2023/05/31 16:42:28','879.00'
31,Extracción 35,'2023/06/01 02:30:28','879.00'
31,Extracción 36,'2023/06/01 19:18:28','879.00'
31,Extracción 37,'2023/06/02 05:06:28','879.00'
31,Extracción 38,'2023/06/02 13:30:28','879.00'
31,Extracción 39,'2023/06/03 07:42:28','879.00'
31,Extracción 40,'2023/06/03 07:42:28','879.00'
31,Extracción 41,'2023/06/04 01:54:28','879.00'
31,Extracción 42,'2023/06/04 11:42:28','879.00'
31,Extracción 43,'2023/06/04 20:06:28','879.00'
31,Extracción 44,'2023/06/05 14:18:28','879.00'
31,Extracción 45,'2023/06/05 22:42:28','879.00'
31,Extracción 46,'2023/06/06 08:30:28','879.00'
31,Extracción 47,'2023/06/07 02:42:28','879.00'
31,Extracción 48,'2023/06/07 11:06:28','879.00'
31,Extracción 49,'2023/06/07 19:30:28','879.00'
31,Extracción 50,'2023/06/08 13:42:28','879.00'
31,Extracción 51,'2023/06/08 23:30:28','879.00'
31,Extracción 52,'2023/06/09 07:54:28','879.00'
31,Extracción 53,'2023/06/10 02:06:28','879.00'
31,Extracción 54,'2023/06/10 10:30:28','879.00'
31,Extracción 55,'2023/06/10 20:18:28','879.00'
31,Extracción 56,'2023/06/11 14:30:28','879.00'
31,Extracción 57,'2023/06/11 22:54:28','879.00'
31,Extracción 58,'2023/06/12 08:42:28','879.00'
31,Extracción 59,'2023/06/13 01:30:28','879.00'
31,Extracción 60,'2023/06/13 01:30:28','879.00'
31,Extracción 61,'2023/06/13 19:42:28','879.00'
31,Extracción 62,'2023/06/14 05:30:28','879.00'
31,Extracción 63,'2023/06/14 13:54:28','879.00'
31,Extracción 64,'2023/06/15 08:06:28','879.00'
31,Extracción 65,'2023/06/15 16:30:28','879.00'
31,Extracción 66,'2023/06/16 01:27:57','909.00'
31,Extracción 67,'2023/06/16 19:59:18','879.00'
31,Extracción 68,'2023/06/17 04:23:18','879.00'
31,Extracción 69,'2023/06/17 14:11:18','879.00'
31,Extracción 70,'2023/06/18 08:23:18','879.00'
31,Extracción 71,'2023/06/18 16:47:18','879.00'
31,Extracción 72,'2023/06/19 02:35:18','879.00'
31,Extracción 73,'2023/06/19 20:47:18','879.00'
31,Extracción 74,'2023/06/20 05:11:18','879.00'
31,Extracción 75,'2023/06/20 13:35:18','879.00'
31,Extracción 76,'2023/06/21 07:47:18','879.00'
31,Extracción 77,'2023/06/21 17:35:18','879.00'
31,Extracción 78,'2023/06/22 01:59:18','879.00'
31,Extracción 79,'2023/06/22 20:11:18','879.00'
31,Extracción 80,'2023/06/22 20:11:18','879.00'
31,Extracción 81,'2023/06/23 14:23:18','879.00'
31,Extracción 82,'2023/06/23 22:47:18','879.00'
31,Extracción 83,'2023/06/24 08:35:18','879.00'
31,Extracción 84,'2023/06/25 02:47:18','879.00'
31,Extracción 85,'2023/06/25 11:11:18','879.00'
31,Extracción 86,'2023/06/25 19:35:18','879.00'
31,Extracción 87,'2023/06/26 13:47:18','879.00'
31,Extracción 88,'2023/06/26 23:35:18','879.00'
31,Extracción 89,'2023/06/27 07:59:18','879.00'
31,Extracción 90,'2023/06/28 02:11:18','879.00'
31,Extracción 91,'2023/06/28 10:35:18','879.00'
