Product ID,N_Extracción,Fecha,Precio
38,Extracción 0,'2023/10/26 12:10:18','499.00'
38,Extracción 1,'2023/10/26 12:10:18','499.00'
38,Extracción 2,'2023/10/26 14:58:18','499.00'
38,Extracción 3,'2023/10/26 14:58:18','499.00'
38,Extracción 4,'2023/10/26 16:22:18','499.00'
38,Extracción 5,'2023/10/26 17:46:18','499.00'
38,Extracción 6,'2023/10/26 19:10:18','499.00'
38,Extracción 7,'2023/10/26 20:34:18','499.00'
38,Extracción 8,'2023/10/26 21:58:18','499.00'
38,Extracción 9,'2023/10/26 21:58:18','499.00'
38,Extracción 10,'2023/10/27 00:46:18','499.00'
38,Extracción 11,'2023/10/27 00:46:18','499.00'
38,Extracción 12,'2023/10/27 02:10:18','499.00'
38,Extracción 13,'2023/10/27 03:34:18','499.00'
38,Extracción 14,'2023/10/27 04:58:18','499.00'
38,Extracción 15,'2023/10/27 04:58:18','499.00'
38,Extracción 16,'2023/10/27 07:46:18','499.00'
38,Extracción 17,'2023/10/27 07:46:18','499.00'
38,Extracción 18,'2023/10/27 09:10:18','499.00'
38,Extracción 19,'2023/10/27 10:34:18','499.00'
38,Extracción 20,'2023/10/27 10:34:18','499.00'
38,Extracción 21,'2023/10/27 11:58:18','499.00'
38,Extracción 22,'2023/10/27 13:22:18','499.00'
38,Extracción 23,'2023/10/27 14:46:18','499.00'
38,Extracción 24,'2023/10/27 16:10:18','499.00'
38,Extracción 25,'2023/10/27 17:34:18','499.00'
38,Extracción 26,'2023/10/27 17:34:18','499.00'
38,Extracción 27,'2023/10/27 18:58:18','499.00'
38,Extracción 28,'2023/10/27 20:22:18','499.00'
38,Extracción 29,'2023/10/27 21:46:18','499.00'
38,Extracción 30,'2023/10/27 23:10:18','499.00'
38,Extracción 31,'2023/10/28 00:34:18','499.00'
38,Extracción 32,'2023/10/28 00:34:18','499.00'
38,Extracción 33,'2023/10/28 03:22:18','499.00'
38,Extracción 34,'2023/10/28 03:22:18','499.00'
38,Extracción 35,'2023/10/28 04:46:18','499.00'
38,Extracción 36,'2023/10/28 06:10:18','499.00'
38,Extracción 37,'2023/10/28 07:34:18','499.00'
38,Extracción 38,'2023/10/28 07:34:18','499.00'
38,Extracción 39,'2023/10/28 10:22:18','499.00'
38,Extracción 40,'2023/10/28 10:22:18','499.00'
38,Extracción 41,'2023/10/28 11:46:18','499.00'
38,Extracción 42,'2023/10/28 13:10:18','499.00'
38,Extracción 43,'2023/10/28 13:10:18','499.00'
38,Extracción 44,'2023/10/28 14:34:18','499.00'
38,Extracción 45,'2023/10/28 15:58:18','499.00'
38,Extracción 46,'2023/10/28 17:22:18','499.00'
38,Extracción 47,'2023/10/28 18:46:18','499.00'
38,Extracción 48,'2023/10/28 20:10:18','499.00'
38,Extracción 49,'2023/10/28 20:10:18','499.00'
38,Extracción 50,'2023/10/28 22:58:18','499.00'
38,Extracción 51,'2023/10/28 22:58:18','499.00'
38,Extracción 52,'2023/10/29 00:22:18','499.00'
38,Extracción 53,'2023/10/29 01:46:18','499.00'
38,Extracción 54,'2023/10/29 02:10:18','499.00'
38,Extracción 55,'2023/10/29 02:10:18','499.00'
38,Extracción 56,'2023/10/29 04:58:18','499.00'
38,Extracción 57,'2023/10/29 04:58:18','499.00'
38,Extracción 58,'2023/10/29 06:22:18','499.00'
38,Extracción 59,'2023/10/29 07:46:18','499.00'
38,Extracción 60,'2023/10/29 07:46:18','499.00'
38,Extracción 61,'2023/10/29 09:10:18','499.00'
38,Extracción 62,'2023/10/29 10:34:18','499.00'
38,Extracción 63,'2023/10/29 11:58:18','499.00'
38,Extracción 64,'2023/10/29 13:22:18','499.00'
38,Extracción 65,'2023/10/29 14:46:18','499.00'
38,Extracción 66,'2023/10/29 14:46:18','499.00'
38,Extracción 67,'2023/10/29 16:10:18','499.00'
38,Extracción 68,'2023/10/29 17:34:18','499.00'
38,Extracción 69,'2023/10/29 18:58:18','499.00'
38,Extracción 70,'2023/10/29 20:22:18','499.00'
38,Extracción 71,'2023/10/29 21:46:18','499.00'
38,Extracción 72,'2023/10/29 21:46:18','499.00'
38,Extracción 73,'2023/10/30 00:34:18','499.00'
38,Extracción 74,'2023/10/30 00:34:18','499.00'
38,Extracción 75,'2023/10/30 01:58:18','499.00'
38,Extracción 76,'2023/10/30 03:22:18','499.00'
38,Extracción 77,'2023/10/30 04:46:18','499.00'
38,Extracción 78,'2023/10/30 04:46:18','499.00'
38,Extracción 79,'2023/10/30 07:34:18','499.00'
38,Extracción 80,'2023/10/30 07:34:18','499.00'
38,Extracción 81,'2023/10/30 08:58:18','499.00'
38,Extracción 82,'2023/10/30 10:22:18','499.00'
38,Extracción 83,'2023/10/30 10:22:18','499.00'
38,Extracción 84,'2023/10/30 11:46:18','499.00'
38,Extracción 85,'2023/10/30 13:10:18','499.00'
38,Extracción 86,'2023/10/30 14:34:18','499.00'
38,Extracción 87,'2023/10/30 15:58:18','499.00'
38,Extracción 88,'2023/10/30 17:22:18','499.00'
38,Extracción 89,'2023/10/30 17:22:18','499.00'
38,Extracción 90,'2023/10/30 20:10:18','499.00'
38,Extracción 91,'2023/10/30 20:10:18','499.00'
38,Extracción 92,'2023/10/30 21:34:18','499.00'
38,Extracción 93,'2023/10/30 22:58:18','499.00'
