Product ID,N_Extracción,Fecha,Precio
41,Extracción 0,'2023/08/17 22:47:19','489.00'
41,Extracción 1,'2023/08/17 22:47:19','489.00'
41,Extracción 2,'2023/08/18 07:11:19','489.00'
41,Extracción 3,'2023/08/18 11:23:19','489.00'
41,Extracción 4,'2023/08/18 21:11:19','489.00'
41,Extracción 5,'2023/08/19 01:23:19','489.00'
41,Extracción 6,'2023/08/19 05:35:19','489.00'
41,Extracción 7,'2023/08/19 13:59:19','489.00'
41,Extracción 8,'2023/08/19 18:11:19','489.00'
41,Extracción 9,'2023/08/19 22:23:19','489.00'
41,Extracción 10,'2023/08/20 06:47:19','489.00'
41,Extracción 11,'2023/08/20 10:59:19','489.00'
41,Extracción 12,'2023/08/20 16:35:19','489.00'
41,Extracción 13,'2023/08/21 00:59:19','489.00'
41,Extracción 14,'2023/08/21 05:11:19','489.00'
41,Extracción 15,'2023/08/21 09:23:19','489.00'
41,Extracción 16,'2023/08/21 18:18:00','499.00'
41,Extracción 17,'2023/08/21 22:30:00','499.00'
41,Extracción 18,'2023/08/22 02:42:00','499.00'
41,Extracción 19,'2023/08/22 11:06:00','499.00'
41,Extracción 20,'2023/08/22 11:06:00','499.00'
41,Extracción 21,'2023/08/22 19:30:00','499.00'
41,Extracción 22,'2023/08/22 23:42:00','499.00'
41,Extracción 23,'2023/08/23 03:54:00','499.00'
41,Extracción 24,'2023/08/23 13:42:00','499.00'
41,Extracción 25,'2023/08/23 17:54:00','499.00'
41,Extracción 26,'2023/08/23 22:06:00','499.00'
41,Extracción 27,'2023/08/24 06:30:00','499.00'
41,Extracción 28,'2023/08/24 10:42:00','499.00'
41,Extracción 29,'2023/08/24 14:54:00','499.00'
41,Extracción 30,'2023/08/24 23:18:00','499.00'
41,Extracción 31,'2023/08/25 03:30:00','499.00'
41,Extracción 32,'2023/08/25 07:42:00','499.00'
41,Extracción 33,'2023/08/25 17:30:00','499.00'
41,Extracción 34,'2023/08/25 21:42:00','499.00'
41,Extracción 35,'2023/08/26 01:54:00','499.00'
41,Extracción 36,'2023/08/26 10:18:00','499.00'
41,Extracción 37,'2023/08/26 14:30:00','499.00'
41,Extracción 38,'2023/08/26 18:42:00','499.00'
41,Extracción 39,'2023/08/27 03:06:00','499.00'
41,Extracción 40,'2023/08/27 03:06:00','499.00'
41,Extracción 41,'2023/08/27 12:54:00','499.00'
41,Extracción 42,'2023/08/27 17:06:00','499.00'
41,Extracción 43,'2023/08/27 20:28:13','412.40'
41,Extracción 44,'2023/08/28 04:52:13','412.40'
41,Extracción 45,'2023/08/28 10:28:13','412.40'
41,Extracción 46,'2023/08/28 14:40:13','412.40'
41,Extracción 47,'2023/08/28 23:04:13','412.40'
41,Extracción 48,'2023/08/29 03:16:13','412.40'
41,Extracción 49,'2023/08/29 07:28:13','412.40'
41,Extracción 50,'2023/08/29 15:52:13','412.40'
41,Extracción 51,'2023/08/29 20:04:13','412.40'
41,Extracción 52,'2023/08/30 00:06:08','499.00'
41,Extracción 53,'2023/08/30 09:54:08','499.00'
41,Extracción 54,'2023/08/30 14:06:08','499.00'
41,Extracción 55,'2023/08/30 18:18:08','499.00'
41,Extracción 56,'2023/08/31 02:42:08','499.00'
41,Extracción 57,'2023/08/31 06:54:08','499.00'
41,Extracción 58,'2023/08/31 11:06:08','499.00'
41,Extracción 59,'2023/08/31 19:30:08','499.00'
41,Extracción 60,'2023/08/31 19:30:08','499.00'
41,Extracción 61,'2023/09/01 05:18:08','499.00'
41,Extracción 62,'2023/09/01 09:30:08','499.00'
41,Extracción 63,'2023/09/01 13:42:08','499.00'
41,Extracción 64,'2023/09/01 22:06:08','499.00'
41,Extracción 65,'2023/09/02 02:18:08','499.00'
41,Extracción 66,'2023/09/02 06:30:08','499.00'
41,Extracción 67,'2023/09/02 14:54:08','499.00'
41,Extracción 68,'2023/09/02 19:06:08','499.00'
41,Extracción 69,'2023/09/02 23:18:08','499.00'
41,Extracción 70,'2023/09/03 09:06:08','499.00'
41,Extracción 71,'2023/09/03 13:18:08','499.00'
41,Extracción 72,'2023/09/03 17:30:08','499.00'
41,Extracción 73,'2023/09/04 01:54:08','499.00'
41,Extracción 74,'2023/09/04 06:06:08','499.00'
41,Extracción 75,'2023/09/04 10:18:08','499.00'
41,Extracción 76,'2023/09/04 18:42:08','499.00'
41,Extracción 77,'2023/09/04 22:54:08','499.00'
41,Extracción 78,'2023/09/05 04:30:08','499.00'
41,Extracción 79,'2023/09/05 12:54:08','499.00'
41,Extracción 80,'2023/09/05 12:54:08','499.00'
41,Extracción 81,'2023/09/05 21:18:08','499.00'
41,Extracción 82,'2023/09/06 01:30:08','499.00'
41,Extracción 83,'2023/09/06 05:42:08','499.00'
41,Extracción 84,'2023/09/06 14:06:08','499.00'
41,Extracción 85,'2023/09/06 18:18:08','499.00'
41,Extracción 86,'2023/09/06 22:30:08','499.00'
41,Extracción 87,'2023/09/07 08:18:08','499.00'
41,Extracción 88,'2023/09/07 12:30:08','499.00'
41,Extracción 89,'2023/09/07 16:42:08','499.00'
41,Extracción 90,'2023/09/08 01:06:08','499.00'
41,Extracción 91,'2023/09/08 05:18:08','499.00'
41,Extracción 92,'2023/09/08 09:30:08','499.00'
41,Extracción 93,'2023/09/08 17:54:08','499.00'
41,Extracción 94,'2023/09/08 22:06:08','499.00'
41,Extracción 95,'2023/09/09 02:18:08','499.00'
41,Extracción 96,'2023/09/09 12:06:08','499.00'
41,Extracción 97,'2023/09/09 16:18:08','499.00'
41,Extracción 98,'2023/09/09 20:30:08','499.00'
41,Extracción 99,'2023/09/10 04:54:08','499.00'
41,Extracción 100,'2023/09/10 04:54:08','499.00'
41,Extracción 101,'2023/09/10 13:18:08','499.00'
41,Extracción 102,'2023/09/10 17:30:08','499.00'
41,Extracción 103,'2023/09/10 21:42:08','499.00'
41,Extracción 104,'2023/09/11 07:30:08','499.00'
41,Extracción 105,'2023/09/11 11:42:08','499.00'
41,Extracción 106,'2023/09/11 15:54:08','499.00'
41,Extracción 107,'2023/09/12 00:18:08','499.00'
41,Extracción 108,'2023/09/12 04:30:08','499.00'
41,Extracción 109,'2023/09/12 08:42:08','499.00'
41,Extracción 110,'2023/09/12 17:06:08','499.00'
41,Extracción 111,'2023/09/12 21:18:08','499.00'
41,Extracción 112,'2023/09/13 01:30:08','499.00'
41,Extracción 113,'2023/09/13 11:18:08','499.00'
41,Extracción 114,'2023/09/13 15:30:08','499.00'
41,Extracción 115,'2023/09/13 19:42:08','499.00'
41,Extracción 116,'2023/09/14 04:06:08','499.00'
41,Extracción 117,'2023/09/14 08:18:08','499.00'
41,Extracción 118,'2023/09/14 12:30:08','499.00'
41,Extracción 119,'2023/09/14 20:54:08','499.00'
41,Extracción 120,'2023/09/14 20:54:08','499.00'
41,Extracción 121,'2023/09/15 05:18:08','499.00'
41,Extracción 122,'2023/09/15 10:54:08','499.00'
41,Extracción 123,'2023/09/15 15:06:08','499.00'
41,Extracción 124,'2023/09/15 23:30:08','499.00'
41,Extracción 125,'2023/09/16 03:42:08','499.00'
41,Extracción 126,'2023/09/16 07:54:08','499.00'
41,Extracción 127,'2023/09/16 16:18:08','499.00'
41,Extracción 128,'2023/09/16 20:30:08','499.00'
41,Extracción 129,'2023/09/17 00:42:08','499.00'
41,Extracción 130,'2023/09/17 10:30:08','499.00'
41,Extracción 131,'2023/09/17 14:42:08','499.00'
41,Extracción 132,'2023/09/17 18:54:08','499.00'
41,Extracción 133,'2023/09/18 03:18:08','499.00'
41,Extracción 134,'2023/09/18 07:30:08','499.00'
41,Extracción 135,'2023/09/18 11:42:08','499.00'
41,Extracción 136,'2023/09/18 20:06:08','499.00'
41,Extracción 137,'2023/09/19 00:18:08','499.00'
41,Extracción 138,'2023/09/19 04:30:08','499.00'
41,Extracción 139,'2023/09/19 14:18:08','499.00'
41,Extracción 140,'2023/09/19 14:18:08','499.00'
41,Extracción 141,'2023/09/19 22:42:08','499.00'
41,Extracción 142,'2023/09/20 02:54:08','499.00'
41,Extracción 143,'2023/09/20 07:06:08','499.00'
41,Extracción 144,'2023/09/20 15:30:08','499.00'
41,Extracción 145,'2023/09/20 19:42:08','499.00'
41,Extracción 146,'2023/09/20 23:54:08','499.00'
41,Extracción 147,'2023/09/21 09:42:08','499.00'
41,Extracción 148,'2023/09/21 13:54:08','499.00'
41,Extracción 149,'2023/09/21 18:06:08','499.00'
41,Extracción 150,'2023/09/22 02:30:08','499.00'
41,Extracción 151,'2023/09/22 06:42:08','499.00'
41,Extracción 152,'2023/09/22 10:54:08','499.00'
41,Extracción 153,'2023/09/22 19:18:08','499.00'
41,Extracción 154,'2023/09/22 23:30:08','499.00'
41,Extracción 155,'2023/09/23 03:42:08','499.00'
41,Extracción 156,'2023/09/23 13:30:08','499.00'
41,Extracción 157,'2023/09/23 17:42:08','499.00'
41,Extracción 158,'2023/09/23 21:54:08','499.00'
41,Extracción 159,'2023/09/24 06:18:08','499.00'
41,Extracción 160,'2023/09/24 06:18:08','499.00'
41,Extracción 161,'2023/09/24 14:42:08','499.00'
41,Extracción 162,'2023/09/24 18:54:08','499.00'
41,Extracción 163,'2023/09/24 23:06:08','499.00'
41,Extracción 164,'2023/09/25 07:30:08','499.00'
41,Extracción 165,'2023/09/25 13:06:08','499.00'
41,Extracción 166,'2023/09/25 17:18:08','499.00'
41,Extracción 167,'2023/09/26 01:42:08','499.00'
41,Extracción 168,'2023/09/26 05:54:08','499.00'
41,Extracción 169,'2023/09/26 10:06:08','499.00'
41,Extracción 170,'2023/09/26 18:30:08','499.00'
41,Extracción 171,'2023/09/26 22:42:08','499.00'
41,Extracción 172,'2023/09/27 02:54:08','499.00'
41,Extracción 173,'2023/09/27 12:42:08','499.00'
41,Extracción 174,'2023/09/27 16:54:08','499.00'
41,Extracción 175,'2023/09/27 21:06:08','499.00'
41,Extracción 176,'2023/09/28 05:30:08','499.00'
41,Extracción 177,'2023/09/28 09:42:08','499.00'
41,Extracción 178,'2023/09/28 13:54:08','499.00'
41,Extracción 179,'2023/09/28 22:18:08','499.00'
41,Extracción 180,'2023/09/28 22:18:08','499.00'
41,Extracción 181,'2023/09/29 06:42:08','499.00'
41,Extracción 182,'2023/09/29 12:18:08','499.00'
41,Extracción 183,'2023/09/29 16:30:08','499.00'
41,Extracción 184,'2023/09/30 00:54:08','499.00'
41,Extracción 185,'2023/09/30 05:06:08','499.00'
41,Extracción 186,'2023/09/30 09:18:08','499.00'
41,Extracción 187,'2023/09/30 17:42:08','499.00'
41,Extracción 188,'2023/09/30 21:54:08','499.00'
41,Extracción 189,'2023/10/01 02:06:08','499.00'
41,Extracción 190,'2023/10/01 11:54:08','499.00'
41,Extracción 191,'2023/10/01 16:06:08','499.00'
41,Extracción 192,'2023/10/01 20:18:08','499.00'
41,Extracción 193,'2023/10/02 04:42:08','499.00'
41,Extracción 194,'2023/10/02 08:54:08','499.00'
41,Extracción 195,'2023/10/02 13:06:08','499.00'
41,Extracción 196,'2023/10/02 21:30:08','499.00'
41,Extracción 197,'2023/10/03 01:42:08','499.00'
41,Extracción 198,'2023/10/03 05:54:08','499.00'
41,Extracción 199,'2023/10/03 15:42:08','499.00'
41,Extracción 200,'2023/10/03 15:42:08','499.00'
41,Extracción 201,'2023/10/04 00:06:08','499.00'
41,Extracción 202,'2023/10/04 04:18:08','499.00'
41,Extracción 203,'2023/10/04 08:30:08','499.00'
41,Extracción 204,'2023/10/04 16:54:08','499.00'
