Product ID,N_Extracción,Fecha,Precio
29,Extracción 0,0,0
29,Extracción 1,0,0
29,Extracción 2,'2023/05/15 22:50:41','99.00'
29,Extracción 3,'2023/05/16 07:14:41','99.00'
29,Extracción 4,0,0
29,Extracción 5,0,0
29,Extracción 6,0,0
29,Extracción 7,'2023/05/18 13:13:04','130.00'
29,Extracción 8,'2023/05/18 21:40:52','126.00'
29,Extracción 9,0,0
29,Extracción 10,0,0
29,Extracción 11,0,0
29,Extracción 12,0,0
29,Extracción 13,0,0
29,Extracción 14,0,0
29,Extracción 15,0,0
29,Extracción 16,0,0
29,Extracción 17,0,0
29,Extracción 18,0,0
29,Extracción 19,0,0
29,Extracción 20,0,0
29,Extracción 21,0,0
29,Extracción 22,0,0
29,Extracción 23,0,0
29,Extracción 24,0,0
29,Extracción 25,0,0
29,Extracción 26,0,0
29,Extracción 27,0,0
29,Extracción 28,0,0
29,Extracción 29,0,0
29,Extracción 30,0,0
29,Extracción 31,0,0
29,Extracción 32,0,0
29,Extracción 33,0,0
29,Extracción 34,0,0
29,Extracción 35,0,0
29,Extracción 36,0,0
29,Extracción 37,0,0
29,Extracción 38,0,0
29,Extracción 39,0,0
29,Extracción 40,0,0
29,Extracción 41,0,0
29,Extracción 42,0,0
29,Extracción 43,0,0
29,Extracción 44,0,0
29,Extracción 45,0,0
29,Extracción 46,0,0
29,Extracción 47,0,0
29,Extracción 48,0,0
29,Extracción 49,0,0
29,Extracción 50,0,0
29,Extracción 51,0,0
29,Extracción 52,0,0
29,Extracción 53,0,0
29,Extracción 54,0,0
29,Extracción 55,0,0
29,Extracción 56,0,0
29,Extracción 57,0,0
29,Extracción 58,0,0
29,Extracción 59,0,0
29,Extracción 60,0,0
29,Extracción 61,0,0
29,Extracción 62,0,0
29,Extracción 63,0,0
29,Extracción 64,0,0
29,Extracción 65,0,0
29,Extracción 66,0,0
29,Extracción 67,0,0
29,Extracción 68,0,0
29,Extracción 69,0,0
29,Extracción 70,0,0
29,Extracción 71,0,0
29,Extracción 72,0,0
29,Extracción 73,0,0
29,Extracción 74,0,0
29,Extracción 75,0,0
29,Extracción 76,0,0
29,Extracción 77,0,0
29,Extracción 78,0,0
29,Extracción 79,0,0
29,Extracción 80,0,0
29,Extracción 81,0,0
29,Extracción 82,0,0
29,Extracción 83,0,0
29,Extracción 84,0,0
29,Extracción 85,0,0
29,Extracción 86,0,0
29,Extracción 87,0,0
29,Extracción 88,0,0
29,Extracción 89,0,0
29,Extracción 90,0,0
29,Extracción 91,0,0
29,Extracción 92,0,0
29,Extracción 93,0,0
29,Extracción 94,0,0
29,Extracción 95,0,0
29,Extracción 96,0,0
29,Extracción 97,0,0
29,Extracción 98,0,0
29,Extracción 99,0,0
29,Extracción 100,0,0
29,Extracción 101,0,0
29,Extracción 102,0,0
29,Extracción 103,0,0
29,Extracción 104,0,0
29,Extracción 105,0,0
29,Extracción 106,0,0
29,Extracción 107,0,0
29,Extracción 108,0,0
29,Extracción 109,0,0
29,Extracción 110,0,0
29,Extracción 111,0,0
29,Extracción 112,0,0
29,Extracción 113,0,0
29,Extracción 114,0,0
29,Extracción 115,0,0
29,Extracción 116,0,0
29,Extracción 117,0,0
29,Extracción 118,0,0
29,Extracción 119,0,0
29,Extracción 120,0,0
29,Extracción 121,0,0
29,Extracción 122,0,0
29,Extracción 123,0,0
29,Extracción 124,0,0
29,Extracción 125,0,0
29,Extracción 126,0,0
29,Extracción 127,0,0
29,Extracción 128,0,0
29,Extracción 129,0,0
29,Extracción 130,0,0
29,Extracción 131,0,0
29,Extracción 132,0,0
29,Extracción 133,0,0
29,Extracción 134,0,0
29,Extracción 135,0,0
29,Extracción 136,0,0
29,Extracción 137,0,0
29,Extracción 138,0,0
29,Extracción 139,0,0
29,Extracción 140,0,0
29,Extracción 141,0,0
29,Extracción 142,0,0
29,Extracción 143,0,0
29,Extracción 144,0,0
29,Extracción 145,0,0
29,Extracción 146,0,0
29,Extracción 147,'2023/07/25 19:54:11','99.00'
29,Extracción 148,'2023/07/26 04:18:11','99.00'
29,Extracción 149,'2023/07/26 14:06:11','99.00'
29,Extracción 150,'2023/07/27 08:18:11','99.00'
29,Extracción 151,0,0
29,Extracción 152,0,0
29,Extracción 153,0,0
29,Extracción 154,0,0
29,Extracción 155,0,0
29,Extracción 156,0,0
29,Extracción 157,0,0
29,Extracción 158,0,0
29,Extracción 159,0,0
29,Extracción 160,0,0
29,Extracción 161,0,0
29,Extracción 162,0,0
29,Extracción 163,0,0
29,Extracción 164,0,0
29,Extracción 165,0,0
29,Extracción 166,0,0
29,Extracción 167,0,0
29,Extracción 168,0,0
29,Extracción 169,0,0
29,Extracción 170,0,0
29,Extracción 171,0,0
29,Extracción 172,0,0
29,Extracción 173,0,0
29,Extracción 174,0,0
29,Extracción 175,0,0
29,Extracción 176,0,0
29,Extracción 177,0,0
29,Extracción 178,0,0
29,Extracción 179,0,0
29,Extracción 180,0,0
29,Extracción 181,0,0
29,Extracción 182,0,0
29,Extracción 183,0,0
29,Extracción 184,0,0
29,Extracción 185,0,0
29,Extracción 186,0,0
29,Extracción 187,0,0
29,Extracción 188,0,0
29,Extracción 189,0,0
29,Extracción 190,0,0
29,Extracción 191,0,0
29,Extracción 192,0,0
29,Extracción 193,0,0
29,Extracción 194,0,0
29,Extracción 195,0,0
29,Extracción 196,0,0
29,Extracción 197,0,0
29,Extracción 198,0,0
29,Extracción 199,0,0
29,Extracción 200,0,0
29,Extracción 201,0,0
29,Extracción 202,0,0
29,Extracción 203,0,0
29,Extracción 204,0,0
29,Extracción 205,0,0
29,Extracción 206,0,0
29,Extracción 207,0,0
29,Extracción 208,0,0
29,Extracción 209,0,0
29,Extracción 210,0,0
29,Extracción 211,0,0
29,Extracción 212,0,0
29,Extracción 213,0,0
29,Extracción 214,0,0
29,Extracción 215,0,0
29,Extracción 216,0,0
29,Extracción 217,0,0
29,Extracción 218,0,0
29,Extracción 219,0,0
29,Extracción 220,0,0
29,Extracción 221,0,0
29,Extracción 222,0,0
29,Extracción 223,0,0
29,Extracción 224,0,0
29,Extracción 225,0,0
29,Extracción 226,0,0
29,Extracción 227,0,0
29,Extracción 228,0,0
29,Extracción 229,0,0
29,Extracción 230,0,0
29,Extracción 231,0,0
29,Extracción 232,0,0
29,Extracción 233,0,0
29,Extracción 234,0,0
29,Extracción 235,0,0
29,Extracción 236,0,0
29,Extracción 237,0,0
29,Extracción 238,0,0
29,Extracción 239,0,0
29,Extracción 240,0,0
29,Extracción 241,0,0
29,Extracción 242,0,0
29,Extracción 243,0,0
29,Extracción 244,0,0
29,Extracción 245,0,0
29,Extracción 246,0,0
29,Extracción 247,0,0
29,Extracción 248,0,0
29,Extracción 249,0,0
29,Extracción 250,0,0
29,Extracción 251,0,0
29,Extracción 252,0,0
29,Extracción 253,0,0
29,Extracción 254,0,0
29,Extracción 255,0,0
29,Extracción 256,0,0
29,Extracción 257,0,0
29,Extracción 258,0,0
29,Extracción 259,0,0
29,Extracción 260,'2023/09/18 22:23:48','95.00'
29,Extracción 261,'2023/09/18 22:23:48','95.00'
29,Extracción 262,'2023/09/19 16:35:48','95.00'
29,Extracción 263,0,0
29,Extracción 264,0,0
29,Extracción 265,0,0
29,Extracción 266,0,0
29,Extracción 267,0,0
29,Extracción 268,0,0
29,Extracción 269,0,0
29,Extracción 270,0,0
29,Extracción 271,0,0
29,Extracción 272,0,0
29,Extracción 273,0,0
29,Extracción 274,0,0
29,Extracción 275,0,0
29,Extracción 276,0,0
29,Extracción 277,0,0
29,Extracción 278,0,0
29,Extracción 279,'2023/09/28 07:47:48','95.00'
29,Extracción 280,'2023/09/28 17:35:48','95.00'
29,Extracción 281,'2023/09/28 17:35:48','95.00'
29,Extracción 282,0,0
29,Extracción 283,0,0
29,Extracción 284,0,0
29,Extracción 285,0,0
29,Extracción 286,0,0
29,Extracción 287,0,0
29,Extracción 288,0,0
29,Extracción 289,0,0
29,Extracción 290,0,0
29,Extracción 291,0,0
29,Extracción 292,'2023/10/04 07:18:30','94.99'
29,Extracción 293,'2023/10/05 01:30:30','94.99'
29,Extracción 294,'2023/10/05 11:18:30','94.99'
29,Extracción 295,'2023/10/05 19:42:30','94.99'
29,Extracción 296,0,0
29,Extracción 297,0,0
29,Extracción 298,0,0
29,Extracción 299,0,0
29,Extracción 300,0,0
29,Extracción 301,0,0
29,Extracción 302,0,0
29,Extracción 303,0,0
29,Extracción 304,0,0
29,Extracción 305,0,0
29,Extracción 306,0,0
29,Extracción 307,0,0
29,Extracción 308,0,0
29,Extracción 309,0,0
29,Extracción 310,0,0
29,Extracción 311,0,0
29,Extracción 312,0,0
29,Extracción 313,0,0
29,Extracción 314,0,0
29,Extracción 315,0,0
29,Extracción 316,0,0
29,Extracción 317,0,0
29,Extracción 318,0,0
29,Extracción 319,0,0
29,Extracción 320,0,0
29,Extracción 321,0,0
29,Extracción 322,0,0
29,Extracción 323,0,0
29,Extracción 324,0,0
29,Extracción 325,0,0
29,Extracción 326,0,0
29,Extracción 327,'2023/10/21 14:46:15','99.00'
29,Extracción 328,0,0
29,Extracción 329,0,0
29,Extracción 330,0,0
29,Extracción 331,0,0
29,Extracción 332,0,0
29,Extracción 333,0,0
29,Extracción 334,0,0
29,Extracción 335,0,0
29,Extracción 336,0,0
29,Extracción 337,0,0
29,Extracción 338,0,0
29,Extracción 339,0,0
29,Extracción 340,0,0
29,Extracción 341,0,0
29,Extracción 342,'2023/10/28 16:57:47','108.00'
29,Extracción 343,'2023/10/29 02:45:47','108.00'
29,Extracción 344,0,0
29,Extracción 345,0,0
29,Extracción 346,0,0
