Product ID,N_Extracción,Fecha,Precio
26,Extracción 0,'2023/10/05 19:30:11','399.00'
26,Extracción 1,'2023/10/05 19:30:11','399.00'
26,Extracción 2,'2023/10/05 22:18:11','399.00'
26,Extracción 3,'2023/10/06 01:06:11','399.00'
26,Extracción 4,'2023/10/06 05:18:11','399.00'
26,Extracción 5,'2023/10/06 06:42:11','399.00'
26,Extracción 6,'2023/10/06 08:06:11','399.00'
26,Extracción 7,'2023/10/06 12:18:11','399.00'
26,Extracción 8,'2023/10/06 13:42:11','399.00'
26,Extracción 9,'2023/10/06 16:30:11','399.00'
26,Extracción 10,'2023/10/06 19:18:11','399.00'
26,Extracción 11,'2023/10/06 22:06:11','399.00'
26,Extracción 12,'2023/10/06 23:30:11','399.00'
26,Extracción 13,'2023/10/07 03:42:11','399.00'
26,Extracción 14,'2023/10/07 05:06:11','399.00'
26,Extracción 15,'2023/10/07 07:54:11','399.00'
26,Extracción 16,'2023/10/07 10:42:11','399.00'
26,Extracción 17,'2023/10/07 13:30:11','399.00'
26,Extracción 18,'2023/10/07 14:54:11','399.00'
26,Extracción 19,'2023/10/07 19:06:11','399.00'
26,Extracción 20,'2023/10/07 19:06:11','399.00'
26,Extracción 21,'2023/10/07 23:18:11','399.00'
26,Extracción 22,'2023/10/08 00:42:11','399.00'
26,Extracción 23,'2023/10/08 02:06:11','399.00'
26,Extracción 24,'2023/10/08 06:18:11','399.00'
26,Extracción 25,'2023/10/08 07:42:11','399.00'
26,Extracción 26,'2023/10/08 10:30:11','399.00'
26,Extracción 27,'2023/10/08 13:18:11','399.00'
26,Extracción 28,'2023/10/08 16:06:11','399.00'
26,Extracción 29,'2023/10/08 17:30:11','399.00'
26,Extracción 30,'2023/10/08 21:51:07','329.75'
26,Extracción 31,'2023/10/08 23:15:07','329.75'
26,Extracción 32,'2023/10/09 02:03:07','329.75'
26,Extracción 33,'2023/10/09 04:51:07','329.75'
26,Extracción 34,'2023/10/09 07:39:07','329.75'
26,Extracción 35,'2023/10/09 09:03:07','329.75'
26,Extracción 36,'2023/10/09 13:15:07','329.75'
26,Extracción 37,'2023/10/09 14:39:07','329.75'
26,Extracción 38,'2023/10/09 16:03:07','329.75'
26,Extracción 39,'2023/10/09 20:15:07','329.75'
26,Extracción 40,'2023/10/09 20:15:07','329.75'
26,Extracción 41,'2023/10/10 00:27:07','329.75'
26,Extracción 42,'2023/10/10 01:51:07','329.75'
26,Extracción 43,'2023/10/10 04:39:07','329.75'
26,Extracción 44,'2023/10/10 07:27:07','329.75'
26,Extracción 45,'2023/10/10 10:15:07','329.75'
26,Extracción 46,'2023/10/10 12:05:34','399.00'
26,Extracción 47,'2023/10/10 14:53:34','399.00'
26,Extracción 48,'2023/10/10 17:41:34','399.00'
26,Extracción 49,'2023/10/10 19:05:34','399.00'
26,Extracción 50,'2023/10/10 23:17:34','399.00'
26,Extracción 51,'2023/10/11 00:41:34','399.00'
26,Extracción 52,'2023/10/11 03:29:34','399.00'
26,Extracción 53,'2023/10/11 06:17:34','399.00'
26,Extracción 54,'2023/10/11 09:05:34','399.00'
26,Extracción 55,'2023/10/11 10:29:34','399.00'
26,Extracción 56,'2023/10/11 14:41:34','399.00'
26,Extracción 57,'2023/10/11 16:05:34','399.00'
26,Extracción 58,'2023/10/11 18:53:34','399.00'
26,Extracción 59,'2023/10/11 21:41:34','399.00'
26,Extracción 60,'2023/10/11 21:41:34','399.00'
26,Extracción 61,'2023/10/12 01:53:34','399.00'
26,Extracción 62,'2023/10/12 03:17:34','399.00'
26,Extracción 63,'2023/10/12 06:05:34','399.00'
26,Extracción 64,'2023/10/12 08:53:34','399.00'
26,Extracción 65,'2023/10/12 11:41:34','399.00'
26,Extracción 66,'2023/10/12 13:05:34','399.00'
26,Extracción 67,'2023/10/12 17:17:34','399.00'
26,Extracción 68,'2023/10/12 18:41:34','399.00'
