Product ID,N_Extracción,Fecha,Precio
32,Extracción 0,'2023/05/15 04:35:40','649.00'
32,Extracción 1,'2023/05/15 04:35:40','649.00'
32,Extracción 2,'2023/05/15 23:08:54','749.00'
32,Extracción 3,'2023/05/16 08:07:26','649.00'
32,Extracción 4,'2023/05/17 02:19:26','649.00'
32,Extracción 5,'2023/05/17 10:43:26','649.00'
32,Extracción 6,'2023/05/17 20:31:26','649.00'
32,Extracción 7,'2023/05/18 14:43:26','649.00'
32,Extracción 8,'2023/05/18 23:07:26','649.00'
32,Extracción 9,'2023/05/19 07:31:26','649.00'
32,Extracción 10,'2023/05/20 01:43:26','649.00'
32,Extracción 11,'2023/05/20 11:31:26','649.00'
32,Extracción 12,'2023/05/20 19:55:26','649.00'
32,Extracción 13,'2023/05/21 14:07:26','649.00'
32,Extracción 14,'2023/05/21 22:31:26','649.00'
32,Extracción 15,'2023/05/22 08:19:26','649.00'
32,Extracción 16,'2023/05/23 02:31:26','649.00'
32,Extracción 17,'2023/05/23 10:55:26','649.00'
32,Extracción 18,'2023/05/23 20:43:26','649.00'
32,Extracción 19,'2023/05/24 13:31:26','649.00'
32,Extracción 20,'2023/05/24 13:31:26','649.00'
32,Extracción 21,'2023/05/25 07:43:26','649.00'
32,Extracción 22,'2023/05/25 17:31:26','649.00'
32,Extracción 23,'2023/05/26 01:55:26','649.00'
32,Extracción 24,'2023/05/26 20:07:26','649.00'
32,Extracción 25,'2023/05/27 04:31:26','649.00'
32,Extracción 26,'2023/05/27 14:19:26','649.00'
32,Extracción 27,'2023/05/28 08:31:26','649.00'
32,Extracción 28,'2023/05/28 17:46:08','749.00'
32,Extracción 29,'2023/05/29 02:02:15','619.01'
32,Extracción 30,'2023/05/29 20:14:15','619.01'
32,Extracción 31,'2023/05/30 04:38:15','619.01'
32,Extracción 32,'2023/05/30 13:50:59','749.00'
32,Extracción 33,'2023/05/31 08:02:59','749.00'
32,Extracción 34,'2023/05/31 16:26:59','749.00'
32,Extracción 35,'2023/06/01 02:14:59','749.00'
32,Extracción 36,'2023/06/01 20:26:59','749.00'
32,Extracción 37,'2023/06/02 04:50:59','749.00'
32,Extracción 38,'2023/06/02 14:38:59','749.00'
32,Extracción 39,'2023/06/03 07:26:59','749.00'
32,Extracción 40,'2023/06/03 07:26:59','749.00'
32,Extracción 41,'2023/06/04 01:38:59','749.00'
32,Extracción 42,'2023/06/04 11:26:59','749.00'
32,Extracción 43,'2023/06/04 19:50:59','749.00'
32,Extracción 44,'2023/06/05 14:02:59','749.00'
32,Extracción 45,'2023/06/05 22:26:59','749.00'
32,Extracción 46,'2023/06/06 08:14:59','749.00'
32,Extracción 47,'2023/06/07 02:26:59','749.00'
32,Extracción 48,'2023/06/07 10:50:59','749.00'
32,Extracción 49,'2023/06/07 20:38:59','749.00'
32,Extracción 50,'2023/06/08 13:26:59','749.00'
32,Extracción 51,'2023/06/08 23:14:59','749.00'
32,Extracción 52,'2023/06/09 07:38:59','749.00'
32,Extracción 53,'2023/06/10 01:50:59','749.00'
32,Extracción 54,'2023/06/10 11:38:59','749.00'
32,Extracción 55,'2023/06/10 20:02:59','749.00'
32,Extracción 56,'2023/06/11 14:14:59','749.00'
32,Extracción 57,'2023/06/11 22:38:59','749.00'
32,Extracción 58,'2023/06/12 08:26:59','749.00'
32,Extracción 59,'2023/06/13 02:10:41','649.00'
32,Extracción 60,'2023/06/13 02:10:41','649.00'
32,Extracción 61,'2023/06/13 20:22:41','649.00'
32,Extracción 62,'2023/06/14 04:46:41','649.00'
32,Extracción 63,'2023/06/14 14:34:41','649.00'
32,Extracción 64,'2023/06/15 08:46:41','649.00'
32,Extracción 65,'2023/06/15 17:10:41','649.00'
32,Extracción 66,'2023/06/16 01:34:41','649.00'
32,Extracción 67,'2023/06/16 19:46:41','649.00'
32,Extracción 68,'2023/06/17 05:34:41','649.00'
32,Extracción 69,'2023/06/17 13:58:41','649.00'
32,Extracción 70,'2023/06/18 08:10:41','649.00'
32,Extracción 71,'2023/06/18 16:34:41','649.00'
32,Extracción 72,'2023/06/19 02:53:33','749.00'
32,Extracción 73,'2023/06/19 19:36:23','649.00'
32,Extracción 74,'2023/06/20 05:24:23','649.00'
32,Extracción 75,'2023/06/20 13:48:23','649.00'
32,Extracción 76,'2023/06/21 08:00:23','649.00'
32,Extracción 77,'2023/06/21 17:48:23','649.00'
32,Extracción 78,'2023/06/22 02:12:23','649.00'
32,Extracción 79,'2023/06/22 20:24:23','649.00'
32,Extracción 80,'2023/06/22 20:24:23','649.00'
32,Extracción 81,'2023/06/23 14:36:23','649.00'
32,Extracción 82,'2023/06/23 23:00:23','649.00'
32,Extracción 83,'2023/06/24 08:48:23','649.00'
32,Extracción 84,'2023/06/25 01:36:23','649.00'
32,Extracción 85,'2023/06/25 11:24:23','649.00'
32,Extracción 86,'2023/06/25 19:48:23','649.00'
32,Extracción 87,'2023/06/26 13:57:55','599.00'
32,Extracción 88,'2023/06/26 23:45:55','599.00'
32,Extracción 89,'2023/06/27 08:09:55','599.00'
32,Extracción 90,'2023/06/28 02:21:55','599.00'
32,Extracción 91,'2023/06/28 10:45:55','599.00'
32,Extracción 92,'2023/06/28 20:33:55','599.00'
32,Extracción 93,'2023/06/29 14:45:55','599.00'
32,Extracción 94,'2023/06/29 23:09:55','599.00'
32,Extracción 95,'2023/06/30 07:33:55','599.00'
32,Extracción 96,'2023/07/01 01:45:55','599.00'
