Product ID,N_Extracción,Fecha,Precio
23,Extracción 0,'2023/05/15 03:41:47','647.00'
23,Extracción 1,'2023/05/15 03:41:47','647.00'
23,Extracción 2,'2023/05/15 21:53:47','647.00'
23,Extracción 3,'2023/05/16 06:17:47','647.00'
23,Extracción 4,'2023/05/16 23:54:40','662.15'
23,Extracción 5,'2023/05/17 09:42:40','662.15'
23,Extracción 6,'2023/05/17 18:06:40','662.15'
23,Extracción 7,'2023/05/18 12:51:01','779.00'
23,Extracción 8,'2023/05/18 20:57:30','799.00'
23,Extracción 9,'2023/05/19 06:45:30','799.00'
23,Extracción 10,'2023/05/20 00:06:06','717.00'
23,Extracción 11,'2023/05/20 09:54:06','717.00'
23,Extracción 12,'2023/05/20 18:18:06','717.00'
23,Extracción 13,'2023/05/21 12:30:06','717.00'
23,Extracción 14,'2023/05/21 20:54:06','717.00'
23,Extracción 15,'2023/05/22 06:42:06','717.00'
23,Extracción 16,'2023/05/23 00:05:47','799.00'
23,Extracción 17,'2023/05/23 09:53:47','799.00'
23,Extracción 18,'2023/05/23 18:17:47','799.00'
23,Extracción 19,'2023/05/24 12:29:47','799.00'
23,Extracción 20,'2023/05/24 12:29:47','799.00'
23,Extracción 21,'2023/05/25 06:41:47','799.00'
23,Extracción 22,'2023/05/25 15:05:47','799.00'
23,Extracción 23,'2023/05/26 00:53:47','799.00'
23,Extracción 24,'2023/05/26 19:05:47','799.00'
23,Extracción 25,'2023/05/27 03:29:47','799.00'
23,Extracción 26,'2023/05/27 11:53:47','799.00'
23,Extracción 27,'2023/05/28 06:05:47','799.00'
23,Extracción 28,'2023/05/28 15:53:47','799.00'
23,Extracción 29,'2023/05/29 01:01:17','660.33'
23,Extracción 30,'2023/05/29 19:13:17','660.33'
23,Extracción 31,'2023/05/30 03:37:17','660.33'
23,Extracción 32,'2023/05/30 12:05:55','799.00'
23,Extracción 33,'2023/05/31 06:17:55','799.00'
23,Extracción 34,'2023/05/31 16:05:55','799.00'
23,Extracción 35,'2023/06/01 00:29:55','799.00'
23,Extracción 36,'2023/06/01 18:19:27','649.00'
23,Extracción 37,'2023/06/02 04:07:27','649.00'
23,Extracción 38,'2023/06/02 12:31:27','649.00'
23,Extracción 39,'2023/06/03 06:43:27','649.00'
23,Extracción 40,'2023/06/03 06:43:27','649.00'
23,Extracción 41,'2023/06/04 00:55:27','649.00'
23,Extracción 42,'2023/06/04 09:19:27','649.00'
23,Extracción 43,'2023/06/04 19:07:27','649.00'
23,Extracción 44,'2023/06/05 11:55:27','649.00'
23,Extracción 45,'2023/06/05 21:43:27','649.00'
23,Extracción 46,'2023/06/06 06:07:27','649.00'
23,Extracción 47,'2023/06/07 00:19:27','649.00'
23,Extracción 48,'2023/06/07 10:07:27','649.00'
23,Extracción 49,'2023/06/07 18:31:27','649.00'
23,Extracción 50,'2023/06/08 12:43:27','649.00'
23,Extracción 51,'2023/06/08 21:07:27','649.00'
23,Extracción 52,'2023/06/09 06:55:27','649.00'
23,Extracción 53,'2023/06/10 01:07:27','649.00'
23,Extracción 54,'2023/06/10 09:31:27','649.00'
23,Extracción 55,'2023/06/10 19:19:27','649.00'
23,Extracción 56,'2023/06/11 12:07:27','649.00'
23,Extracción 57,'2023/06/11 21:55:27','649.00'
23,Extracción 58,'2023/06/12 06:19:27','649.00'
23,Extracción 59,'2023/06/13 01:09:53','799.00'
23,Extracción 60,'2023/06/13 01:09:53','799.00'
23,Extracción 61,'2023/06/13 17:57:53','799.00'
23,Extracción 62,'2023/06/14 03:45:53','799.00'
23,Extracción 63,'2023/06/14 12:09:53','799.00'
23,Extracción 64,'2023/06/15 06:21:53','799.00'
23,Extracción 65,'2023/06/15 16:09:53','799.00'
23,Extracción 66,'2023/06/16 00:33:53','799.00'
23,Extracción 67,'2023/06/16 18:45:53','799.00'
23,Extracción 68,'2023/06/17 03:09:53','799.00'
23,Extracción 69,'2023/06/17 12:57:53','799.00'
23,Extracción 70,'2023/06/18 07:09:53','799.00'
23,Extracción 71,'2023/06/18 15:33:53','799.00'
23,Extracción 72,'2023/06/19 01:21:53','799.00'
23,Extracción 73,'2023/06/19 18:10:02','679.00'
23,Extracción 74,'2023/06/20 03:58:02','679.00'
23,Extracción 75,'2023/06/20 12:22:02','679.00'
23,Extracción 76,'2023/06/21 06:34:02','679.00'
23,Extracción 77,'2023/06/21 16:22:02','679.00'
23,Extracción 78,'2023/06/22 00:46:02','679.00'
23,Extracción 79,'2023/06/22 18:58:02','679.00'
23,Extracción 80,'2023/06/22 18:58:02','679.00'
23,Extracción 81,'2023/06/23 13:10:02','679.00'
23,Extracción 82,'2023/06/23 21:34:02','679.00'
23,Extracción 83,'2023/06/24 07:22:02','679.00'
23,Extracción 84,'2023/06/25 00:10:02','679.00'
23,Extracción 85,'2023/06/25 09:58:02','679.00'
23,Extracción 86,'2023/06/25 18:22:02','679.00'
23,Extracción 87,'2023/06/26 12:34:02','679.00'
23,Extracción 88,'2023/06/26 22:22:02','679.00'
23,Extracción 89,'2023/06/27 06:46:02','679.00'
23,Extracción 90,'2023/06/28 00:58:02','679.00'
23,Extracción 91,'2023/06/28 09:22:02','679.00'
23,Extracción 92,'2023/06/28 19:10:02','679.00'
23,Extracción 93,'2023/06/29 13:22:02','679.00'
23,Extracción 94,'2023/06/29 21:46:02','679.00'
23,Extracción 95,'2023/06/30 06:10:02','679.00'
23,Extracción 96,'2023/07/01 00:22:02','679.00'
23,Extracción 97,'2023/07/01 10:10:02','679.00'
23,Extracción 98,'2023/07/01 18:34:02','679.00'
23,Extracción 99,'2023/07/02 12:46:02','679.00'
23,Extracción 100,'2023/07/02 12:46:02','679.00'
23,Extracción 101,'2023/07/03 06:58:02','679.00'
23,Extracción 102,'2023/07/03 15:22:02','679.00'
23,Extracción 103,'2023/07/04 01:10:02','679.00'
23,Extracción 104,'2023/07/04 19:22:02','679.00'
23,Extracción 105,'2023/07/05 03:46:02','679.00'
23,Extracción 106,'2023/07/05 12:10:02','679.00'
23,Extracción 107,'2023/07/06 06:22:02','679.00'
23,Extracción 108,'2023/07/06 16:10:02','679.00'
23,Extracción 109,'2023/07/07 00:34:02','679.00'
23,Extracción 110,'2023/07/07 18:46:02','679.00'
23,Extracción 111,'2023/07/08 03:10:02','679.00'
23,Extracción 112,'2023/07/08 12:58:02','679.00'
23,Extracción 113,'2023/07/09 07:10:02','679.00'
23,Extracción 114,'2023/07/09 15:34:02','679.00'
23,Extracción 115,'2023/07/10 01:22:02','679.00'
23,Extracción 116,'2023/07/10 18:10:02','679.00'
23,Extracción 117,'2023/07/11 03:58:02','679.00'
23,Extracción 118,'2023/07/11 13:29:48','779.00'
23,Extracción 119,'2023/07/12 06:17:48','779.00'
23,Extracción 120,'2023/07/12 06:17:48','779.00'
23,Extracción 121,'2023/07/13 00:29:48','779.00'
23,Extracción 122,'2023/07/13 10:05:57','645.00'
23,Extracción 123,'2023/07/13 18:29:41','717.00'
23,Extracción 124,'2023/07/14 12:41:41','717.00'
23,Extracción 125,'2023/07/14 22:29:41','717.00'
23,Extracción 126,'2023/07/15 06:53:41','717.00'
23,Extracción 127,'2023/07/16 01:05:41','717.00'
23,Extracción 128,'2023/07/16 09:29:41','717.00'
23,Extracción 129,'2023/07/16 19:17:41','717.00'
23,Extracción 130,'2023/07/17 13:29:41','717.00'
23,Extracción 131,'2023/07/17 21:53:41','717.00'
23,Extracción 132,'2023/07/18 06:17:41','717.00'
23,Extracción 133,'2023/07/19 00:29:41','717.00'
23,Extracción 134,'2023/07/19 10:17:41','717.00'
23,Extracción 135,'2023/07/19 18:41:41','717.00'
23,Extracción 136,'2023/07/20 12:53:41','717.00'
23,Extracción 137,'2023/07/20 21:17:41','717.00'
23,Extracción 138,'2023/07/21 07:05:41','717.00'
23,Extracción 139,'2023/07/22 00:50:30','649.00'
23,Extracción 140,'2023/07/22 00:50:30','649.00'
23,Extracción 141,'2023/07/22 19:02:30','649.00'
23,Extracción 142,'2023/07/23 03:26:30','649.00'
23,Extracción 143,'2023/07/23 13:14:30','649.00'
23,Extracción 144,'2023/07/24 07:26:30','649.00'
23,Extracción 145,'2023/07/24 15:50:30','649.00'
23,Extracción 146,'2023/07/25 00:14:30','649.00'
23,Extracción 147,'2023/07/25 18:26:30','649.00'
23,Extracción 148,'2023/07/26 04:14:30','649.00'
23,Extracción 149,'2023/07/26 12:38:30','649.00'
23,Extracción 150,'2023/07/27 06:50:30','649.00'
23,Extracción 151,'2023/07/27 15:14:30','649.00'
23,Extracción 152,'2023/07/28 01:02:30','649.00'
23,Extracción 153,'2023/07/28 19:14:30','649.00'
23,Extracción 154,'2023/07/29 03:38:30','649.00'
23,Extracción 155,'2023/07/29 13:26:30','649.00'
23,Extracción 156,'2023/07/30 06:14:30','649.00'
23,Extracción 157,'2023/07/30 16:02:30','649.00'
23,Extracción 158,'2023/07/31 00:26:30','649.00'
23,Extracción 159,'2023/07/31 18:38:30','649.00'
23,Extracción 160,'2023/07/31 18:38:30','649.00'
23,Extracción 161,'2023/08/01 13:34:38','799.00'
23,Extracción 162,'2023/08/01 21:58:38','799.00'
23,Extracción 163,'2023/08/02 06:22:38','799.00'
23,Extracción 164,'2023/08/03 00:34:38','799.00'
23,Extracción 165,'2023/08/03 10:10:44','692.00'
23,Extracción 166,'2023/08/03 18:34:44','692.00'
23,Extracción 167,'2023/08/04 13:18:56','749.00'
23,Extracción 168,'2023/08/04 21:42:56','749.00'
23,Extracción 169,'2023/08/05 07:30:56','749.00'
23,Extracción 170,'2023/08/06 00:18:56','749.00'
23,Extracción 171,'2023/08/06 10:06:56','749.00'
23,Extracción 172,'2023/08/06 18:30:56','749.00'
23,Extracción 173,'2023/08/07 12:42:56','749.00'
23,Extracción 174,'2023/08/07 22:30:56','749.00'
23,Extracción 175,'2023/08/08 06:54:56','749.00'
23,Extracción 176,'2023/08/09 01:06:56','749.00'
23,Extracción 177,'2023/08/09 09:30:56','749.00'
23,Extracción 178,'2023/08/09 19:18:56','749.00'
23,Extracción 179,'2023/08/10 13:30:56','749.00'
23,Extracción 180,'2023/08/10 13:30:56','749.00'
23,Extracción 181,'2023/08/11 06:18:56','749.00'
23,Extracción 182,'2023/08/11 16:06:56','749.00'
23,Extracción 183,'2023/08/12 00:30:56','749.00'
23,Extracción 184,'2023/08/12 18:42:56','749.00'
23,Extracción 185,'2023/08/13 04:30:56','749.00'
23,Extracción 186,'2023/08/13 12:54:56','749.00'
23,Extracción 187,'2023/08/14 07:21:42','692.00'
23,Extracción 188,'2023/08/14 16:26:45','699.00'
23,Extracción 189,'2023/08/15 01:05:51','692.00'
23,Extracción 190,'2023/08/15 19:17:51','692.00'
23,Extracción 191,'2023/08/16 03:41:51','692.00'
23,Extracción 192,'2023/08/16 13:29:51','692.00'
23,Extracción 193,'2023/08/17 07:41:51','692.00'
23,Extracción 194,'2023/08/17 16:05:51','692.00'
23,Extracción 195,'2023/08/18 00:29:51','692.00'
23,Extracción 196,'2023/08/18 18:41:51','692.00'
23,Extracción 197,'2023/08/19 04:29:51','692.00'
23,Extracción 198,'2023/08/19 12:53:51','692.00'
23,Extracción 199,'2023/08/20 07:05:51','692.00'
23,Extracción 200,'2023/08/20 07:05:51','692.00'
23,Extracción 201,'2023/08/21 01:17:51','692.00'
23,Extracción 202,'2023/08/21 09:41:51','692.00'
23,Extracción 203,'2023/08/21 19:29:51','692.00'
23,Extracción 204,'2023/08/22 13:41:51','692.00'
23,Extracción 205,'2023/08/22 22:05:51','692.00'
23,Extracción 206,'2023/08/23 06:29:51','692.00'
23,Extracción 207,'2023/08/24 00:41:51','692.00'
23,Extracción 208,'2023/08/24 10:29:51','692.00'
23,Extracción 209,'2023/08/24 18:53:51','692.00'
23,Extracción 210,'2023/08/25 13:05:51','692.00'
23,Extracción 211,'2023/08/25 21:29:51','692.00'
23,Extracción 212,'2023/08/26 07:17:51','692.00'
23,Extracción 213,'2023/08/27 01:29:51','692.00'
23,Extracción 214,'2023/08/27 09:21:51','799.00'
23,Extracción 215,'2023/08/27 19:02:39','660.33'
23,Extracción 216,'2023/08/28 13:14:39','660.33'
23,Extracción 217,'2023/08/28 21:38:39','660.33'
23,Extracción 218,'2023/08/29 07:26:39','660.33'
23,Extracción 219,'2023/08/30 01:42:22','692.00'
23,Extracción 220,'2023/08/30 01:42:22','692.00'
23,Extracción 221,'2023/08/30 18:31:03','649.00'
23,Extracción 222,'2023/08/31 04:19:03','649.00'
23,Extracción 223,'2023/08/31 12:43:03','649.00'
23,Extracción 224,'2023/09/01 06:55:03','649.00'
23,Extracción 225,'2023/09/01 16:43:03','649.00'
23,Extracción 226,'2023/09/02 01:07:03','649.00'
23,Extracción 227,'2023/09/02 19:19:03','649.00'
23,Extracción 228,'2023/09/03 03:43:03','649.00'
23,Extracción 229,'2023/09/03 13:31:03','649.00'
23,Extracción 230,'2023/09/04 07:43:03','649.00'
23,Extracción 231,'2023/09/04 16:07:03','649.00'
23,Extracción 232,'2023/09/05 00:31:03','649.00'
23,Extracción 233,'2023/09/05 18:43:03','649.00'
23,Extracción 234,'2023/09/06 04:31:03','649.00'
23,Extracción 235,'2023/09/06 12:55:03','649.00'
23,Extracción 236,'2023/09/07 07:07:03','649.00'
23,Extracción 237,'2023/09/07 15:42:38','679.00'
23,Extracción 238,'2023/09/08 01:30:38','679.00'
23,Extracción 239,'2023/09/08 19:42:38','679.00'
23,Extracción 240,'2023/09/08 19:42:38','679.00'
23,Extracción 241,'2023/09/09 12:30:38','679.00'
23,Extracción 242,'2023/09/09 22:18:38','679.00'
23,Extracción 243,'2023/09/10 06:42:38','679.00'
23,Extracción 244,'2023/09/11 00:54:38','679.00'
23,Extracción 245,'2023/09/11 10:42:38','679.00'
23,Extracción 246,'2023/09/11 19:06:38','679.00'
23,Extracción 247,'2023/09/12 13:18:38','679.00'
23,Extracción 248,'2023/09/12 21:42:38','679.00'
23,Extracción 249,'2023/09/13 07:30:38','679.00'
23,Extracción 250,'2023/09/14 01:42:38','679.00'
23,Extracción 251,'2023/09/14 10:06:38','679.00'
23,Extracción 252,'2023/09/14 18:30:38','679.00'
23,Extracción 253,'2023/09/15 12:42:38','679.00'
23,Extracción 254,'2023/09/15 22:30:38','679.00'
23,Extracción 255,'2023/09/16 06:54:38','679.00'
23,Extracción 256,'2023/09/17 01:06:38','679.00'
23,Extracción 257,'2023/09/17 09:30:38','679.00'
23,Extracción 258,'2023/09/17 19:18:38','679.00'
23,Extracción 259,'2023/09/18 13:30:38','679.00'
23,Extracción 260,'2023/09/18 21:54:38','679.00'
23,Extracción 261,'2023/09/18 21:54:38','679.00'
23,Extracción 262,'2023/09/19 16:06:38','679.00'
23,Extracción 263,'2023/09/20 00:30:38','679.00'
23,Extracción 264,'2023/09/20 18:42:38','679.00'
23,Extracción 265,'2023/09/21 04:30:38','679.00'
23,Extracción 266,'2023/09/21 12:54:38','679.00'
23,Extracción 267,'2023/09/22 07:06:38','679.00'
23,Extracción 268,'2023/09/22 15:30:38','679.00'
23,Extracción 269,'2023/09/23 01:18:38','679.00'
23,Extracción 270,'2023/09/23 19:30:38','679.00'
23,Extracción 271,'2023/09/24 03:54:38','679.00'
23,Extracción 272,'2023/09/24 13:42:38','679.00'
23,Extracción 273,'2023/09/25 07:54:38','679.00'
23,Extracción 274,'2023/09/25 16:05:02','799.00'
23,Extracción 275,'2023/09/26 01:53:02','799.00'
23,Extracción 276,'2023/09/26 18:53:19','679.00'
23,Extracción 277,'2023/09/27 04:41:19','679.00'
23,Extracción 278,'2023/09/27 13:05:19','679.00'
23,Extracción 279,'2023/09/28 06:45:40','717.00'
23,Extracción 280,'2023/09/28 16:33:40','717.00'
23,Extracción 281,'2023/09/28 16:33:40','717.00'
23,Extracción 282,'2023/09/29 10:45:40','717.00'
23,Extracción 283,'2023/09/29 19:09:40','717.00'
23,Extracción 284,'2023/09/30 13:21:40','717.00'
23,Extracción 285,'2023/09/30 21:45:40','717.00'
23,Extracción 286,'2023/10/01 07:33:40','717.00'
23,Extracción 287,'2023/10/02 01:45:40','717.00'
23,Extracción 288,'2023/10/02 10:05:57','679.00'
23,Extracción 289,'2023/10/02 19:53:57','679.00'
23,Extracción 290,'2023/10/03 12:41:57','679.00'
23,Extracción 291,'2023/10/03 22:29:57','679.00'
23,Extracción 292,'2023/10/04 06:53:57','679.00'
23,Extracción 293,'2023/10/05 01:05:57','679.00'
23,Extracción 294,'2023/10/05 10:53:57','679.00'
23,Extracción 295,'2023/10/05 19:17:57','679.00'
23,Extracción 296,'2023/10/06 13:29:57','679.00'
23,Extracción 297,'2023/10/06 21:53:57','679.00'
23,Extracción 298,'2023/10/07 07:41:57','679.00'
23,Extracción 299,'2023/10/08 01:53:57','679.00'
23,Extracción 300,'2023/10/08 10:03:10','779.00'
23,Extracción 301,'2023/10/08 10:03:10','779.00'
23,Extracción 302,'2023/10/09 03:46:45','643.80'
23,Extracción 303,'2023/10/09 13:34:45','643.80'
23,Extracción 304,'2023/10/10 07:46:45','643.80'
23,Extracción 305,'2023/10/10 15:39:18','779.00'
23,Extracción 306,'2023/10/11 01:21:59','799.00'
23,Extracción 307,'2023/10/11 19:33:59','799.00'
23,Extracción 308,'2023/10/12 03:57:59','799.00'
23,Extracción 309,'2023/10/12 12:53:26','649.00'
23,Extracción 310,'2023/10/13 07:05:26','649.00'
23,Extracción 311,'2023/10/13 16:53:26','649.00'
23,Extracción 312,'2023/10/14 01:17:26','649.00'
23,Extracción 313,'2023/10/14 19:29:26','649.00'
23,Extracción 314,'2023/10/15 03:53:26','649.00'
23,Extracción 315,'2023/10/15 13:41:26','649.00'
23,Extracción 316,'2023/10/16 07:53:26','649.00'
23,Extracción 317,'2023/10/16 16:17:26','649.00'
23,Extracción 318,'2023/10/17 00:41:26','649.00'
23,Extracción 319,'2023/10/17 19:10:27','799.00'
23,Extracción 320,'2023/10/18 04:58:27','799.00'
23,Extracción 321,'2023/10/18 04:58:27','799.00'
23,Extracción 322,'2023/10/18 22:38:29','691.00'
23,Extracción 323,'2023/10/19 07:02:29','691.00'
23,Extracción 324,'2023/10/20 01:46:26','691.00'
23,Extracción 325,'2023/10/20 09:45:51','639.00'
23,Extracción 326,'2023/10/20 19:33:51','639.00'
23,Extracción 327,'2023/10/21 13:45:51','639.00'
23,Extracción 328,'2023/10/21 22:09:51','639.00'
23,Extracción 329,'2023/10/22 07:57:51','639.00'
23,Extracción 330,'2023/10/23 00:45:51','639.00'
23,Extracción 331,'2023/10/23 10:33:51','639.00'
23,Extracción 332,'2023/10/23 18:57:51','639.00'
23,Extracción 333,'2023/10/24 13:09:51','639.00'
23,Extracción 334,'2023/10/24 22:57:51','639.00'
23,Extracción 335,'2023/10/25 07:21:51','639.00'
23,Extracción 336,'2023/10/26 01:33:51','639.00'
23,Extracción 337,'2023/10/26 09:57:51','639.00'
23,Extracción 338,'2023/10/26 19:45:51','639.00'
23,Extracción 339,'2023/10/27 13:57:51','639.00'
23,Extracción 340,'2023/10/27 22:21:51','639.00'
23,Extracción 341,'2023/10/27 22:21:51','639.00'
23,Extracción 342,'2023/10/28 16:33:51','639.00'
23,Extracción 343,'2023/10/29 00:57:51','639.00'
23,Extracción 344,'2023/10/29 18:09:51','639.00'
23,Extracción 345,'2023/10/30 03:57:51','639.00'
23,Extracción 346,'2023/10/30 12:21:51','639.00'
23,Extracción 347,'2023/10/31 06:33:51','639.00'
23,Extracción 348,'2023/10/31 15:47:17','779.00'
23,Extracción 349,'2023/11/01 00:57:25','643.80'
23,Extracción 350,'2023/11/01 17:45:25','643.80'
23,Extracción 351,'2023/11/02 03:33:25','643.80'
23,Extracción 352,'2023/11/02 11:57:25','643.80'
23,Extracción 353,'2023/11/03 06:17:54','779.00'
23,Extracción 354,'2023/11/03 16:05:54','779.00'
23,Extracción 355,'2023/11/04 00:03:51','799.00'
23,Extracción 356,'2023/11/04 18:15:51','799.00'
23,Extracción 357,'2023/11/05 04:03:51','799.00'
23,Extracción 358,'2023/11/05 12:27:51','799.00'
23,Extracción 359,'2023/11/06 06:39:51','799.00'
23,Extracción 360,'2023/11/06 15:36:34','717.00'
23,Extracción 361,'2023/11/06 15:36:34','717.00'
23,Extracción 362,'2023/11/07 09:48:34','717.00'
23,Extracción 363,'2023/11/07 18:12:34','717.00'
23,Extracción 364,'2023/11/08 12:24:34','717.00'
23,Extracción 365,'2023/11/08 20:48:34','717.00'
23,Extracción 366,'2023/11/09 06:36:34','717.00'
23,Extracción 367,'2023/11/10 00:01:55','799.00'
23,Extracción 368,'2023/11/10 09:59:46','599.00'
23,Extracción 369,'2023/11/10 18:23:46','599.00'
23,Extracción 370,'2023/11/11 12:35:46','599.00'
23,Extracción 371,'2023/11/11 20:59:46','599.00'
23,Extracción 372,'2023/11/12 06:47:46','599.00'
23,Extracción 373,'2023/11/13 00:59:46','599.00'
23,Extracción 374,'2023/11/13 09:23:46','599.00'
23,Extracción 375,0,0
