N_Extracción,Product ID,Fecha,Precio
Extracción 0,97,2023-05-07, '439.99'
Extracción 1,97,2023-05-07, '439.99'
Extracción 2,97,2023-05-08, '439.99'
Extracción 3,97,2023-05-08, '439.99'
Extracción 4,97,2023-05-09, '439.99'
Extracción 5,97,2023-05-09, '439.99'
Extracción 6,97,2023-05-10, '439.99'
Extracción 7,97,2023-05-10, '439.99'
Extracción 8,97,2023-05-11, '436.99'
Extracción 9,97,2023-05-11, '436.99'
Extracción 10,97,2023-05-12, '436.99'
Extracción 11,97,2023-05-12, '436.99'
Extracción 12,97,2023-05-13, '436.99'
Extracción 13,97,2023-05-13, '436.99'
Extracción 14,97,2023-05-14, '436.99'
Extracción 15,97,2023-05-14, '436.99'
Extracción 16,97,2023-05-15, '439.99'
Extracción 17,97,2023-05-15, '439.99'
Extracción 18,97,2023-05-16, '437.99'
Extracción 19,97,2023-05-16, '437.99'
Extracción 20,97,2023-05-17, '437.99'
Extracción 21,97,2023-05-17, '437.99'
Extracción 22,97,2023-05-18, '437.99'
Extracción 23,97,2023-05-18, '437.99'
Extracción 24,97,2023-05-19, '432.99'
Extracción 25,97,2023-05-19, '432.99'
Extracción 26,97,2023-05-20, '432.99'
Extracción 27,97,2023-05-20, '432.99'
Extracción 28,97,2023-05-21, '432.99'
Extracción 29,97,2023-05-21, '432.99'
Extracción 30,97,2023-05-22, '432.99'
Extracción 31,97,2023-05-22, '432.99'
Extracción 32,97,2023-05-23, '439.99'
Extracción 33,97,2023-05-23, '439.99'
Extracción 34,97,2023-05-24, '439.99'
Extracción 35,97,2023-05-24, '439.99'
Extracción 36,97,2023-05-25, '439.99'
Extracción 37,97,2023-05-25, '439.99'
Extracción 38,97,2023-05-26, '439.99'
Extracción 39,97,2023-05-26, '439.99'
Extracción 40,97,2023-05-27, '439.99'
Extracción 41,97,2023-05-27, '439.99'
Extracción 42,97,2023-05-28, '439.99'
Extracción 43,97,2023-05-28, '439.99'
Extracción 44,97,2023-05-29, '426.99'
Extracción 45,97,2023-05-29, '426.99'
Extracción 46,97,2023-05-30, '426.99'
Extracción 47,97,2023-05-30, '426.99'
Extracción 48,97,2023-05-31, '426.99'
Extracción 49,97,2023-05-31, '426.99'
Extracción 50,97,2023-06-01, '426.99'
Extracción 51,97,2023-06-01, '426.99'
Extracción 52,97,2023-06-02, '426.99'
Extracción 53,97,2023-06-02, '426.99'
Extracción 54,97,2023-06-03, '426.99'
Extracción 55,97,2023-06-03, '426.99'
Extracción 56,97,2023-06-04, '426.99'
Extracción 57,97,2023-06-04, '426.99'
Extracción 58,97,2023-06-05, '426.99'
Extracción 59,97,2023-06-05, '426.99'
Extracción 60,97,2023-06-06, '426.99'
Extracción 61,97,2023-06-06, '433.99'
Extracción 62,97,2023-06-07, '433.99'
Extracción 63,97,2023-06-07, '433.99'
Extracción 64,97,2023-06-08, '458.99'
Extracción 65,97,2023-06-08, '458.99'
Extracción 66,97,2023-06-09, '519.99'
Extracción 67,97,2023-06-09, '519'
Extracción 68,97,2023-06-10, '519.99'
Extracción 69,97,2023-06-10, '519.99'
Extracción 70,97,2023-06-11, '519'
Extracción 71,97,2023-06-11, '519.99'
Extracción 72,97,2023-06-12, '519.99'
Extracción 73,97,2023-06-12, '519'
Extracción 74,97,2023-06-13, '519.99'
Extracción 75,97,2023-06-13, '519.99'
Extracción 76,97,2023-06-14, '519'
Extracción 77,97,2023-06-14, '519'
Extracción 78,97,2023-06-15, '519.99'
Extracción 79,97,2023-06-15, '519'
Extracción 80,97,2023-06-16, '519.99'
Extracción 81,97,2023-06-16, '519'
Extracción 82,97,2023-06-17, '519.99'
Extracción 83,97,2023-06-17, '519.99'
Extracción 84,97,2023-06-18, '519'
