N_Extracción,Product ID,Fecha,Precio
Extracción 0,95,2023-05-07, '329'
Extracción 1,95,2023-05-07, '329'
Extracción 2,95,2023-05-08, '329.99'
Extracción 3,95,2023-05-08, '329'
Extracción 4,95,2023-05-09, '329'
Extracción 5,95,2023-05-09, '329.99'
Extracción 6,95,2023-05-10, '329'
Extracción 7,95,2023-05-10, '329'
Extracción 8,95,2023-05-11, '329.99'
Extracción 9,95,2023-05-11, '329'
Extracción 10,95,2023-05-12, '329'
Extracción 11,95,2023-05-12, '329'
Extracción 12,95,2023-05-13, '329'
Extracción 13,95,2023-05-13, '329'
Extracción 14,95,2023-05-14, '329.99'
Extracción 15,95,2023-05-14, '329'
Extracción 16,95,2023-05-15, '329'
Extracción 17,95,2023-05-15, '329.99'
Extracción 18,95,2023-05-16, '329'
Extracción 19,95,2023-05-16, '329'
Extracción 20,95,2023-05-17, '329.99'
Extracción 21,95,2023-05-17, '329'
Extracción 22,95,2023-05-18, '329.99'
Extracción 23,95,2023-05-18, '329'
Extracción 24,95,2023-05-19, '329'
Extracción 25,95,2023-05-19, '329.99'
Extracción 26,95,2023-05-20, '329'
Extracción 27,95,2023-05-20, '329'
Extracción 28,95,2023-05-21, '329.99'
Extracción 29,95,2023-05-21, '329'
Extracción 30,95,2023-05-22, '329'
Extracción 31,95,2023-05-22, '329.99'
Extracción 32,95,2023-05-23, '329'
Extracción 33,95,2023-05-23, '329'
Extracción 34,95,2023-05-24, '329.99'
Extracción 35,95,2023-05-24, '329'
Extracción 36,95,2023-05-25, '329'
Extracción 37,95,2023-05-25, '329.99'
Extracción 38,95,2023-05-26, '329'
Extracción 39,95,2023-05-26, '329'
Extracción 40,95,2023-05-27, '329.99'
Extracción 41,95,2023-05-27, '329'
Extracción 42,95,2023-05-28, '329.99'
Extracción 43,95,2023-05-28, '329'
Extracción 44,95,2023-05-29, '329'
Extracción 45,95,2023-05-29, '329.99'
Extracción 46,95,2023-05-30, '329'
Extracción 47,95,2023-05-30, '329'
Extracción 48,95,2023-05-31, '329'
Extracción 49,95,2023-05-31, '329'
Extracción 50,95,2023-06-01, '329'
Extracción 51,95,2023-06-01, '329.99'
Extracción 52,95,2023-06-02, '329'
Extracción 53,95,2023-06-02, '329'
Extracción 54,95,2023-06-03, '329.99'
