N_Extracción,Product ID,Fecha,Precio
Extracción 0,46,2023-05-07, '16900'
Extracción 1,46,2023-05-07, 0
Extracción 2,46,2023-05-08, '16900'
Extracción 3,46,2023-05-10, '16900'
Extracción 4,46,2023-05-10, '180.00'
Extracción 5,46,2023-05-11, '180.00'
Extracción 6,46,2023-05-13, '209.00'
Extracción 7,46,2023-05-13, '209.00'
Extracción 8,46,2023-05-14, '196.00'
Extracción 9,46,2023-05-16, '19200'
Extracción 10,46,2023-05-16, '193.00'
Extracción 11,46,2023-05-17, '193.00'
Extracción 12,46,2023-05-19, '19200'
Extracción 13,46,2023-05-19, '19200'
Extracción 14,46,2023-05-20, '19200'
Extracción 15,46,2023-05-22, '19400'
Extracción 16,46,2023-05-22, '19400'
Extracción 17,46,2023-05-23, '196.00'
Extracción 18,46,2023-05-25, '196.00'
Extracción 19,46,2023-05-25, '197.00'
Extracción 20,46,2023-05-26, '197.00'
Extracción 21,46,2023-05-28, 0
Extracción 22,46,2023-05-28, '197.00'
Extracción 23,46,2023-05-29, '209.00'
Extracción 24,46,2023-05-31, '209.00'
Extracción 25,46,2023-05-31, '209.00'
Extracción 26,46,2023-06-01, '19200'
Extracción 27,46,2023-06-03, '19200'
Extracción 28,46,2023-06-03, '19200'
Extracción 29,46,2023-06-04, '19200'
Extracción 30,46,2023-06-06, '19200'
Extracción 31,46,2023-06-06, '19200'
Extracción 32,46,2023-06-07, '19200'
Extracción 33,46,2023-06-09, '19200'
Extracción 34,46,2023-06-09, '19200'
Extracción 35,46,2023-06-10, '19200'
Extracción 36,46,2023-06-12, '19200'
Extracción 37,46,2023-06-12, '19900'
Extracción 38,46,2023-06-13, '19900'
Extracción 39,46,2023-06-15, '19900'
Extracción 40,46,2023-06-15, '19900'
Extracción 41,46,2023-06-16, '19900'
Extracción 42,46,2023-06-18, '18200'
Extracción 43,46,2023-06-18, '19900'
Extracción 44,46,2023-06-19, '19900'
Extracción 45,46,2023-06-21, '19900'
Extracción 46,46,2023-06-21, '19900'
Extracción 47,46,2023-06-22, '185.00'
Extracción 48,46,2023-06-24, '185.00'
Extracción 49,46,2023-06-24, '185.00'
Extracción 50,46,2023-06-25, '19900'
Extracción 51,46,2023-06-27, '19900'
Extracción 52,46,2023-06-27, '19900'
Extracción 53,46,2023-06-28, '19900'
Extracción 54,46,2023-06-30, '19900'
Extracción 55,46,2023-06-30, '19900'
Extracción 56,46,2023-07-01, 0
Extracción 57,46,2023-07-03, 0
Extracción 58,46,2023-07-03, '18900'
Extracción 59,46,2023-07-04, '18900'
Extracción 60,46,2023-07-06, '18900'
