N_Extracción,Product ID,Fecha,Precio
Extracción 0,51,2023-05-07, '399'
Extracción 1,51,2023-05-07, 0
Extracción 2,51,2023-05-08, '399'
Extracción 3,51,2023-05-10, '399'
Extracción 4,51,2023-05-10, '399'
Extracción 5,51,2023-05-11, '329'
Extracción 6,51,2023-05-13, '329'
Extracción 7,51,2023-05-13, '329'
Extracción 8,51,2023-05-14, '329'
Extracción 9,51,2023-05-16, '329'
Extracción 10,51,2023-05-16, '329'
Extracción 11,51,2023-05-17, '329'
Extracción 12,51,2023-05-19, '329'
Extracción 13,51,2023-05-19, '329'
Extracción 14,51,2023-05-20, '329'
Extracción 15,51,2023-05-22, '329'
Extracción 16,51,2023-05-22, '329'
Extracción 17,51,2023-05-23, '329'
Extracción 18,51,2023-05-25, '329'
Extracción 19,51,2023-05-25, '329'
Extracción 20,51,2023-05-26, '329'
Extracción 21,51,2023-05-28, '329'
Extracción 22,51,2023-05-28, '329'
Extracción 23,51,2023-05-29, '329'
Extracción 24,51,2023-05-31, '329'
Extracción 25,51,2023-05-31, '329'
Extracción 26,51,2023-06-01, '329'
Extracción 27,51,2023-06-03, '329'
Extracción 28,51,2023-06-03, '329'
Extracción 29,51,2023-06-04, '329'
Extracción 30,51,2023-06-06, '329'
Extracción 31,51,2023-06-06, '329'
Extracción 32,51,2023-06-07, '329'
Extracción 33,51,2023-06-09, '329'
Extracción 34,51,2023-06-09, '299.00'
Extracción 35,51,2023-06-10, '299.00'
Extracción 36,51,2023-06-12, '299.00'
Extracción 37,51,2023-06-12, '299.00'
Extracción 38,51,2023-06-13, '299.00'
Extracción 39,51,2023-06-15, '299.00'
Extracción 40,51,2023-06-15, '299.00'
Extracción 41,51,2023-06-16, '299.00'
Extracción 42,51,2023-06-18, '299.00'
Extracción 43,51,2023-06-18, '299.00'
Extracción 44,51,2023-06-19, '299.00'
Extracción 45,51,2023-06-21, '299.00'
Extracción 46,51,2023-06-21, '299.00'
Extracción 47,51,2023-06-22, '299.00'
Extracción 48,51,2023-06-24, '299.00'
Extracción 49,51,2023-06-24, '299.00'
Extracción 50,51,2023-06-25, '399'
Extracción 51,51,2023-06-27, '399'
Extracción 52,51,2023-06-27, '399'
Extracción 53,51,2023-06-28, '399'
Extracción 54,51,2023-06-30, '399'
Extracción 55,51,2023-06-30, '399'
Extracción 56,51,2023-07-01, '329'
Extracción 57,51,2023-07-03, '329'
Extracción 58,51,2023-07-03, '329'
Extracción 59,51,2023-07-04, '299.00'
Extracción 60,51,2023-07-06, '299.00'
Extracción 61,51,2023-07-06, '299.00'
Extracción 62,51,2023-07-07, '299.00'
Extracción 63,51,2023-07-09, '299.00'
Extracción 64,51,2023-07-09, '299.00'
Extracción 65,51,2023-07-10, '299.00'
Extracción 66,51,2023-07-12, '299.00'
Extracción 67,51,2023-07-12, '299.00'
Extracción 68,51,2023-07-13, '299.00'
Extracción 69,51,2023-07-15, '299.00'
Extracción 70,51,2023-07-15, '299.00'
Extracción 71,51,2023-07-16, '299.00'
Extracción 72,51,2023-07-18, '299.00'
Extracción 73,51,2023-07-18, '299.00'
Extracción 74,51,2023-07-19, '299.00'
