N_Extracción,Product ID,Fecha,Precio
Extracción 0,72,2023-05-07, '1599.00'
Extracción 1,72,2023-05-07, '1599.00'
Extracción 2,72,2023-05-08, '1599.00'
Extracción 3,72,2023-05-08, '1599.00'
Extracción 4,72,2023-05-09, '1599.00'
Extracción 5,72,2023-05-09, '1599.00'
Extracción 6,72,2023-05-10, '1599.00'
Extracción 7,72,2023-05-10, '1599.00'
Extracción 8,72,2023-05-11, '1599.00'
Extracción 9,72,2023-05-11, '1599.00'
Extracción 10,72,2023-05-12, '1599.00'
Extracción 11,72,2023-05-12, '1599.00'
Extracción 12,72,2023-05-13, '1599.00'
Extracción 13,72,2023-05-13, '1599.00'
Extracción 14,72,2023-05-14, '1599.00'
Extracción 15,72,2023-05-14, '1599.00'
Extracción 16,72,2023-05-15, '1599.00'
Extracción 17,72,2023-05-15, '1599.00'
Extracción 18,72,2023-05-16, '1599.00'
Extracción 19,72,2023-05-16, '1599.00'
Extracción 20,72,2023-05-17, '1599.00'
Extracción 21,72,2023-05-17, '1599.00'
Extracción 22,72,2023-05-18, '1599.00'
Extracción 23,72,2023-05-18, '1599.00'
Extracción 24,72,2023-05-19, '1599.00'
Extracción 25,72,2023-05-19, '1599.00'
Extracción 26,72,2023-05-20, '1599.00'
Extracción 27,72,2023-05-20, '1599.00'
Extracción 28,72,2023-05-21, '1599.00'
Extracción 29,72,2023-05-21, '1599.00'
Extracción 30,72,2023-05-22, '1599.00'
Extracción 31,72,2023-05-22, '1599.00'
Extracción 32,72,2023-05-23, '1599.00'
Extracción 33,72,2023-05-23, '1599.00'
Extracción 34,72,2023-05-24, '1599.00'
Extracción 35,72,2023-05-24, '1599.00'
Extracción 36,72,2023-05-25, '1599.00'
Extracción 37,72,2023-05-25, '1599.00'
Extracción 38,72,2023-05-26, '1599.00'
Extracción 39,72,2023-05-26, '1599.00'
Extracción 40,72,2023-05-27, '1599.00'
Extracción 41,72,2023-05-27, '1599.00'
Extracción 42,72,2023-05-28, '1599.00'
Extracción 43,72,2023-05-28, '1599.00'
Extracción 44,72,2023-05-29, '1599.00'
Extracción 45,72,2023-05-29, '1599.00'
Extracción 46,72,2023-05-30, '1599.00'
Extracción 47,72,2023-05-30, '1599.00'
Extracción 48,72,2023-05-31, '1599.00'
Extracción 49,72,2023-05-31, '1599.00'
Extracción 50,72,2023-06-01, '1599.00'
Extracción 51,72,2023-06-01, '1599.00'
Extracción 52,72,2023-06-02, '1599.00'
Extracción 53,72,2023-06-02, '1599.00'
Extracción 54,72,2023-06-03, '1599.00'
Extracción 55,72,2023-06-03, '1599.00'
Extracción 56,72,2023-06-04, '1599.00'
Extracción 57,72,2023-06-04, '1599.00'
Extracción 58,72,2023-06-05, '1599.00'
Extracción 59,72,2023-06-05, '1599.00'
Extracción 60,72,2023-06-06, '1599.00'
Extracción 61,72,2023-06-06, '1599.00'
Extracción 62,72,2023-06-07, '1599.00'
Extracción 63,72,2023-06-07, '1599.00'
