N_Extracción,Product ID,Fecha,Precio
Extracción 0,5,2023-05-07, '849.00'
Extracción 1,5,2023-05-07, '849.00'
Extracción 2,5,2023-05-08, '849.00'
Extracción 3,5,2023-05-08, 0
Extracción 4,5,2023-05-09, '849.00'
Extracción 5,5,2023-05-09, '849.00'
Extracción 6,5,2023-05-10, '849.00'
Extracción 7,5,2023-05-10, '849.00'
Extracción 8,5,2023-05-11, '849.00'
Extracción 9,5,2023-05-11, '849.00'
Extracción 10,5,2023-05-12, '849.00'
Extracción 11,5,2023-05-12, '849.00'
Extracción 12,5,2023-05-13, '849.00'
Extracción 13,5,2023-05-13, '849.00'
Extracción 14,5,2023-05-14, '721.65'
Extracción 15,5,2023-05-14, '721.65'
Extracción 16,5,2023-05-15, '849.00'
Extracción 17,5,2023-05-15, '759.00'
Extracción 18,5,2023-05-16, '759.00'
Extracción 19,5,2023-05-16, '759.00'
Extracción 20,5,2023-05-17, '759.00'
Extracción 21,5,2023-05-17, '759.00'
Extracción 22,5,2023-05-18, '759.00'
Extracción 23,5,2023-05-18, '759.00'
Extracción 24,5,2023-05-19, '759.00'
Extracción 25,5,2023-05-19, '759.00'
Extracción 26,5,2023-05-20, '759.00'
Extracción 27,5,2023-05-20, '759.00'
Extracción 28,5,2023-05-21, '759.00'
Extracción 29,5,2023-05-21, '759.00'
Extracción 30,5,2023-05-22, '759.00'
Extracción 31,5,2023-05-22, '627.27'
Extracción 32,5,2023-05-23, '627.27'
Extracción 33,5,2023-05-23, '849.00'
Extracción 34,5,2023-05-24, '759.00'
Extracción 35,5,2023-05-24, '759.00'
Extracción 36,5,2023-05-25, '759.00'
Extracción 37,5,2023-05-25, '759.00'
Extracción 38,5,2023-05-26, '759.00'
Extracción 39,5,2023-05-26, '759.00'
Extracción 40,5,2023-05-27, '759.00'
Extracción 41,5,2023-05-27, '759.00'
Extracción 42,5,2023-05-28, '759.00'
Extracción 43,5,2023-05-28, '759.00'
Extracción 44,5,2023-05-29, '759.00'
Extracción 45,5,2023-05-29, '759.00'
Extracción 46,5,2023-05-30, '759.00'
Extracción 47,5,2023-05-30, '759.00'
Extracción 48,5,2023-05-31, '759.00'
Extracción 49,5,2023-05-31, '759.00'
Extracción 50,5,2023-06-01, '759.00'
Extracción 51,5,2023-06-01, '819.00'
Extracción 52,5,2023-06-02, '819.00'
Extracción 53,5,2023-06-02, '819.00'
Extracción 54,5,2023-06-03, '819.00'
Extracción 55,5,2023-06-03, '819.00'
Extracción 56,5,2023-06-04, '819.00'
Extracción 57,5,2023-06-04, '819.00'
Extracción 58,5,2023-06-05, '819.00'
Extracción 59,5,2023-06-05, '819.00'
Extracción 60,5,2023-06-06, '819.00'
Extracción 61,5,2023-06-06, '759.00'
Extracción 62,5,2023-06-07, '759.00'
Extracción 63,5,2023-06-07, '759.00'
Extracción 64,5,2023-06-08, '759.00'
Extracción 65,5,2023-06-08, '759.00'
Extracción 66,5,2023-06-09, '595'
Extracción 67,5,2023-06-09, '595'
Extracción 68,5,2023-06-10, '595'
Extracción 69,5,2023-06-10, '595'
Extracción 70,5,2023-06-11, '759.00'
Extracción 71,5,2023-06-11, '759.00'
Extracción 72,5,2023-06-12, '759.00'
Extracción 73,5,2023-06-12, '759.00'
Extracción 74,5,2023-06-13, '759.00'
Extracción 75,5,2023-06-13, '759.00'
Extracción 76,5,2023-06-14, '725.00'
Extracción 77,5,2023-06-14, '699.00'
Extracción 78,5,2023-06-15, '699.00'
Extracción 79,5,2023-06-15, '759.00'
Extracción 80,5,2023-06-16, '759.00'
Extracción 81,5,2023-06-16, '749.00'
Extracción 82,5,2023-06-17, '715.00'
Extracción 83,5,2023-06-17, '715.00'
Extracción 84,5,2023-06-18, '715.00'
Extracción 85,5,2023-06-18, '845.00'
Extracción 86,5,2023-06-19, '845.00'
Extracción 87,5,2023-06-19, '845.00'
Extracción 88,5,2023-06-20, '845.00'
Extracción 89,5,2023-06-20, '845.00'
Extracción 90,5,2023-06-21, '799.00'
Extracción 91,5,2023-06-21, '799.00'
Extracción 92,5,2023-06-22, '799.00'
Extracción 93,5,2023-06-22, '721.00'
Extracción 94,5,2023-06-23, '721.00'
Extracción 95,5,2023-06-23, '721.00'
Extracción 96,5,2023-06-24, '721.00'
Extracción 97,5,2023-06-24, '721.00'
Extracción 98,5,2023-06-25, '721.00'
Extracción 99,5,2023-06-25, '729.00'
Extracción 100,5,2023-06-26, '729.00'
Extracción 101,5,2023-06-26, '729.00'
Extracción 102,5,2023-06-27, '729.00'
Extracción 103,5,2023-06-27, '721.00'
Extracción 104,5,2023-06-28, '699.00'
Extracción 105,5,2023-06-28, '699.00'
Extracción 106,5,2023-06-29, 0
Extracción 107,5,2023-06-29, '699.00'
Extracción 108,5,2023-06-30, '699.00'
Extracción 109,5,2023-06-30, '699.00'
Extracción 110,5,2023-07-01, '699.00'
Extracción 111,5,2023-07-01, '699.00'
Extracción 112,5,2023-07-02, '699.00'
Extracción 113,5,2023-07-02, '699.00'
Extracción 114,5,2023-07-03, '699.00'
Extracción 115,5,2023-07-03, '699.00'
Extracción 116,5,2023-07-04, '699.00'
Extracción 117,5,2023-07-04, '699.00'
Extracción 118,5,2023-07-05, '699.00'
Extracción 119,5,2023-07-05, '715.00'
Extracción 120,5,2023-07-06, '715.00'
Extracción 121,5,2023-07-06, '699.00'
Extracción 122,5,2023-07-07, '699.00'
Extracción 123,5,2023-07-07, '699.00'
Extracción 124,5,2023-07-08, '609.00'
Extracción 125,5,2023-07-08, '609.00'
Extracción 126,5,2023-07-09, '609.00'
Extracción 127,5,2023-07-09, '718.00'
Extracción 128,5,2023-07-10, '666.00'
Extracción 129,5,2023-07-10, '718.00'
Extracción 130,5,2023-07-11, '718.00'
Extracción 131,5,2023-07-11, '718.00'
Extracción 132,5,2023-07-12, '718.00'
Extracción 133,5,2023-07-12, 0
Extracción 134,5,2023-07-13, '718.00'
Extracción 135,5,2023-07-13, '718.00'
Extracción 136,5,2023-07-14, 0
Extracción 137,5,2023-07-14, 0
Extracción 138,5,2023-07-15, '715.00'
Extracción 139,5,2023-07-15, '715.00'
Extracción 140,5,2023-07-16, '715.00'
Extracción 141,5,2023-07-16, '599'
Extracción 142,5,2023-07-17, 0
Extracción 143,5,2023-07-17, '599'
Extracción 144,5,2023-07-18, '599'
Extracción 145,5,2023-07-18, '599'
Extracción 146,5,2023-07-19, '599'
Extracción 147,5,2023-07-19, '599'
Extracción 148,5,2023-07-20, 0
Extracción 149,5,2023-07-20, 0
Extracción 150,5,2023-07-21, '599'
Extracción 151,5,2023-07-21, '599'
Extracción 152,5,2023-07-22, '599'
Extracción 153,5,2023-07-22, '599'
Extracción 154,5,2023-07-23, '599'
Extracción 155,5,2023-07-23, '599'
Extracción 156,5,2023-07-24, '599'
Extracción 157,5,2023-07-24, '728.79'
Extracción 158,5,2023-07-25, '718.00'
Extracción 159,5,2023-07-25, 0
Extracción 160,5,2023-07-26, '715.00'
Extracción 161,5,2023-07-26, '715.00'
Extracción 162,5,2023-07-27, 0
Extracción 163,5,2023-07-27, '715.00'
Extracción 164,5,2023-07-28, '715.00'
Extracción 165,5,2023-07-28, '715.00'
Extracción 166,5,2023-07-29, '715.00'
Extracción 167,5,2023-07-29, '715.00'
Extracción 168,5,2023-07-30, 0
Extracción 169,5,2023-07-30, 0
Extracción 170,5,2023-07-31, 0
Extracción 171,5,2023-07-31, 0
Extracción 172,5,2023-08-01, 0
Extracción 173,5,2023-08-01, 0
Extracción 174,5,2023-08-02, 0
Extracción 175,5,2023-08-02, 0
Extracción 176,5,2023-08-03, 0
Extracción 177,5,2023-08-03, 0
Extracción 178,5,2023-08-04, 0
Extracción 179,5,2023-08-04, 0
Extracción 180,5,2023-08-05, 0
Extracción 181,5,2023-08-05, 0
Extracción 182,5,2023-08-06, 0
Extracción 183,5,2023-08-06, 0
Extracción 184,5,2023-08-07, '689.00'
Extracción 185,5,2023-08-07, 0
Extracción 186,5,2023-08-08, 0
Extracción 187,5,2023-08-08, 0
Extracción 188,5,2023-08-09, '599'
Extracción 189,5,2023-08-09, '599'
Extracción 190,5,2023-08-10, '599'
Extracción 191,5,2023-08-10, '599'
Extracción 192,5,2023-08-11, '599'
Extracción 193,5,2023-08-11, '599'
Extracción 194,5,2023-08-12, '599'
Extracción 195,5,2023-08-12, '599'
Extracción 196,5,2023-08-13, '599'
Extracción 197,5,2023-08-13, '599'
Extracción 198,5,2023-08-14, '599'
Extracción 199,5,2023-08-14, 0
Extracción 200,5,2023-08-15, '596.00'
Extracción 201,5,2023-08-15, '596.00'
Extracción 202,5,2023-08-16, '596.00'
Extracción 203,5,2023-08-16, '596.00'
Extracción 204,5,2023-08-17, '619.00'
Extracción 205,5,2023-08-17, '619.00'
Extracción 206,5,2023-08-18, '595'
Extracción 207,5,2023-08-18, '595'
Extracción 208,5,2023-08-19, '595'
Extracción 209,5,2023-08-19, '595'
Extracción 210,5,2023-08-20, '595'
Extracción 211,5,2023-08-20, '595'
Extracción 212,5,2023-08-21, '712.00'
Extracción 213,5,2023-08-21, 0
Extracción 214,5,2023-08-22, '58843'
Extracción 215,5,2023-08-22, '712.00'
Extracción 216,5,2023-08-23, '699.00'
Extracción 217,5,2023-08-23, '629.00'
Extracción 218,5,2023-08-24, '629.00'
Extracción 219,5,2023-08-24, '629.00'
Extracción 220,5,2023-08-25, '629.00'
Extracción 221,5,2023-08-25, 0
Extracción 222,5,2023-08-26, '629.00'
Extracción 223,5,2023-08-26, 0
Extracción 224,5,2023-08-27, '629.00'
Extracción 225,5,2023-08-27, '794'
Extracción 226,5,2023-08-28, '599'
Extracción 227,5,2023-08-28, '599'
Extracción 228,5,2023-08-29, '599'
Extracción 229,5,2023-08-29, '599'
Extracción 230,5,2023-08-30, '599'
Extracción 231,5,2023-08-30, '599'
Extracción 232,5,2023-08-31, '599'
Extracción 233,5,2023-08-31, '599'
Extracción 234,5,2023-09-01, '599'
Extracción 235,5,2023-09-01, '599'
Extracción 236,5,2023-09-02, '599'
Extracción 237,5,2023-09-02, '599'
Extracción 238,5,2023-09-03, '599'
Extracción 239,5,2023-09-03, '599'
Extracción 240,5,2023-09-04, '599'
Extracción 241,5,2023-09-04, '599'
Extracción 242,5,2023-09-05, '599'
Extracción 243,5,2023-09-05, '849.00'
Extracción 244,5,2023-09-06, '849.00'
Extracción 245,5,2023-09-06, '849.00'
Extracción 246,5,2023-09-07, 0
Extracción 247,5,2023-09-07, 0
Extracción 248,5,2023-09-08, 0
Extracción 249,5,2023-09-08, '499.00'
Extracción 250,5,2023-09-09, 0
Extracción 251,5,2023-09-09, 0
Extracción 252,5,2023-09-10, 0
N_Extracción,5,2023-09-10,
Extracción 0,5,2023-09-11, '849.00'
Extracción 1,5,2023-09-11, '849.00'
Extracción 2,5,2023-09-12, '849.00'
Extracción 3,5,2023-09-12, '849.00'
Extracción 4,5,2023-09-13, '849.00'
Extracción 5,5,2023-09-13, '849.00'
Extracción 6,5,2023-09-14, 0
Extracción 7,5,2023-09-14, '849.00'
Extracción 8,5,2023-09-15, '849.00'
Extracción 9,5,2023-09-15, '849.00'
Extracción 10,5,2023-09-16, '849.00'
Extracción 11,5,2023-09-16, '849.00'
Extracción 12,5,2023-09-17, '849.00'
Extracción 13,5,2023-09-17, '849.00'
Extracción 14,5,2023-09-18, '721.65'
Extracción 15,5,2023-09-18, '721.65'
Extracción 16,5,2023-09-19, '849.00'
Extracción 17,5,2023-09-19, '759.00'
Extracción 18,5,2023-09-20, '759.00'
Extracción 19,5,2023-09-20, '759.00'
Extracción 20,5,2023-09-21, '759.00'
Extracción 21,5,2023-09-21, '759.00'
Extracción 22,5,2023-09-22, '759.00'
Extracción 23,5,2023-09-22, '759.00'
Extracción 24,5,2023-09-23, '759.00'
Extracción 25,5,2023-09-23, '759.00'
Extracción 26,5,2023-09-24, '759.00'
Extracción 27,5,2023-09-24, '759.00'
Extracción 28,5,2023-09-25, '759.00'
Extracción 29,5,2023-09-25, '759.00'
Extracción 30,5,2023-09-26, '759.00'
Extracción 31,5,2023-09-26, '627.27'
Extracción 32,5,2023-09-27, '627.27'
Extracción 33,5,2023-09-27, '849.00'
Extracción 34,5,2023-09-28, '759.00'
Extracción 35,5,2023-09-28, '759.00'
Extracción 36,5,2023-09-29, '759.00'
Extracción 37,5,2023-09-29, '759.00'
Extracción 38,5,2023-09-30, '759.00'
Extracción 39,5,2023-09-30, '759.00'
Extracción 40,5,2023-10-01, '759.00'
Extracción 41,5,2023-10-01, '759.00'
Extracción 42,5,2023-10-02, '759.00'
Extracción 43,5,2023-10-02, '759.00'
Extracción 44,5,2023-10-03, '759.00'
Extracción 45,5,2023-10-03, '759.00'
Extracción 46,5,2023-10-04, '759.00'
Extracción 47,5,2023-10-04, '759.00'
Extracción 48,5,2023-10-05, '759.00'
Extracción 49,5,2023-10-05, '759.00'
Extracción 50,5,2023-10-06, '759.00'
Extracción 51,5,2023-10-06, '819.00'
Extracción 52,5,2023-10-07, '819.00'
Extracción 53,5,2023-10-07, '819.00'
Extracción 54,5,2023-10-08, '819.00'
Extracción 55,5,2023-10-08, '819.00'
Extracción 56,5,2023-10-09, '819.00'
Extracción 57,5,2023-10-09, 0
Extracción 58,5,2023-10-10, '819.00'
Extracción 59,5,2023-10-10, '819.00'
Extracción 60,5,2023-10-11, '759.00'
Extracción 61,5,2023-10-11, '759.00'
Extracción 62,5,2023-10-12, '759.00'
Extracción 63,5,2023-10-12, '759.00'
Extracción 64,5,2023-10-13, '759.00'
Extracción 65,5,2023-10-13, '759.00'
Extracción 66,5,2023-10-14, '595'
Extracción 67,5,2023-10-14, '595'
Extracción 68,5,2023-10-15, '595'
Extracción 69,5,2023-10-15, '595'
Extracción 70,5,2023-10-16, '759.00'
Extracción 71,5,2023-10-16, '759.00'
Extracción 72,5,2023-10-17, '759.00'
Extracción 73,5,2023-10-17, '759.00'
Extracción 74,5,2023-10-18, '759.00'
Extracción 75,5,2023-10-18, 0
Extracción 76,5,2023-10-19, '725.00'
Extracción 77,5,2023-10-19, '699.00'
Extracción 78,5,2023-10-20, '699.00'
Extracción 79,5,2023-10-20, '759.00'
Extracción 80,5,2023-10-21, '749.00'
Extracción 81,5,2023-10-21, '749.00'
Extracción 82,5,2023-10-22, '715.00'
Extracción 83,5,2023-10-22, '715.00'
Extracción 84,5,2023-10-23, '845.00'
Extracción 85,5,2023-10-23, '845.00'
Extracción 86,5,2023-10-24, '845.00'
Extracción 87,5,2023-10-24, '845.00'
Extracción 88,5,2023-10-25, '845.00'
Extracción 89,5,2023-10-25, '845.00'
Extracción 90,5,2023-10-26, '799.00'
Extracción 91,5,2023-10-26, '799.00'
Extracción 92,5,2023-10-27, '799.00'
Extracción 93,5,2023-10-27, '721.00'
Extracción 94,5,2023-10-28, '721.00'
Extracción 95,5,2023-10-28, '721.00'
Extracción 96,5,2023-10-29, '721.00'
Extracción 97,5,2023-10-29, '721.00'
Extracción 98,5,2023-10-30, '721.00'
Extracción 99,5,2023-10-30, '729.00'
Extracción 100,5,2023-10-31, '729.00'
Extracción 101,5,2023-10-31, '729.00'
Extracción 102,5,2023-11-01, '729.00'
Extracción 103,5,2023-11-01, '721.00'
Extracción 104,5,2023-11-02, '699.00'
Extracción 105,5,2023-11-02, '699.00'
Extracción 106,5,2023-11-03, '699.00'
Extracción 107,5,2023-11-03, '699.00'
Extracción 108,5,2023-11-04, '699.00'
Extracción 109,5,2023-11-04, '699.00'
Extracción 110,5,2023-11-05, '699.00'
Extracción 111,5,2023-11-05, '699.00'
Extracción 112,5,2023-11-06, '699.00'
Extracción 113,5,2023-11-06, '699.00'
Extracción 114,5,2023-11-07, '699.00'
Extracción 115,5,2023-11-07, '699.00'
Extracción 116,5,2023-11-08, '699.00'
Extracción 117,5,2023-11-08, '699.00'
Extracción 118,5,2023-11-09, '699.00'
Extracción 119,5,2023-11-09, '715.00'
Extracción 120,5,2023-11-10, '715.00'
Extracción 121,5,2023-11-10, '699.00'
Extracción 122,5,2023-11-11, '699.00'
Extracción 123,5,2023-11-11, 0
Extracción 124,5,2023-11-12, '609.00'
Extracción 125,5,2023-11-12, '609.00'
Extracción 126,5,2023-11-13, '609.00'
Extracción 127,5,2023-11-13, '718.00'
Extracción 128,5,2023-11-14, '666.00'
Extracción 129,5,2023-11-14, '718.00'
Extracción 130,5,2023-11-15, '718.00'
Extracción 131,5,2023-11-15, '718.00'
Extracción 132,5,2023-11-16, '718.00'
Extracción 133,5,2023-11-16, '718.00'
Extracción 134,5,2023-11-17, '718.00'
Extracción 135,5,2023-11-17, '718.00'
Extracción 136,5,2023-11-18, '715.00'
Extracción 137,5,2023-11-18, '715.00'
Extracción 138,5,2023-11-19, '715.00'
Extracción 139,5,2023-11-19, '715.00'
Extracción 140,5,2023-11-20, '715.00'
Extracción 141,5,2023-11-20, '599'
Extracción 142,5,2023-11-21, '599'
Extracción 143,5,2023-11-21, '599'
Extracción 144,5,2023-11-22, '599'
Extracción 145,5,2023-11-22, '599'
Extracción 146,5,2023-11-23, '599'
Extracción 147,5,2023-11-23, 0
Extracción 148,5,2023-11-24, 0
Extracción 149,5,2023-11-24, 0
Extracción 150,5,2023-11-25, '599'
Extracción 151,5,2023-11-25, '599'
Extracción 152,5,2023-11-26, '599'
Extracción 153,5,2023-11-26, '599'
Extracción 154,5,2023-11-27, '728.79'
Extracción 155,5,2023-11-27, '599'
Extracción 156,5,2023-11-28, '599'
Extracción 157,5,2023-11-28, '728.79'
Extracción 158,5,2023-11-29, '718.00'
Extracción 159,5,2023-11-29, '715.00'
Extracción 160,5,2023-11-30, '715.00'
Extracción 161,5,2023-11-30, '715.00'
Extracción 162,5,2023-12-01, '715.00'
Extracción 163,5,2023-12-01, 0
Extracción 164,5,2023-12-02, '715.00'
Extracción 165,5,2023-12-02, '715.00'
Extracción 166,5,2023-12-03, '715.00'
Extracción 167,5,2023-12-03, '715.00'
Extracción 168,5,2023-12-04, 0
Extracción 169,5,2023-12-04, 0
Extracción 170,5,2023-12-05, 0
Extracción 171,5,2023-12-05, 0
Extracción 172,5,2023-12-06, 0
Extracción 173,5,2023-12-06, 0
Extracción 174,5,2023-12-07, 0
Extracción 175,5,2023-12-07, 0
Extracción 176,5,2023-12-08, 0
Extracción 177,5,2023-12-08, 0
Extracción 178,5,2023-12-09, 0
Extracción 179,5,2023-12-09, 0
Extracción 180,5,2023-12-10, 0
Extracción 181,5,2023-12-10, 0
Extracción 182,5,2023-12-11, 0
Extracción 183,5,2023-12-11, 0
Extracción 184,5,2023-12-12, '689.00'
Extracción 185,5,2023-12-12, '599'
Extracción 186,5,2023-12-13, 0
Extracción 187,5,2023-12-13, 0
Extracción 188,5,2023-12-14, '599'
Extracción 189,5,2023-12-14, '599'
Extracción 190,5,2023-12-15, '599'
Extracción 191,5,2023-12-15, '599'
Extracción 192,5,2023-12-16, '599'
Extracción 193,5,2023-12-16, '599'
Extracción 194,5,2023-12-17, '599'
Extracción 195,5,2023-12-17, '599'
Extracción 196,5,2023-12-18, '599'
Extracción 197,5,2023-12-18, '599'
Extracción 198,5,2023-12-19, '599'
Extracción 199,5,2023-12-19, '599'
Extracción 200,5,2023-12-20, '596.00'
Extracción 201,5,2023-12-20, '596.00'
Extracción 202,5,2023-12-21, '596.00'
Extracción 203,5,2023-12-21, '596.00'
Extracción 204,5,2023-12-22, '619.00'
Extracción 205,5,2023-12-22, '595'
Extracción 206,5,2023-12-23, '595'
Extracción 207,5,2023-12-23, '595'
Extracción 208,5,2023-12-24, '595'
Extracción 209,5,2023-12-24, '595'
Extracción 210,5,2023-12-25, '595'
Extracción 211,5,2023-12-25, '595'
Extracción 212,5,2023-12-26, '58843'
Extracción 213,5,2023-12-26, '58843'
Extracción 214,5,2023-12-27, '58843'
Extracción 215,5,2023-12-27, '699.00'
Extracción 216,5,2023-12-28, '629.00'
Extracción 217,5,2023-12-28, '629.00'
Extracción 218,5,2023-12-29, '629.00'
Extracción 219,5,2023-12-29, 0
Extracción 220,5,2023-12-30, 0
Extracción 221,5,2023-12-30, 0
Extracción 222,5,2023-12-31, 0
Extracción 223,5,2023-12-31, 0
Extracción 224,5,2024-01-01, '629.00'
Extracción 225,5,2024-01-01, '794'
Extracción 226,5,2024-01-02, '599'
Extracción 227,5,2024-01-02, 0
Extracción 228,5,2024-01-03, '599'
Extracción 229,5,2024-01-03, '599'
Extracción 230,5,2024-01-04, '599'
Extracción 231,5,2024-01-04, '599'
Extracción 232,5,2024-01-05, 0
Extracción 233,5,2024-01-05, '599'
Extracción 234,5,2024-01-06, '599'
Extracción 235,5,2024-01-06, '599'
Extracción 236,5,2024-01-07, '599'
Extracción 237,5,2024-01-07, '599'
Extracción 238,5,2024-01-08, '599'
Extracción 239,5,2024-01-08, '599'
Extracción 240,5,2024-01-09, '599'
Extracción 241,5,2024-01-09, '599'
Extracción 242,5,2024-01-10, '599'
Extracción 243,5,2024-01-10, '849.00'
Extracción 244,5,2024-01-11, '849.00'
Extracción 245,5,2024-01-11, '849.00'
Extracción 246,5,2024-01-12, 0
Extracción 247,5,2024-01-12, 0
Extracción 248,5,2024-01-13, '499.00'
Extracción 249,5,2024-01-13, 0
Extracción 250,5,2024-01-14, 0
Extracción 251,5,2024-01-14, 0
Extracción 252,5,2024-01-15, 0
