N_Extracción,Product ID,Fecha,Precio
Extracción 0,99,2023-05-07, '359'
Extracción 1,99,2023-05-07, '359'
Extracción 2,99,2023-05-08, '359.99'
Extracción 3,99,2023-05-08, '359'
Extracción 4,99,2023-05-09, '359'
Extracción 5,99,2023-05-09, '359.99'
Extracción 6,99,2023-05-10, '359'
Extracción 7,99,2023-05-10, '359'
Extracción 8,99,2023-05-11, '359.99'
Extracción 9,99,2023-05-11, '359'
Extracción 10,99,2023-05-12, '359'
Extracción 11,99,2023-05-12, '359.99'
Extracción 12,99,2023-05-13, '359'
Extracción 13,99,2023-05-13, '359'
Extracción 14,99,2023-05-14, '359.99'
Extracción 15,99,2023-05-14, '359'
Extracción 16,99,2023-05-15, '359'
Extracción 17,99,2023-05-15, '359.99'
Extracción 18,99,2023-05-16, '359'
Extracción 19,99,2023-05-16, '359'
Extracción 20,99,2023-05-17, '359.99'
Extracción 21,99,2023-05-17, '359'
Extracción 22,99,2023-05-18, '359.99'
Extracción 23,99,2023-05-18, '359'
Extracción 24,99,2023-05-19, '359'
Extracción 25,99,2023-05-19, '359.99'
Extracción 26,99,2023-05-20, '359'
Extracción 27,99,2023-05-20, '359'
Extracción 28,99,2023-05-21, '359.99'
Extracción 29,99,2023-05-21, '359'
Extracción 30,99,2023-05-22, '359'
Extracción 31,99,2023-05-22, '359.99'
Extracción 32,99,2023-05-23, '359'
Extracción 33,99,2023-05-23, '449.99'
Extracción 34,99,2023-05-24, '379.99'
Extracción 35,99,2023-05-24, '379.99'
Extracción 36,99,2023-05-25, '379'
Extracción 37,99,2023-05-25, '379.99'
Extracción 38,99,2023-05-26, '379.99'
Extracción 39,99,2023-05-26, '379.99'
Extracción 40,99,2023-05-27, '379.99'
Extracción 41,99,2023-05-27, '379'
Extracción 42,99,2023-05-28, '379.99'
Extracción 43,99,2023-05-28, '349'
Extracción 44,99,2023-05-29, '349'
Extracción 45,99,2023-05-29, '349'
Extracción 46,99,2023-05-30, '349'
Extracción 47,99,2023-05-30, '349'
Extracción 48,99,2023-05-31, '349'
Extracción 49,99,2023-05-31, '349'
Extracción 50,99,2023-06-01, '349'
Extracción 51,99,2023-06-01, '349'
Extracción 52,99,2023-06-02, '349'
Extracción 53,99,2023-06-02, '349'
Extracción 54,99,2023-06-03, '349'
Extracción 55,99,2023-06-03, '349'
Extracción 56,99,2023-06-04, '349'
Extracción 57,99,2023-06-04, '349'
Extracción 58,99,2023-06-05, '349'
Extracción 59,99,2023-06-05, '349'
Extracción 60,99,2023-06-06, '349'
Extracción 61,99,2023-06-06, '359'
Extracción 62,99,2023-06-07, '359.99'
Extracción 63,99,2023-06-07, '359'
Extracción 64,99,2023-06-08, '359'
Extracción 65,99,2023-06-08, '359.99'
Extracción 66,99,2023-06-09, '359'
Extracción 67,99,2023-06-09, '359'
Extracción 68,99,2023-06-10, '359.99'
Extracción 69,99,2023-06-10, '359'
Extracción 70,99,2023-06-11, '359'
Extracción 71,99,2023-06-11, '359.99'
Extracción 72,99,2023-06-12, '359'
Extracción 73,99,2023-06-12, '359'
Extracción 74,99,2023-06-13, '359.99'
Extracción 75,99,2023-06-13, '359'
Extracción 76,99,2023-06-14, '359'
Extracción 77,99,2023-06-14, '359.99'
Extracción 78,99,2023-06-15, '359'
Extracción 79,99,2023-06-15, '359'
Extracción 80,99,2023-06-16, '359.99'
Extracción 81,99,2023-06-16, '359'
Extracción 82,99,2023-06-17, '359.99'
Extracción 83,99,2023-06-17, '359'
Extracción 84,99,2023-06-18, '359'
Extracción 85,99,2023-06-18, '359.99'
Extracción 86,99,2023-06-19, '359'
Extracción 87,99,2023-06-19, '359'
Extracción 88,99,2023-06-20, '359.99'
Extracción 89,99,2023-06-20, '359'
Extracción 90,99,2023-06-21, '359'
Extracción 91,99,2023-06-21, '359.99'
Extracción 92,99,2023-06-22, '359'
Extracción 93,99,2023-06-22, '359'
Extracción 94,99,2023-06-23, '359.99'
Extracción 95,99,2023-06-23, '359'
Extracción 96,99,2023-06-24, '359'
Extracción 97,99,2023-06-24, '359.99'
Extracción 98,99,2023-06-25, '359'
Extracción 99,99,2023-06-25, '359'
Extracción 100,99,2023-06-26, '359.99'
Extracción 101,99,2023-06-26, '359'
Extracción 102,99,2023-06-27, '359.99'
Extracción 103,99,2023-06-27, '359'
Extracción 104,99,2023-06-28, '359'
Extracción 105,99,2023-06-28, '359.99'
Extracción 106,99,2023-06-29, '359'
Extracción 107,99,2023-06-29, '359'
Extracción 108,99,2023-06-30, '359.99'
Extracción 109,99,2023-06-30, '359'
Extracción 110,99,2023-07-01, '355.00'
Extracción 111,99,2023-07-01, '355.00'
Extracción 112,99,2023-07-02, '355.00'
Extracción 113,99,2023-07-02, '355.00'
Extracción 114,99,2023-07-03, '355.00'
Extracción 115,99,2023-07-03, '355.00'
Extracción 116,99,2023-07-04, '354'
Extracción 117,99,2023-07-04, '354.99'
Extracción 118,99,2023-07-05, '354'
Extracción 119,99,2023-07-05, '354'
Extracción 120,99,2023-07-06, '354.99'
Extracción 121,99,2023-07-06, '354'
Extracción 122,99,2023-07-07, '354.99'
Extracción 123,99,2023-07-07, '354'
Extracción 124,99,2023-07-08, '354'
Extracción 125,99,2023-07-08, '354.99'
Extracción 126,99,2023-07-09, '354'
Extracción 127,99,2023-07-09, '354'
Extracción 128,99,2023-07-10, '354.99'
Extracción 129,99,2023-07-10, '354'
Extracción 130,99,2023-07-11, '354'
Extracción 131,99,2023-07-11, '354.99'
Extracción 132,99,2023-07-12, '354'
Extracción 133,99,2023-07-12, '354'
Extracción 134,99,2023-07-13, '354.99'
Extracción 135,99,2023-07-13, '369.99'
Extracción 136,99,2023-07-14, '369.99'
Extracción 137,99,2023-07-14, '369.99'
Extracción 138,99,2023-07-15, '369.99'
Extracción 139,99,2023-07-15, '369'
Extracción 140,99,2023-07-16, '369.99'
Extracción 141,99,2023-07-16, '369.99'
Extracción 142,99,2023-07-17, '369.99'
Extracción 143,99,2023-07-17, '369.99'
Extracción 144,99,2023-07-18, '369.99'
Extracción 145,99,2023-07-18, '369.99'
Extracción 146,99,2023-07-19, '449.99'
Extracción 147,99,2023-07-19, '424.99'
Extracción 148,99,2023-07-20, '425.99'
Extracción 149,99,2023-07-20, '419.99'
Extracción 150,99,2023-07-21, '419.99'
Extracción 151,99,2023-07-21, '419.99'
Extracción 152,99,2023-07-22, '419.99'
Extracción 153,99,2023-07-22, '419.99'
Extracción 154,99,2023-07-23, '419.99'
Extracción 155,99,2023-07-23, '419.99'
Extracción 156,99,2023-07-24, '419.99'
Extracción 157,99,2023-07-24, '419.99'
Extracción 158,99,2023-07-25, '419.99'
Extracción 159,99,2023-07-25, '369.99'
Extracción 160,99,2023-07-26, '369.99'
Extracción 161,99,2023-07-26, '359'
Extracción 162,99,2023-07-27, '359.99'
Extracción 163,99,2023-07-27, '359'
Extracción 164,99,2023-07-28, '359'
Extracción 165,99,2023-07-28, '359.99'
Extracción 166,99,2023-07-29, '359'
Extracción 167,99,2023-07-29, '359'
Extracción 168,99,2023-07-30, '359.99'
Extracción 169,99,2023-07-30, '359'
Extracción 170,99,2023-07-31, '359'
Extracción 171,99,2023-07-31, '359.99'
Extracción 172,99,2023-08-01, '359'
Extracción 173,99,2023-08-01, '359'
Extracción 174,99,2023-08-02, '359.99'
Extracción 175,99,2023-08-02, '359'
Extracción 176,99,2023-08-03, '359'
Extracción 177,99,2023-08-03, '359.99'
Extracción 178,99,2023-08-04, '359'
Extracción 179,99,2023-08-04, '359'
Extracción 180,99,2023-08-05, '359.99'
Extracción 181,99,2023-08-05, '359'
Extracción 182,99,2023-08-06, '359.99'
Extracción 183,99,2023-08-06, '359.99'
Extracción 184,99,2023-08-07, '359'
Extracción 185,99,2023-08-07, '359.99'
Extracción 186,99,2023-08-08, '359'
Extracción 187,99,2023-08-08, '359'
Extracción 188,99,2023-08-09, '359.99'
Extracción 189,99,2023-08-09, '359'
