N_Extracción,Product ID,Fecha,Precio
Extracción 0,14,2023-05-07, '5999'
Extracción 1,14,2023-05-07, '5999'
Extracción 2,14,2023-05-08, 0
Extracción 3,14,2023-05-08, '5999'
Extracción 4,14,2023-05-09, '5999'
Extracción 5,14,2023-05-09, '5999'
Extracción 6,14,2023-05-10, '5999'
Extracción 7,14,2023-05-10, '5999'
Extracción 8,14,2023-05-11, '5999'
Extracción 9,14,2023-05-11, '5999'
Extracción 10,14,2023-05-12, '5999'
Extracción 11,14,2023-05-12, '5999'
Extracción 12,14,2023-05-13, 0
Extracción 13,14,2023-05-13, 0
Extracción 14,14,2023-05-14, '5999'
Extracción 15,14,2023-05-14, '5999'
Extracción 16,14,2023-05-15, '5999'
Extracción 17,14,2023-05-15, '5999'
Extracción 18,14,2023-05-16, '5999'
Extracción 19,14,2023-05-16, '5999'
Extracción 20,14,2023-05-17, '46.99'
Extracción 21,14,2023-05-17, '46.99'
Extracción 22,14,2023-05-18, '46.99'
Extracción 23,14,2023-05-18, '46.99'
Extracción 24,14,2023-05-19, '46.99'
Extracción 25,14,2023-05-19, '46.99'
Extracción 26,14,2023-05-20, '46.99'
Extracción 27,14,2023-05-20, '46.99'
Extracción 28,14,2023-05-21, '46.99'
Extracción 29,14,2023-05-21, '46.99'
Extracción 30,14,2023-05-22, '46.99'
Extracción 31,14,2023-05-22, '46.99'
Extracción 32,14,2023-05-23, '46.99'
Extracción 33,14,2023-05-23, '46.99'
Extracción 34,14,2023-05-24, 0
Extracción 35,14,2023-05-24, '46.99'
Extracción 36,14,2023-05-25, '46.99'
Extracción 37,14,2023-05-25, 0
Extracción 38,14,2023-05-26, '46.99'
Extracción 39,14,2023-05-26, '46.99'
Extracción 40,14,2023-05-27, '46.99'
Extracción 41,14,2023-05-27, '46.99'
Extracción 42,14,2023-05-28, '46.99'
Extracción 43,14,2023-05-28, '46.99'
Extracción 44,14,2023-05-29, '46.99'
Extracción 45,14,2023-05-29, '46.99'
Extracción 46,14,2023-05-30, '46.99'
Extracción 47,14,2023-05-30, '46.99'
Extracción 48,14,2023-05-31, '46.99'
Extracción 49,14,2023-05-31, '46.99'
Extracción 50,14,2023-06-01, '46.99'
Extracción 51,14,2023-06-01, '46.99'
Extracción 52,14,2023-06-02, '46.99'
Extracción 53,14,2023-06-02, '46.99'
Extracción 54,14,2023-06-03, '46.99'
Extracción 55,14,2023-06-03, '46.99'
Extracción 56,14,2023-06-04, '46.99'
Extracción 57,14,2023-06-04, '46.99'
Extracción 58,14,2023-06-05, '46.99'
Extracción 59,14,2023-06-05, '46.99'
Extracción 60,14,2023-06-06, '46.99'
Extracción 61,14,2023-06-06, '46.99'
Extracción 62,14,2023-06-07, '46.99'
Extracción 63,14,2023-06-07, '46.99'
Extracción 64,14,2023-06-08, '46.99'
Extracción 65,14,2023-06-08, '46.99'
Extracción 66,14,2023-06-09, '46.99'
Extracción 67,14,2023-06-09, '46.99'
Extracción 68,14,2023-06-10, '46.99'
Extracción 69,14,2023-06-10, '46.99'
Extracción 70,14,2023-06-11, '46.99'
Extracción 71,14,2023-06-11, 0
Extracción 72,14,2023-06-12, 0
Extracción 73,14,2023-06-12, '46.99'
Extracción 74,14,2023-06-13, '46.99'
Extracción 75,14,2023-06-13, '46.99'
Extracción 76,14,2023-06-14, '46.99'
Extracción 77,14,2023-06-14, '46.99'
Extracción 78,14,2023-06-15, '46.99'
Extracción 79,14,2023-06-15, '46.99'
Extracción 80,14,2023-06-16, '46.99'
Extracción 81,14,2023-06-16, '46.99'
Extracción 82,14,2023-06-17, '46.99'
Extracción 83,14,2023-06-17, '46.99'
Extracción 84,14,2023-06-18, '46.99'
Extracción 85,14,2023-06-18, '46.99'
Extracción 86,14,2023-06-19, '46.99'
Extracción 87,14,2023-06-19, '46.99'
Extracción 88,14,2023-06-20, '46.99'
Extracción 89,14,2023-06-20, '46.99'
Extracción 90,14,2023-06-21, '46.99'
Extracción 91,14,2023-06-21, 0
Extracción 92,14,2023-06-22, '46.99'
Extracción 93,14,2023-06-22, '46.99'
Extracción 94,14,2023-06-23, '46.99'
Extracción 95,14,2023-06-23, '46.99'
Extracción 96,14,2023-06-24, '46.99'
Extracción 97,14,2023-06-24, '46.99'
Extracción 98,14,2023-06-25, '46.99'
Extracción 99,14,2023-06-25, '46.99'
Extracción 100,14,2023-06-26, '46.99'
Extracción 101,14,2023-06-26, '46.99'
Extracción 102,14,2023-06-27, 0
Extracción 103,14,2023-06-27, '46.99'
Extracción 104,14,2023-06-28, '46.99'
Extracción 105,14,2023-06-28, '46.99'
Extracción 106,14,2023-06-29, '46.99'
Extracción 107,14,2023-06-29, '46.99'
Extracción 108,14,2023-06-30, '46.99'
Extracción 109,14,2023-06-30, '46.99'
Extracción 110,14,2023-07-01, '46.99'
Extracción 111,14,2023-07-01, '46.99'
Extracción 112,14,2023-07-02, '46.99'
Extracción 113,14,2023-07-02, '46.99'
Extracción 114,14,2023-07-03, '46.99'
Extracción 115,14,2023-07-03, '46.99'
Extracción 116,14,2023-07-04, '46.99'
Extracción 117,14,2023-07-04, '46.99'
Extracción 118,14,2023-07-05, '46.99'
Extracción 119,14,2023-07-05, '46.99'
Extracción 120,14,2023-07-06, '46.99'
Extracción 121,14,2023-07-06, '46.99'
Extracción 122,14,2023-07-07, '46.99'
Extracción 123,14,2023-07-07, '46.99'
Extracción 124,14,2023-07-08, '46.99'
Extracción 125,14,2023-07-08, '46.99'
Extracción 126,14,2023-07-09, '46.99'
Extracción 127,14,2023-07-09, 0
Extracción 128,14,2023-07-10, '46.99'
Extracción 129,14,2023-07-10, '46.99'
Extracción 130,14,2023-07-11, '46.99'
Extracción 131,14,2023-07-11, '46.99'
Extracción 132,14,2023-07-12, '46.99'
Extracción 133,14,2023-07-12, '46.99'
Extracción 134,14,2023-07-13, '46.99'
Extracción 135,14,2023-07-13, '46.99'
Extracción 136,14,2023-07-14, '46.99'
