N_Extracción,Product ID,Fecha,Precio
Extracción 0,21,2023-05-07, '11900'
Extracción 1,21,2023-05-07, '11900'
Extracción 2,21,2023-05-08, '11900'
Extracción 3,21,2023-05-08, '11900'
Extracción 4,21,2023-05-09, '11900'
Extracción 5,21,2023-05-09, '11900'
Extracción 6,21,2023-05-10, '11900'
Extracción 7,21,2023-05-10, 0
Extracción 8,21,2023-05-11, '11900'
Extracción 9,21,2023-05-11, '11900'
Extracción 10,21,2023-05-12, '11900'
Extracción 11,21,2023-05-12, '11900'
Extracción 12,21,2023-05-13, '11900'
Extracción 13,21,2023-05-13, '11900'
Extracción 14,21,2023-05-14, '11900'
Extracción 15,21,2023-05-14, '11900'
Extracción 16,21,2023-05-15, '11900'
Extracción 17,21,2023-05-15, '11900'
Extracción 18,21,2023-05-16, '120.00'
Extracción 19,21,2023-05-16, 0
Extracción 20,21,2023-05-17, '120.00'
Extracción 21,21,2023-05-17, '120.00'
Extracción 22,21,2023-05-18, '120.00'
Extracción 23,21,2023-05-18, '120.00'
Extracción 24,21,2023-05-19, 0
Extracción 25,21,2023-05-19, '120.00'
Extracción 26,21,2023-05-20, '120.00'
Extracción 27,21,2023-05-20, '120.00'
Extracción 28,21,2023-05-21, '120.00'
Extracción 29,21,2023-05-21, '120.00'
Extracción 30,21,2023-05-22, '120.00'
Extracción 31,21,2023-05-22, 0
Extracción 32,21,2023-05-23, '121.00'
Extracción 33,21,2023-05-23, '121.00'
Extracción 34,21,2023-05-24, '121.00'
Extracción 35,21,2023-05-24, '121.00'
Extracción 36,21,2023-05-25, '121.00'
Extracción 37,21,2023-05-25, '12200'
Extracción 38,21,2023-05-26, 0
Extracción 39,21,2023-05-26, '12200'
Extracción 40,21,2023-05-27, '12200'
Extracción 41,21,2023-05-27, '12200'
Extracción 42,21,2023-05-28, '12200'
Extracción 43,21,2023-05-28, '12200'
Extracción 44,21,2023-05-29, 0
Extracción 45,21,2023-05-29, '123.00'
Extracción 46,21,2023-05-30, '123.00'
Extracción 47,21,2023-05-30, '123.00'
Extracción 48,21,2023-05-31, '123.00'
Extracción 49,21,2023-05-31, '123.00'
Extracción 50,21,2023-06-01, 0
Extracción 51,21,2023-06-01, '128.00'
Extracción 52,21,2023-06-02, '128.00'
Extracción 53,21,2023-06-02, '128.00'
Extracción 54,21,2023-06-03, '128.00'
Extracción 55,21,2023-06-03, '128.00'
Extracción 56,21,2023-06-04, '128.00'
Extracción 57,21,2023-06-04, '128.00'
Extracción 58,21,2023-06-05, '128.00'
Extracción 59,21,2023-06-05, '128.00'
Extracción 60,21,2023-06-06, '128.00'
Extracción 61,21,2023-06-06, '128.00'
Extracción 62,21,2023-06-07, '128.00'
Extracción 63,21,2023-06-07, '128.00'
Extracción 64,21,2023-06-08, '128.00'
Extracción 65,21,2023-06-08, '128.00'
Extracción 66,21,2023-06-09, '128.00'
Extracción 67,21,2023-06-09, '12900'
Extracción 68,21,2023-06-10, '12900'
Extracción 69,21,2023-06-10, '12900'
Extracción 70,21,2023-06-11, '123.00'
Extracción 71,21,2023-06-11, '123.00'
Extracción 72,21,2023-06-12, '123.00'
Extracción 73,21,2023-06-12, '123.00'
