N_Extracción,Product ID,Fecha,Precio
Extracción 0,42,2023-05-07, 0
N_Extracción,42,2023-05-07,
Extracción 0,42,2023-05-08, '489.00'
Extracción 1,42,2023-05-08, '489.00'
Extracción 2,42,2023-05-09, '489.00'
Extracción 3,42,2023-05-09, '489.00'
Extracción 4,42,2023-05-10, '489.00'
Extracción 5,42,2023-05-10, '489.00'
Extracción 6,42,2023-05-11, '489.00'
Extracción 7,42,2023-05-11, '489.00'
Extracción 8,42,2023-05-12, '489.00'
Extracción 9,42,2023-05-12, '489.00'
Extracción 10,42,2023-05-13, '489.00'
Extracción 11,42,2023-05-13, '489.00'
Extracción 12,42,2023-05-14, '489.00'
Extracción 13,42,2023-05-14, '489.00'
Extracción 14,42,2023-05-15, '489.00'
Extracción 15,42,2023-05-15, '489.00'
Extracción 16,42,2023-05-16, '489.00'
Extracción 17,42,2023-05-16, '489.00'
Extracción 18,42,2023-05-17, '499.00'
Extracción 19,42,2023-05-17, '499.00'
Extracción 20,42,2023-05-18, '499.00'
Extracción 21,42,2023-05-18, '499.00'
Extracción 22,42,2023-05-19, '499.00'
Extracción 23,42,2023-05-19, '499.00'
Extracción 24,42,2023-05-20, '499.00'
Extracción 25,42,2023-05-20, '499.00'
Extracción 26,42,2023-05-21, '499.00'
Extracción 27,42,2023-05-21, '499.00'
Extracción 28,42,2023-05-22, '499.00'
Extracción 29,42,2023-05-22, '499.00'
Extracción 30,42,2023-05-23, '499.00'
Extracción 31,42,2023-05-23, '499.00'
Extracción 32,42,2023-05-24, '499.00'
Extracción 33,42,2023-05-24, '499.00'
Extracción 34,42,2023-05-25, '499.00'
Extracción 35,42,2023-05-25, '499.00'
Extracción 36,42,2023-05-26, '499.00'
Extracción 37,42,2023-05-26, '499.00'
Extracción 38,42,2023-05-27, '499.00'
Extracción 39,42,2023-05-27, '499.00'
Extracción 40,42,2023-05-28, '499.00'
Extracción 41,42,2023-05-28, '499.00'
Extracción 42,42,2023-05-29, '499.00'
Extracción 43,42,2023-05-29, '499.00'
Extracción 44,42,2023-05-30, '499.00'
Extracción 45,42,2023-05-30, '499.00'
Extracción 46,42,2023-05-31, '499.00'
Extracción 47,42,2023-05-31, '412.40'
Extracción 48,42,2023-06-01, '412.40'
Extracción 49,42,2023-06-01, '412.40'
Extracción 50,42,2023-06-02, '412.40'
Extracción 51,42,2023-06-02, '412.40'
Extracción 52,42,2023-06-03, '412.40'
Extracción 53,42,2023-06-03, '412.40'
Extracción 54,42,2023-06-04, '412.40'
Extracción 55,42,2023-06-04, '412.40'
Extracción 56,42,2023-06-05, '499.00'
Extracción 57,42,2023-06-05, '499.00'
Extracción 58,42,2023-06-06, '499.00'
Extracción 59,42,2023-06-06, '499.00'
Extracción 60,42,2023-06-07, '499.00'
Extracción 61,42,2023-06-07, '499.00'
Extracción 62,42,2023-06-08, '499.00'
Extracción 63,42,2023-06-08, '499.00'
Extracción 64,42,2023-06-09, '499.00'
Extracción 65,42,2023-06-09, '499.00'
Extracción 66,42,2023-06-10, '499.00'
Extracción 67,42,2023-06-10, '499.00'
Extracción 68,42,2023-06-11, '499.00'
Extracción 69,42,2023-06-11, '499.00'
Extracción 70,42,2023-06-12, '499.00'
Extracción 71,42,2023-06-12, '499.00'
Extracción 72,42,2023-06-13, '499.00'
Extracción 73,42,2023-06-13, '499.00'
Extracción 74,42,2023-06-14, '499.00'
Extracción 75,42,2023-06-14, '499.00'
Extracción 76,42,2023-06-15, '499.00'
Extracción 77,42,2023-06-15, '499.00'
Extracción 78,42,2023-06-16, '499.00'
Extracción 79,42,2023-06-16, '499.00'
Extracción 80,42,2023-06-17, '499.00'
Extracción 81,42,2023-06-17, '499.00'
Extracción 82,42,2023-06-18, '499.00'
Extracción 83,42,2023-06-18, '499.00'
Extracción 84,42,2023-06-19, '499.00'
Extracción 85,42,2023-06-19, '499.00'
Extracción 86,42,2023-06-20, '499.00'
Extracción 87,42,2023-06-20, '499.00'
Extracción 88,42,2023-06-21, '499.00'
Extracción 89,42,2023-06-21, '499.00'
Extracción 90,42,2023-06-22, '499.00'
Extracción 91,42,2023-06-22, '499.00'
Extracción 92,42,2023-06-23, '499.00'
Extracción 93,42,2023-06-23, '499.00'
Extracción 94,42,2023-06-24, '499.00'
Extracción 95,42,2023-06-24, '499.00'
Extracción 96,42,2023-06-25, '499.00'
Extracción 97,42,2023-06-25, '499.00'
