N_Extracción,Product ID,Fecha,Precio
Extracción 0,48,2023-05-07, 0
Extracción 1,48,2023-05-07, 0
Extracción 2,48,2023-05-08, '90.89'
Extracción 3,48,2023-05-10, '90.89'
Extracción 4,48,2023-05-10, '90.89'
Extracción 5,48,2023-05-11, '90.89'
Extracción 6,48,2023-05-13, 0
Extracción 7,48,2023-05-13, '90.89'
Extracción 8,48,2023-05-14, '90.89'
Extracción 9,48,2023-05-16, 0
Extracción 10,48,2023-05-16, '90.89'
Extracción 11,48,2023-05-17, '90.89'
Extracción 12,48,2023-05-19, 0
Extracción 13,48,2023-05-19, '90.89'
Extracción 14,48,2023-05-20, 0
Extracción 15,48,2023-05-22, '90.89'
Extracción 16,48,2023-05-22, '90.89'
Extracción 17,48,2023-05-23, '90.89'
Extracción 18,48,2023-05-25, '90.89'
Extracción 19,48,2023-05-25, 0
Extracción 20,48,2023-05-26, '90.89'
Extracción 21,48,2023-05-28, '90.89'
Extracción 22,48,2023-05-28, 0
Extracción 23,48,2023-05-29, 0
Extracción 24,48,2023-05-31, '90.89'
Extracción 25,48,2023-05-31, 0
Extracción 26,48,2023-06-01, '90.89'
Extracción 27,48,2023-06-03, '90.89'
Extracción 28,48,2023-06-03, '90.89'
Extracción 29,48,2023-06-04, '90.89'
Extracción 30,48,2023-06-06, '90.89'
Extracción 31,48,2023-06-06, '90.89'
Extracción 32,48,2023-06-07, '90.89'
Extracción 33,48,2023-06-09, 0
Extracción 34,48,2023-06-09, '90.89'
Extracción 35,48,2023-06-10, 0
Extracción 36,48,2023-06-12, '90.89'
Extracción 37,48,2023-06-12, '10998'
Extracción 38,48,2023-06-13, '10998'
Extracción 39,48,2023-06-15, '10998'
Extracción 40,48,2023-06-15, '10998'
Extracción 41,48,2023-06-16, '10998'
Extracción 42,48,2023-06-18, '10998'
Extracción 43,48,2023-06-18, '10998'
Extracción 44,48,2023-06-19, 0
Extracción 45,48,2023-06-21, '10998'
Extracción 46,48,2023-06-21, '10998'
Extracción 47,48,2023-06-22, '10998'
Extracción 48,48,2023-06-24, '10998'
Extracción 49,48,2023-06-24, '10998'
Extracción 50,48,2023-06-25, '10998'
Extracción 51,48,2023-06-27, 0
Extracción 52,48,2023-06-27, '10998'
Extracción 53,48,2023-06-28, '10998'
Extracción 54,48,2023-06-30, '10998'
Extracción 55,48,2023-06-30, '10998'
Extracción 56,48,2023-07-01, '10998'
Extracción 57,48,2023-07-03, '10998'
Extracción 58,48,2023-07-03, '10998'
Extracción 59,48,2023-07-04, 0
Extracción 60,48,2023-07-06, '10998'
Extracción 61,48,2023-07-06, '3998'
Extracción 62,48,2023-07-07, 0
Extracción 63,48,2023-07-09, '3998'
Extracción 64,48,2023-07-09, '3998'
Extracción 65,48,2023-07-10, '3998'
Extracción 66,48,2023-07-12, 0
Extracción 67,48,2023-07-12, 0
Extracción 68,48,2023-07-13, '3998'
Extracción 69,48,2023-07-15, 0
Extracción 70,48,2023-07-15, '3998'
Extracción 71,48,2023-07-16, '3998'
Extracción 72,48,2023-07-18, '3998'
Extracción 73,48,2023-07-18, '3998'
Extracción 74,48,2023-07-19, 0
Extracción 75,48,2023-07-21, 0
Extracción 76,48,2023-07-21, '3998'
Extracción 77,48,2023-07-22, 0
Extracción 78,48,2023-07-24, '3998'
Extracción 79,48,2023-07-24, '3998'
Extracción 80,48,2023-07-25, 0
Extracción 81,48,2023-07-27, '3998'
Extracción 82,48,2023-07-27, '3998'
Extracción 83,48,2023-07-28, 0
Extracción 84,48,2023-07-30, '3998'
Extracción 85,48,2023-07-30, '3998'
Extracción 86,48,2023-07-31, 0
Extracción 87,48,2023-08-02, '3998'
Extracción 88,48,2023-08-02, 0
Extracción 89,48,2023-08-03, '3998'
Extracción 90,48,2023-08-05, 0
Extracción 91,48,2023-08-05, '3998'
Extracción 92,48,2023-08-06, '3998'
Extracción 93,48,2023-08-08, '3998'
Extracción 94,48,2023-08-08, '3998'
Extracción 95,48,2023-08-09, 0
Extracción 96,48,2023-08-11, '3998'
Extracción 97,48,2023-08-11, '3998'
Extracción 98,48,2023-08-12, 0
Extracción 99,48,2023-08-14, '3998'
Extracción 100,48,2023-08-14, '3998'
Extracción 101,48,2023-08-15, '3998'
Extracción 102,48,2023-08-17, 0
Extracción 103,48,2023-08-17, '3998'
Extracción 104,48,2023-08-18, 0
Extracción 105,48,2023-08-20, '3998'
Extracción 106,48,2023-08-20, '3998'
Extracción 107,48,2023-08-21, '3998'
Extracción 108,48,2023-08-23, '3998'
Extracción 109,48,2023-08-23, '3998'
Extracción 110,48,2023-08-24, '3998'
Extracción 111,48,2023-08-26, '3998'
Extracción 112,48,2023-08-26, 0
Extracción 113,48,2023-08-27, '3998'
Extracción 114,48,2023-08-29, 0
Extracción 115,48,2023-08-29, 0
Extracción 116,48,2023-08-30, '3998'
Extracción 117,48,2023-09-01, 0
Extracción 118,48,2023-09-01, '3998'
Extracción 119,48,2023-09-02, '3998'
Extracción 120,48,2023-09-04, '3998'
Extracción 121,48,2023-09-04, '3998'
Extracción 122,48,2023-09-05, '3998'
Extracción 123,48,2023-09-07, '3998'
Extracción 124,48,2023-09-07, 0
Extracción 125,48,2023-09-08, 0
Extracción 126,48,2023-09-10, '3998'
Extracción 127,48,2023-09-10, '3998'
