N_Extracción,Product ID,Fecha,Precio
Extracción 0,66,2023-05-07, '919'
Extracción 1,66,2023-05-07, '919'
Extracción 2,66,2023-05-08, '919.99'
Extracción 3,66,2023-05-08, '919.99'
Extracción 4,66,2023-05-09, '919.99'
Extracción 5,66,2023-05-09, '919'
Extracción 6,66,2023-05-10, '919.99'
Extracción 7,66,2023-05-10, '1399.00'
Extracción 8,66,2023-05-11, '919.99'
Extracción 9,66,2023-05-11, '919.99'
Extracción 10,66,2023-05-12, '919'
Extracción 11,66,2023-05-12, '919.99'
Extracción 12,66,2023-05-13, '919.99'
Extracción 13,66,2023-05-13, '919'
Extracción 14,66,2023-05-14, '919.99'
Extracción 15,66,2023-05-14, '919.99'
Extracción 16,66,2023-05-15, '919.99'
Extracción 17,66,2023-05-15, '919.99'
Extracción 18,66,2023-05-16, '919.99'
Extracción 19,66,2023-05-16, '919'
Extracción 20,66,2023-05-17, '919.99'
Extracción 21,66,2023-05-17, '915.99'
Extracción 22,66,2023-05-18, '915.99'
Extracción 23,66,2023-05-18, '915.99'
Extracción 24,66,2023-05-19, '915.99'
Extracción 25,66,2023-05-19, '919.99'
Extracción 26,66,2023-05-20, '919.99'
Extracción 27,66,2023-05-20, '919.99'
Extracción 28,66,2023-05-21, '919.99'
Extracción 29,66,2023-05-21, '919.99'
Extracción 30,66,2023-05-22, '919'
Extracción 31,66,2023-05-22, '919.99'
Extracción 32,66,2023-05-23, '919.99'
Extracción 33,66,2023-05-23, '919'
Extracción 34,66,2023-05-24, '919.99'
Extracción 35,66,2023-05-24, '919.99'
Extracción 36,66,2023-05-25, '919'
Extracción 37,66,2023-05-25, '919.99'
Extracción 38,66,2023-05-26, '919.99'
Extracción 39,66,2023-05-26, '919'
Extracción 40,66,2023-05-27, '919.99'
Extracción 41,66,2023-05-27, '919'
Extracción 42,66,2023-05-28, '919.99'
Extracción 43,66,2023-05-28, '919.99'
Extracción 44,66,2023-05-29, '879.00'
Extracción 45,66,2023-05-29, '915.99'
Extracción 46,66,2023-05-30, '915.99'
Extracción 47,66,2023-05-30, '915.99'
Extracción 48,66,2023-05-31, '915.99'
Extracción 49,66,2023-05-31, '915.99'
Extracción 50,66,2023-06-01, '915.99'
Extracción 51,66,2023-06-01, '895.99'
Extracción 52,66,2023-06-02, '895.99'
Extracción 53,66,2023-06-02, '895'
Extracción 54,66,2023-06-03, '895.99'
Extracción 55,66,2023-06-03, '895'
Extracción 56,66,2023-06-04, '919'
Extracción 57,66,2023-06-04, '919.99'
Extracción 58,66,2023-06-05, '919.99'
Extracción 59,66,2023-06-05, '919'
Extracción 60,66,2023-06-06, '919.99'
Extracción 61,66,2023-06-06, '899'
Extracción 62,66,2023-06-07, '899.99'
Extracción 63,66,2023-06-07, '899'
Extracción 64,66,2023-06-08, '899'
Extracción 65,66,2023-06-08, '899.99'
Extracción 66,66,2023-06-09, '899.99'
Extracción 67,66,2023-06-09, '899'
Extracción 68,66,2023-06-10, '899.99'
Extracción 69,66,2023-06-10, '899'
Extracción 70,66,2023-06-11, '899'
Extracción 71,66,2023-06-11, '899'
Extracción 72,66,2023-06-12, '899'
Extracción 73,66,2023-06-12, '899'
Extracción 74,66,2023-06-13, '899.99'
Extracción 75,66,2023-06-13, '899'
Extracción 76,66,2023-06-14, '899'
Extracción 77,66,2023-06-14, '899'
Extracción 78,66,2023-06-15, '899'
Extracción 79,66,2023-06-15, '899'
Extracción 80,66,2023-06-16, '899.99'
Extracción 81,66,2023-06-16, '899'
