N_Extracción,Product ID,Fecha,Precio
Extracción 0,27,2023-05-07, '299.00'
Extracción 1,27,2023-05-07, '299.00'
Extracción 2,27,2023-05-08, '299.00'
Extracción 3,27,2023-05-08, '299.00'
Extracción 4,27,2023-05-09, '299.00'
Extracción 5,27,2023-05-09, '299.00'
Extracción 6,27,2023-05-10, '299.00'
Extracción 7,27,2023-05-10, '299.00'
Extracción 8,27,2023-05-11, '299.00'
Extracción 9,27,2023-05-11, '299.00'
Extracción 10,27,2023-05-12, '299.00'
Extracción 11,27,2023-05-12, '299.00'
Extracción 12,27,2023-05-13, '299.00'
Extracción 13,27,2023-05-13, '299.00'
Extracción 14,27,2023-05-14, '299.00'
Extracción 15,27,2023-05-14, '299.00'
Extracción 16,27,2023-05-15, '299.00'
Extracción 17,27,2023-05-15, '299.00'
Extracción 18,27,2023-05-16, '299.00'
Extracción 19,27,2023-05-16, '299.00'
Extracción 20,27,2023-05-17, '299.00'
Extracción 21,27,2023-05-17, '299.00'
Extracción 22,27,2023-05-18, '299.00'
Extracción 23,27,2023-05-18, '299.00'
Extracción 24,27,2023-05-19, '299.00'
Extracción 25,27,2023-05-19, '299.00'
Extracción 26,27,2023-05-20, '299.00'
Extracción 27,27,2023-05-20, '299.00'
Extracción 28,27,2023-05-21, '299.00'
Extracción 29,27,2023-05-21, '299.00'
Extracción 30,27,2023-05-22, '299.00'
Extracción 31,27,2023-05-22, '299.00'
Extracción 32,27,2023-05-23, '299.00'
Extracción 33,27,2023-05-23, '299.00'
Extracción 34,27,2023-05-24, '299.00'
Extracción 35,27,2023-05-24, '299.00'
Extracción 36,27,2023-05-25, '299.00'
Extracción 37,27,2023-05-25, '299.00'
Extracción 38,27,2023-05-26, '299.00'
Extracción 39,27,2023-05-26, '299.00'
Extracción 40,27,2023-05-27, '299.00'
Extracción 41,27,2023-05-27, '299.00'
Extracción 42,27,2023-05-28, '299.00'
Extracción 43,27,2023-05-28, '299.00'
Extracción 44,27,2023-05-29, '299.00'
Extracción 45,27,2023-05-29, '299.00'
Extracción 46,27,2023-05-30, '299.00'
Extracción 47,27,2023-05-30, '299.00'
Extracción 48,27,2023-05-31, '299.00'
Extracción 49,27,2023-05-31, '299.00'
Extracción 50,27,2023-06-01, '299.00'
Extracción 51,27,2023-06-01, '299.00'
Extracción 52,27,2023-06-02, '299.00'
Extracción 53,27,2023-06-02, '299.00'
Extracción 54,27,2023-06-03, '299.00'
Extracción 55,27,2023-06-03, '299.00'
Extracción 56,27,2023-06-04, '299.00'
Extracción 57,27,2023-06-04, '299.00'
Extracción 58,27,2023-06-05, '299.00'
Extracción 59,27,2023-06-05, '299.00'
Extracción 60,27,2023-06-06, '299.00'
Extracción 61,27,2023-06-06, '299.00'
Extracción 62,27,2023-06-07, '299.00'
Extracción 63,27,2023-06-07, '299.00'
Extracción 64,27,2023-06-08, '299.00'
Extracción 65,27,2023-06-08, '299.00'
Extracción 66,27,2023-06-09, '299.00'
Extracción 67,27,2023-06-09, '299.00'
Extracción 68,27,2023-06-10, '299.00'
Extracción 69,27,2023-06-10, '299.00'
Extracción 70,27,2023-06-11, '299.00'
Extracción 71,27,2023-06-11, '299.00'
Extracción 72,27,2023-06-12, '299.00'
Extracción 73,27,2023-06-12, '299.00'
Extracción 74,27,2023-06-13, '299.00'
Extracción 75,27,2023-06-13, '299.00'
Extracción 76,27,2023-06-14, '299.00'
Extracción 77,27,2023-06-14, '299.00'
Extracción 78,27,2023-06-15, '299.00'
Extracción 79,27,2023-06-15, '299.00'
Extracción 80,27,2023-06-16, '299.00'
Extracción 81,27,2023-06-16, '299.00'
Extracción 82,27,2023-06-17, '299.00'
Extracción 83,27,2023-06-17, '299.00'
Extracción 84,27,2023-06-18, '299.00'
Extracción 85,27,2023-06-18, '299.00'
Extracción 86,27,2023-06-19, '299.00'
Extracción 87,27,2023-06-19, '299.00'
Extracción 88,27,2023-06-20, '299.00'
Extracción 89,27,2023-06-20, '299.00'
Extracción 90,27,2023-06-21, '299.00'
Extracción 91,27,2023-06-21, '299.00'
Extracción 92,27,2023-06-22, '299.00'
Extracción 93,27,2023-06-22, '299.00'
Extracción 94,27,2023-06-23, '299.00'
Extracción 95,27,2023-06-23, '299.00'
Extracción 96,27,2023-06-24, '299.00'
Extracción 97,27,2023-06-24, '299.00'
Extracción 98,27,2023-06-25, '299.00'
Extracción 99,27,2023-06-25, '299.00'
Extracción 100,27,2023-06-26, '299.00'
Extracción 101,27,2023-06-26, '299.00'
Extracción 102,27,2023-06-27, '299.00'
Extracción 103,27,2023-06-27, '299.00'
Extracción 104,27,2023-06-28, '299.00'
Extracción 105,27,2023-06-28, '299.00'
Extracción 106,27,2023-06-29, '299.00'
Extracción 107,27,2023-06-29, '299.00'
Extracción 108,27,2023-06-30, '299.00'
Extracción 109,27,2023-06-30, '299.00'
Extracción 110,27,2023-07-01, '299.00'
Extracción 111,27,2023-07-01, '299.00'
Extracción 112,27,2023-07-02, '299.00'
Extracción 113,27,2023-07-02, '299.00'
Extracción 114,27,2023-07-03, '299.00'
Extracción 115,27,2023-07-03, '299.00'
Extracción 116,27,2023-07-04, '299.00'
Extracción 117,27,2023-07-04, '299.00'
Extracción 118,27,2023-07-05, '299.00'
Extracción 119,27,2023-07-05, '299.00'
Extracción 120,27,2023-07-06, '299.00'
Extracción 121,27,2023-07-06, '299.00'
Extracción 122,27,2023-07-07, '299.00'
Extracción 123,27,2023-07-07, '299.00'
Extracción 124,27,2023-07-08, '299.00'
Extracción 125,27,2023-07-08, '299.00'
Extracción 126,27,2023-07-09, '299.00'
Extracción 127,27,2023-07-09, '299.00'
Extracción 128,27,2023-07-10, '299.00'
Extracción 129,27,2023-07-10, '299.00'
Extracción 130,27,2023-07-11, '299.00'
Extracción 131,27,2023-07-11, '299.00'
Extracción 132,27,2023-07-12, '299.00'
Extracción 133,27,2023-07-12, '299.00'
Extracción 134,27,2023-07-13, '299.00'
Extracción 135,27,2023-07-13, '299.00'
Extracción 136,27,2023-07-14, '299.00'
Extracción 137,27,2023-07-14, '299.00'
