N_Extracción,Product ID,Fecha,Precio
Extracción 0,30,2023-05-07, '15900'
Extracción 1,30,2023-05-07, '15900'
Extracción 2,30,2023-05-08, '15900'
Extracción 3,30,2023-05-08, '15900'
Extracción 4,30,2023-05-09, '15900'
Extracción 5,30,2023-05-09, '15900'
Extracción 6,30,2023-05-10, '15900'
Extracción 7,30,2023-05-10, '15900'
Extracción 8,30,2023-05-11, '15900'
Extracción 9,30,2023-05-11, '15900'
Extracción 10,30,2023-05-12, '15900'
Extracción 11,30,2023-05-12, '15900'
Extracción 12,30,2023-05-13, '15900'
Extracción 13,30,2023-05-13, '15900'
Extracción 14,30,2023-05-14, '15900'
Extracción 15,30,2023-05-14, '15900'
Extracción 16,30,2023-05-15, '15900'
Extracción 17,30,2023-05-15, '15900'
Extracción 18,30,2023-05-16, '15900'
Extracción 19,30,2023-05-16, '15900'
Extracción 20,30,2023-05-17, '15900'
Extracción 21,30,2023-05-17, '15900'
Extracción 22,30,2023-05-18, '15900'
Extracción 23,30,2023-05-18, '15900'
Extracción 24,30,2023-05-19, '15900'
Extracción 25,30,2023-05-19, '15900'
Extracción 26,30,2023-05-20, '15900'
Extracción 27,30,2023-05-20, '15900'
Extracción 28,30,2023-05-21, '15900'
Extracción 29,30,2023-05-21, '15900'
Extracción 30,30,2023-05-22, '13900'
Extracción 31,30,2023-05-22, '13900'
Extracción 32,30,2023-05-23, '13900'
Extracción 33,30,2023-05-23, '13900'
Extracción 34,30,2023-05-24, '13900'
Extracción 35,30,2023-05-24, '13900'
Extracción 36,30,2023-05-25, '13900'
Extracción 37,30,2023-05-25, '13900'
Extracción 38,30,2023-05-26, '13900'
Extracción 39,30,2023-05-26, '13900'
Extracción 40,30,2023-05-27, '13900'
Extracción 41,30,2023-05-27, '13900'
Extracción 42,30,2023-05-28, '15900'
Extracción 43,30,2023-05-28, '15900'
Extracción 44,30,2023-05-29, '15900'
Extracción 45,30,2023-05-29, 0
Extracción 46,30,2023-05-30, '15900'
Extracción 47,30,2023-05-30, '15900'
Extracción 48,30,2023-05-31, '15900'
Extracción 49,30,2023-05-31, '15900'
Extracción 50,30,2023-06-01, '15900'
Extracción 51,30,2023-06-01, '15900'
Extracción 52,30,2023-06-02, '15900'
Extracción 53,30,2023-06-02, '15900'
Extracción 54,30,2023-06-03, '15900'
Extracción 55,30,2023-06-03, 0
Extracción 56,30,2023-06-04, 0
Extracción 57,30,2023-06-04, 0
Extracción 58,30,2023-06-05, '15900'
Extracción 59,30,2023-06-05, '15900'
Extracción 60,30,2023-06-06, 0
Extracción 61,30,2023-06-06, 0
Extracción 62,30,2023-06-07, 0
Extracción 63,30,2023-06-07, 0
Extracción 64,30,2023-06-08, 0
Extracción 65,30,2023-06-08, 0
Extracción 66,30,2023-06-09, '15900'
Extracción 67,30,2023-06-09, '15900'
Extracción 68,30,2023-06-10, '15900'
Extracción 69,30,2023-06-10, 0
Extracción 70,30,2023-06-11, '15900'
Extracción 71,30,2023-06-11, 0
Extracción 72,30,2023-06-12, 0
Extracción 73,30,2023-06-12, '15900'
Extracción 74,30,2023-06-13, 0
Extracción 75,30,2023-06-13, '15900'
Extracción 76,30,2023-06-14, '15900'
Extracción 77,30,2023-06-14, '15900'
Extracción 78,30,2023-06-15, 0
Extracción 79,30,2023-06-15, '15900'
Extracción 80,30,2023-06-16, '15900'
Extracción 81,30,2023-06-16, '15900'
Extracción 82,30,2023-06-17, 0
Extracción 83,30,2023-06-17, 0
Extracción 84,30,2023-06-18, 0
Extracción 85,30,2023-06-18, 0
Extracción 86,30,2023-06-19, '15900'
Extracción 87,30,2023-06-19, 0
Extracción 88,30,2023-06-20, '15900'
Extracción 89,30,2023-06-20, 0
Extracción 90,30,2023-06-21, 0
Extracción 91,30,2023-06-21, '15900'
Extracción 92,30,2023-06-22, '15900'
Extracción 93,30,2023-06-22, 0
Extracción 94,30,2023-06-23, '15900'
Extracción 95,30,2023-06-23, '15900'
Extracción 96,30,2023-06-24, '15900'
Extracción 97,30,2023-06-24, 0
Extracción 98,30,2023-06-25, '15900'
Extracción 99,30,2023-06-25, '15900'
Extracción 100,30,2023-06-26, 0
Extracción 101,30,2023-06-26, 0
Extracción 102,30,2023-06-27, '15900'
Extracción 103,30,2023-06-27, '15900'
Extracción 104,30,2023-06-28, '15900'
Extracción 105,30,2023-06-28, 0
Extracción 106,30,2023-06-29, 0
Extracción 107,30,2023-06-29, 0
Extracción 108,30,2023-06-30, '15900'
Extracción 109,30,2023-06-30, 0
Extracción 110,30,2023-07-01, 0
Extracción 111,30,2023-07-01, '15900'
Extracción 112,30,2023-07-02, 0
