N_Extracción,Product ID,Fecha,Precio
Extracción 0,60,2023-05-07, '1599.00'
Extracción 1,60,2023-05-07, '1599.00'
Extracción 2,60,2023-05-08, '1189.00'
Extracción 3,60,2023-05-08, '1189.00'
Extracción 4,60,2023-05-09, '1189.00'
Extracción 5,60,2023-05-09, '1189.00'
Extracción 6,60,2023-05-10, '1189.00'
Extracción 7,60,2023-05-10, '1599.00'
Extracción 8,60,2023-05-11, '999'
Extracción 9,60,2023-05-11, '999.00'
Extracción 10,60,2023-05-12, '999'
Extracción 11,60,2023-05-12, '999.00'
Extracción 12,60,2023-05-13, '999'
Extracción 13,60,2023-05-13, '999'
Extracción 14,60,2023-05-14, '999.00'
Extracción 15,60,2023-05-14, '999'
Extracción 16,60,2023-05-15, '999'
Extracción 17,60,2023-05-15, '999'
Extracción 18,60,2023-05-16, '999.00'
Extracción 19,60,2023-05-16, '999'
Extracción 20,60,2023-05-17, '999.00'
Extracción 21,60,2023-05-17, '999.00'
Extracción 22,60,2023-05-18, '999'
Extracción 23,60,2023-05-18, '999.00'
Extracción 24,60,2023-05-19, '999'
Extracción 25,60,2023-05-19, '999.00'
Extracción 26,60,2023-05-20, '999'
Extracción 27,60,2023-05-20, '999'
Extracción 28,60,2023-05-21, '999.00'
Extracción 29,60,2023-05-21, '999'
Extracción 30,60,2023-05-22, '999'
Extracción 31,60,2023-05-22, '999'
Extracción 32,60,2023-05-23, '999'
Extracción 33,60,2023-05-23, '999'
Extracción 34,60,2023-05-24, '999.00'
Extracción 35,60,2023-05-24, '999'
Extracción 36,60,2023-05-25, '999'
Extracción 37,60,2023-05-25, '999.00'
Extracción 38,60,2023-05-26, '999'
Extracción 39,60,2023-05-26, '999'
Extracción 40,60,2023-05-27, '999.00'
Extracción 41,60,2023-05-27, '999'
Extracción 42,60,2023-05-28, '999.00'
Extracción 43,60,2023-05-28, '999.00'
Extracción 44,60,2023-05-29, '999'
Extracción 45,60,2023-05-29, '999.00'
Extracción 46,60,2023-05-30, '999'
Extracción 47,60,2023-05-30, '999'
Extracción 48,60,2023-05-31, '999.00'
Extracción 49,60,2023-05-31, '999.00'
Extracción 50,60,2023-06-01, '999'
Extracción 51,60,2023-06-01, '999.00'
Extracción 52,60,2023-06-02, '999'
Extracción 53,60,2023-06-02, '999'
Extracción 54,60,2023-06-03, '999.00'
Extracción 55,60,2023-06-03, '999'
Extracción 56,60,2023-06-04, '999'
Extracción 57,60,2023-06-04, '999.00'
Extracción 58,60,2023-06-05, '999'
Extracción 59,60,2023-06-05, '999'
Extracción 60,60,2023-06-06, '999.00'
Extracción 61,60,2023-06-06, '1049.00'
Extracción 62,60,2023-06-07, '1049.00'
Extracción 63,60,2023-06-07, '1049.00'
Extracción 64,60,2023-06-08, '1049.00'
Extracción 65,60,2023-06-08, '1049.00'
Extracción 66,60,2023-06-09, '1049.00'
Extracción 67,60,2023-06-09, '1049.00'
Extracción 68,60,2023-06-10, '1049.00'
Extracción 69,60,2023-06-10, '1049.00'
Extracción 70,60,2023-06-11, '1049.00'
Extracción 71,60,2023-06-11, '1049.00'
Extracción 72,60,2023-06-12, '1049.00'
Extracción 73,60,2023-06-12, '1049.00'
Extracción 74,60,2023-06-13, '1049.00'
Extracción 75,60,2023-06-13, '1049.00'
Extracción 76,60,2023-06-14, '1049.00'
Extracción 77,60,2023-06-14, '1049.00'
Extracción 78,60,2023-06-15, '1049.00'
Extracción 79,60,2023-06-15, '1049.00'
Extracción 80,60,2023-06-16, '1049.00'
Extracción 81,60,2023-06-16, '1049.00'
Extracción 82,60,2023-06-17, '1049.00'
Extracción 83,60,2023-06-17, '1049.00'
Extracción 84,60,2023-06-18, '1049.00'
Extracción 85,60,2023-06-18, '1049.00'
Extracción 86,60,2023-06-19, '1049.00'
Extracción 87,60,2023-06-19, '1049.00'
Extracción 88,60,2023-06-20, '1049.00'
Extracción 89,60,2023-06-20, '1049.00'
Extracción 90,60,2023-06-21, '1049.00'
Extracción 91,60,2023-06-21, '1049.00'
Extracción 92,60,2023-06-22, '1049.00'
Extracción 93,60,2023-06-22, '1049.00'
Extracción 94,60,2023-06-23, '1049.00'
Extracción 95,60,2023-06-23, '1049.00'
Extracción 96,60,2023-06-24, '1049.00'
Extracción 97,60,2023-06-24, '1049.00'
Extracción 98,60,2023-06-25, '1049.00'
Extracción 99,60,2023-06-25, '1049.00'
Extracción 100,60,2023-06-26, '1049.00'
Extracción 101,60,2023-06-26, '1049.00'
Extracción 102,60,2023-06-27, '1049.00'
Extracción 103,60,2023-06-27, '1049.00'
Extracción 104,60,2023-06-28, '1049.00'
Extracción 105,60,2023-06-28, '1049.00'
Extracción 106,60,2023-06-29, '1049.00'
Extracción 107,60,2023-06-29, '1049.00'
Extracción 108,60,2023-06-30, '1049.00'
Extracción 109,60,2023-06-30, '1049.00'
Extracción 110,60,2023-07-01, '1049.00'
Extracción 111,60,2023-07-01, '1049.00'
Extracción 112,60,2023-07-02, '1049.00'
Extracción 113,60,2023-07-02, '1049.00'
Extracción 114,60,2023-07-03, '1049.00'
Extracción 115,60,2023-07-03, '1049.00'
Extracción 116,60,2023-07-04, '1049.00'
Extracción 117,60,2023-07-04, '1049.00'
Extracción 118,60,2023-07-05, '1049.00'
Extracción 119,60,2023-07-05, '1049.00'
Extracción 120,60,2023-07-06, '1049.00'
Extracción 121,60,2023-07-06, '1049.00'
Extracción 122,60,2023-07-07, '1049.00'
Extracción 123,60,2023-07-07, '1049.00'
Extracción 124,60,2023-07-08, '1049.00'
Extracción 125,60,2023-07-08, '1049.00'
Extracción 126,60,2023-07-09, '1049.00'
Extracción 127,60,2023-07-09, '1049.00'
Extracción 128,60,2023-07-10, '1049.00'
Extracción 129,60,2023-07-10, '1049.00'
Extracción 130,60,2023-07-11, '1049.00'
Extracción 131,60,2023-07-11, '1049.00'
Extracción 132,60,2023-07-12, '1049.00'
Extracción 133,60,2023-07-12, '1049.00'
Extracción 134,60,2023-07-13, '1049.00'
Extracción 135,60,2023-07-13, '1049.00'
Extracción 136,60,2023-07-14, '1049.00'
Extracción 137,60,2023-07-14, '1049.00'
Extracción 138,60,2023-07-15, '1049.00'
Extracción 139,60,2023-07-15, '1049.00'
Extracción 140,60,2023-07-16, '1049.00'
Extracción 141,60,2023-07-16, '1049.00'
Extracción 142,60,2023-07-17, '1049.00'
Extracción 143,60,2023-07-17, '1049.00'
Extracción 144,60,2023-07-18, '1049.00'
Extracción 145,60,2023-07-18, '1049.00'
Extracción 146,60,2023-07-19, '1099.00'
Extracción 147,60,2023-07-19, '1099.00'
Extracción 148,60,2023-07-20, '1099.00'
Extracción 149,60,2023-07-20, '1099.00'
Extracción 150,60,2023-07-21, '1099.00'
Extracción 151,60,2023-07-21, '1099.00'
Extracción 152,60,2023-07-22, '1099.00'
Extracción 153,60,2023-07-22, '1099.00'
Extracción 154,60,2023-07-23, '1099.00'
Extracción 155,60,2023-07-23, '1099.00'
Extracción 156,60,2023-07-24, '1099.00'
Extracción 157,60,2023-07-24, '1099.00'
Extracción 158,60,2023-07-25, '1099.00'
Extracción 159,60,2023-07-25, '1099.00'
Extracción 160,60,2023-07-26, '1099.00'
Extracción 161,60,2023-07-26, '1099.00'
Extracción 162,60,2023-07-27, '1099.00'
Extracción 163,60,2023-07-27, '1099.00'
Extracción 164,60,2023-07-28, '1099.00'
Extracción 165,60,2023-07-28, '1099.00'
Extracción 166,60,2023-07-29, '1099.00'
Extracción 167,60,2023-07-29, '1099.00'
Extracción 168,60,2023-07-30, '1099.00'
Extracción 169,60,2023-07-30, '1099.00'
Extracción 170,60,2023-07-31, '1099.00'
Extracción 171,60,2023-07-31, '1099.00'
Extracción 172,60,2023-08-01, '1099.00'
Extracción 173,60,2023-08-01, '1099.00'
Extracción 174,60,2023-08-02, '1099.00'
Extracción 175,60,2023-08-02, '1099.00'
Extracción 176,60,2023-08-03, '1099.00'
Extracción 177,60,2023-08-03, '1099.00'
Extracción 178,60,2023-08-04, '1099.00'
Extracción 179,60,2023-08-04, '1099.00'
