N_Extracción,Product ID,Fecha,Precio
Extracción 0,80,2023-05-07, 0
Extracción 1,80,2023-05-07, 0
Extracción 2,80,2023-05-08, 0
Extracción 3,80,2023-05-08, 0
Extracción 4,80,2023-05-09, 0
Extracción 5,80,2023-05-09, '468.99'
Extracción 6,80,2023-05-10, '468.99'
Extracción 7,80,2023-05-10, '629.99'
Extracción 8,80,2023-05-11, '468.99'
Extracción 9,80,2023-05-11, '468.99'
Extracción 10,80,2023-05-12, '468.99'
Extracción 11,80,2023-05-12, '468.99'
Extracción 12,80,2023-05-13, '468.99'
Extracción 13,80,2023-05-13, '468.99'
N_Extracción,80,2023-05-14,
Extracción 0,80,2023-05-14, '468.99'
Extracción 1,80,2023-05-15, '468.99'
Extracción 2,80,2023-05-15, '479.99'
Extracción 3,80,2023-05-16, '479.99'
Extracción 4,80,2023-05-16, '468.99'
Extracción 5,80,2023-05-17, '468.99'
Extracción 6,80,2023-05-17, '468.99'
Extracción 7,80,2023-05-18, '629.99'
Extracción 8,80,2023-05-18, '468.99'
Extracción 9,80,2023-05-19, '468.99'
Extracción 10,80,2023-05-19, '468.99'
Extracción 11,80,2023-05-20, '468.99'
Extracción 12,80,2023-05-20, '468.99'
Extracción 13,80,2023-05-21, '468.99'
Extracción 14,80,2023-05-21, '468.99'
Extracción 15,80,2023-05-22, '468.99'
Extracción 16,80,2023-05-22, '479.99'
Extracción 17,80,2023-05-23, '479.99'
Extracción 18,80,2023-05-23, '479.99'
Extracción 19,80,2023-05-24, '479.99'
Extracción 20,80,2023-05-24, '479.99'
Extracción 21,80,2023-05-25, '468.99'
Extracción 22,80,2023-05-25, '468.99'
Extracción 23,80,2023-05-26, '468.99'
Extracción 24,80,2023-05-26, '468.99'
Extracción 25,80,2023-05-27, '468.99'
Extracción 26,80,2023-05-27, '468.99'
Extracción 27,80,2023-05-28, '475.99'
Extracción 28,80,2023-05-28, '475.99'
Extracción 29,80,2023-05-29, '475.99'
Extracción 30,80,2023-05-29, '475.99'
Extracción 31,80,2023-05-30, '479.99'
Extracción 32,80,2023-05-30, '479.99'
Extracción 33,80,2023-05-31, '479.99'
Extracción 34,80,2023-05-31, '479.99'
Extracción 35,80,2023-06-01, '468.99'
Extracción 36,80,2023-06-01, '468.99'
Extracción 37,80,2023-06-02, '475.99'
Extracción 38,80,2023-06-02, '475.99'
Extracción 39,80,2023-06-03, '475.99'
Extracción 40,80,2023-06-03, '475.99'
Extracción 41,80,2023-06-04, '475.99'
Extracción 42,80,2023-06-04, '475.99'
Extracción 43,80,2023-06-05, '475.99'
Extracción 44,80,2023-06-05, '479.99'
Extracción 45,80,2023-06-06, '479.99'
Extracción 46,80,2023-06-06, '479.99'
Extracción 47,80,2023-06-07, '453.99'
Extracción 48,80,2023-06-07, '453.99'
Extracción 49,80,2023-06-08, '453.99'
Extracción 50,80,2023-06-08, '453.99'
Extracción 51,80,2023-06-09, '453.99'
Extracción 52,80,2023-06-09, '453.99'
Extracción 53,80,2023-06-10, '453.99'
Extracción 54,80,2023-06-10, '453.99'
Extracción 55,80,2023-06-11, '453.99'
Extracción 56,80,2023-06-11, '453.99'
Extracción 57,80,2023-06-12, '453.99'
Extracción 58,80,2023-06-12, '453.99'
Extracción 59,80,2023-06-13, '453.99'
Extracción 60,80,2023-06-13, '453.99'
Extracción 61,80,2023-06-14, '479.99'
Extracción 62,80,2023-06-14, '464.99'
Extracción 63,80,2023-06-15, '464.99'
Extracción 64,80,2023-06-15, '464.99'
Extracción 65,80,2023-06-16, '464.99'
Extracción 66,80,2023-06-16, '463.99'
Extracción 67,80,2023-06-17, '469.99'
Extracción 68,80,2023-06-17, '469.99'
Extracción 69,80,2023-06-18, '469.99'
Extracción 70,80,2023-06-18, '469.99'
Extracción 71,80,2023-06-19, '469.99'
Extracción 72,80,2023-06-19, '469.99'
Extracción 73,80,2023-06-20, '469.99'
Extracción 74,80,2023-06-20, '469.99'
Extracción 75,80,2023-06-21, '469.99'
Extracción 76,80,2023-06-21, '469.99'
Extracción 77,80,2023-06-22, '469.99'
Extracción 78,80,2023-06-22, '463.99'
Extracción 79,80,2023-06-23, '463.99'
Extracción 80,80,2023-06-23, '463.99'
Extracción 81,80,2023-06-24, '463.99'
Extracción 82,80,2023-06-24, '463.99'
Extracción 83,80,2023-06-25, '463.99'
Extracción 84,80,2023-06-25, '463.99'
Extracción 85,80,2023-06-26, '463.99'
Extracción 86,80,2023-06-26, '463.99'
Extracción 87,80,2023-06-27, '463.99'
Extracción 88,80,2023-06-27, '469.99'
Extracción 89,80,2023-06-28, '469.99'
Extracción 90,80,2023-06-28, '463.99'
Extracción 91,80,2023-06-29, '463.99'
Extracción 92,80,2023-06-29, '463.99'
Extracción 93,80,2023-06-30, '463.99'
Extracción 94,80,2023-06-30, '463.99'
