N_Extracción,Product ID,Fecha,Precio
Extracción 0,22,2023-05-07, '6490'
Extracción 1,22,2023-05-07, '6490'
Extracción 2,22,2023-05-08, 0
Extracción 3,22,2023-05-08, '6490'
Extracción 4,22,2023-05-09, '79.99'
Extracción 5,22,2023-05-09, '79.99'
Extracción 6,22,2023-05-10, '79.99'
Extracción 7,22,2023-05-10, '79.99'
Extracción 8,22,2023-05-11, '79.99'
Extracción 9,22,2023-05-11, '79.99'
Extracción 10,22,2023-05-12, '79.99'
Extracción 11,22,2023-05-12, 0
Extracción 12,22,2023-05-13, '79.99'
Extracción 13,22,2023-05-13, 0
Extracción 14,22,2023-05-14, '6799'
Extracción 15,22,2023-05-14, '6799'
Extracción 16,22,2023-05-15, '79.99'
Extracción 17,22,2023-05-15, '79.99'
Extracción 18,22,2023-05-16, '79.99'
Extracción 19,22,2023-05-16, '79.99'
Extracción 20,22,2023-05-17, '79.99'
Extracción 21,22,2023-05-17, '79.99'
Extracción 22,22,2023-05-18, '79.99'
Extracción 23,22,2023-05-18, '79.99'
Extracción 24,22,2023-05-19, '79.99'
Extracción 25,22,2023-05-19, '79.99'
Extracción 26,22,2023-05-20, '79.99'
Extracción 27,22,2023-05-20, '79.99'
Extracción 28,22,2023-05-21, '79.99'
Extracción 29,22,2023-05-21, '79.99'
Extracción 30,22,2023-05-22, '66.'
Extracción 31,22,2023-05-22, '66.'
Extracción 32,22,2023-05-23, '66.'
Extracción 33,22,2023-05-23, '79.99'
Extracción 34,22,2023-05-24, '79.99'
Extracción 35,22,2023-05-24, '79.99'
Extracción 36,22,2023-05-25, '79.99'
Extracción 37,22,2023-05-25, '79.99'
Extracción 38,22,2023-05-26, '79.99'
Extracción 39,22,2023-05-26, '79.99'
Extracción 40,22,2023-05-27, '79.99'
Extracción 41,22,2023-05-27, '79.99'
Extracción 42,22,2023-05-28, '79.99'
Extracción 43,22,2023-05-28, '79.99'
Extracción 44,22,2023-05-29, '79.99'
Extracción 45,22,2023-05-29, '79.99'
Extracción 46,22,2023-05-30, '79.99'
Extracción 47,22,2023-05-30, '79.99'
Extracción 48,22,2023-05-31, '79.99'
Extracción 49,22,2023-05-31, '79.99'
Extracción 50,22,2023-06-01, '79.99'
Extracción 51,22,2023-06-01, '79.99'
Extracción 52,22,2023-06-02, '79.99'
Extracción 53,22,2023-06-02, '79.99'
Extracción 54,22,2023-06-03, '79.99'
Extracción 55,22,2023-06-03, '79.99'
Extracción 56,22,2023-06-04, '79.99'
Extracción 57,22,2023-06-04, '79.99'
Extracción 58,22,2023-06-05, '79.99'
Extracción 59,22,2023-06-05, '79.99'
Extracción 60,22,2023-06-06, '79.99'
Extracción 61,22,2023-06-06, '79.99'
Extracción 62,22,2023-06-07, '79.99'
Extracción 63,22,2023-06-07, '79.99'
Extracción 64,22,2023-06-08, '79.99'
Extracción 65,22,2023-06-08, '79.99'
Extracción 66,22,2023-06-09, '79.99'
Extracción 67,22,2023-06-09, '79.99'
Extracción 68,22,2023-06-10, '79.99'
Extracción 69,22,2023-06-10, '79.99'
Extracción 70,22,2023-06-11, '79.99'
Extracción 71,22,2023-06-11, '79.99'
Extracción 72,22,2023-06-12, '79.99'
Extracción 73,22,2023-06-12, '79.99'
Extracción 74,22,2023-06-13, '79.99'
Extracción 75,22,2023-06-13, '79.99'
Extracción 76,22,2023-06-14, 0
Extracción 77,22,2023-06-14, '79.99'
Extracción 78,22,2023-06-15, '79.99'
Extracción 79,22,2023-06-15, '79.99'
Extracción 80,22,2023-06-16, '79.99'
Extracción 81,22,2023-06-16, '79.99'
Extracción 82,22,2023-06-17, '79.99'
Extracción 83,22,2023-06-17, '79.99'
Extracción 84,22,2023-06-18, '79.99'
Extracción 85,22,2023-06-18, '79.99'
Extracción 86,22,2023-06-19, '79.99'
Extracción 87,22,2023-06-19, '79.99'
Extracción 88,22,2023-06-20, '79.99'
Extracción 89,22,2023-06-20, '79.99'
Extracción 90,22,2023-06-21, '79.99'
Extracción 91,22,2023-06-21, '79.99'
Extracción 92,22,2023-06-22, '79.99'
Extracción 93,22,2023-06-22, '79.99'
Extracción 94,22,2023-06-23, '79.99'
Extracción 95,22,2023-06-23, '79.99'
Extracción 96,22,2023-06-24, '79.99'
Extracción 97,22,2023-06-24, '79.99'
Extracción 98,22,2023-06-25, '79.99'
Extracción 99,22,2023-06-25, '79.99'
Extracción 100,22,2023-06-26, '79.99'
Extracción 101,22,2023-06-26, '79.99'
Extracción 102,22,2023-06-27, '79.99'
Extracción 103,22,2023-06-27, '79.99'
Extracción 104,22,2023-06-28, '79.99'
Extracción 105,22,2023-06-28, '79.99'
Extracción 106,22,2023-06-29, '79.99'
Extracción 107,22,2023-06-29, '79.99'
Extracción 108,22,2023-06-30, '79.99'
Extracción 109,22,2023-06-30, '79.99'
Extracción 110,22,2023-07-01, '79.99'
Extracción 111,22,2023-07-01, '79.99'
Extracción 112,22,2023-07-02, '79.99'
Extracción 113,22,2023-07-02, '79.99'
Extracción 114,22,2023-07-03, 0
Extracción 115,22,2023-07-03, 0
Extracción 116,22,2023-07-04, 0
Extracción 117,22,2023-07-04, 0
Extracción 118,22,2023-07-05, '79.99'
Extracción 119,22,2023-07-05, '69.0'
Extracción 120,22,2023-07-06, '69.0'
Extracción 121,22,2023-07-06, '69.0'
Extracción 122,22,2023-07-07, 0
Extracción 123,22,2023-07-07, 0
Extracción 124,22,2023-07-08, 0
Extracción 125,22,2023-07-08, '69.0'
Extracción 126,22,2023-07-09, '69.0'
Extracción 127,22,2023-07-09, '69.0'
Extracción 128,22,2023-07-10, 0
Extracción 129,22,2023-07-10, 0
Extracción 130,22,2023-07-11, 0
Extracción 131,22,2023-07-11, 0
Extracción 132,22,2023-07-12, 0
Extracción 133,22,2023-07-12, 0
Extracción 134,22,2023-07-13, 0
Extracción 135,22,2023-07-13, 0
Extracción 136,22,2023-07-14, 0
Extracción 137,22,2023-07-14, 0
Extracción 138,22,2023-07-15, 0
Extracción 139,22,2023-07-15, 0
Extracción 140,22,2023-07-16, 0
Extracción 141,22,2023-07-16, 0
Extracción 142,22,2023-07-17, 0
Extracción 143,22,2023-07-17, 0
