N_Extracción,Product ID,Fecha,Precio
Extracción 0,49,2023-05-07, '919.00'
Extracción 1,49,2023-05-07, '919.00'
Extracción 2,49,2023-05-08, '919.00'
Extracción 3,49,2023-05-10, '919.00'
Extracción 4,49,2023-05-10, '1019.00'
Extracción 5,49,2023-05-11, '959.00'
Extracción 6,49,2023-05-13, '1019.00'
Extracción 7,49,2023-05-13, '1019.00'
Extracción 8,49,2023-05-14, '1019.00'
Extracción 9,49,2023-05-16, '945.00'
Extracción 10,49,2023-05-16, '945.00'
Extracción 11,49,2023-05-17, '945.00'
Extracción 12,49,2023-05-19, '1019.00'
Extracción 13,49,2023-05-19, '1019.00'
Extracción 14,49,2023-05-20, '866.15'
Extracción 15,49,2023-05-22, '866.15'
Extracción 16,49,2023-05-22, '866.15'
Extracción 17,49,2023-05-23, '906.00'
Extracción 18,49,2023-05-25, '866.00'
Extracción 19,49,2023-05-25, '866.00'
Extracción 20,49,2023-05-26, '866.00'
Extracción 21,49,2023-05-28, '866.00'
Extracción 22,49,2023-05-28, '906.00'
Extracción 23,49,2023-05-29, 0
Extracción 24,49,2023-05-31, '945.00'
Extracción 25,49,2023-05-31, '945.00'
Extracción 26,49,2023-06-01, 0
Extracción 27,49,2023-06-03, '945.00'
Extracción 28,49,2023-06-03, 0
Extracción 29,49,2023-06-04, '945.00'
Extracción 30,49,2023-06-06, '1019.00'
Extracción 31,49,2023-06-06, '842.15'
Extracción 32,49,2023-06-07, '842.15'
Extracción 33,49,2023-06-09, '1019.00'
Extracción 34,49,2023-06-09, 0
Extracción 35,49,2023-06-10, '1019.00'
Extracción 36,49,2023-06-12, '1019.00'
Extracción 37,49,2023-06-12, '1019.00'
Extracción 38,49,2023-06-13, 0
Extracción 39,49,2023-06-15, '1019.00'
Extracción 40,49,2023-06-15, '1019.00'
Extracción 41,49,2023-06-16, '893.00'
Extracción 42,49,2023-06-18, '893.00'
Extracción 43,49,2023-06-18, '893.00'
Extracción 44,49,2023-06-19, '892.00'
Extracción 45,49,2023-06-21, '892.00'
Extracción 46,49,2023-06-21, '892.00'
Extracción 47,49,2023-06-22, '889.00'
Extracción 48,49,2023-06-24, '896.00'
