N_Extracción,Product ID,Fecha,Precio
Extracción 0,32,2023-05-07, 0
Extracción 1,32,2023-05-07, 0
N_Extracción,32,2023-05-08,
Extracción 0,32,2023-05-08, 0
N_Extracción,32,2023-05-09,
Extracción 0,32,2023-05-09, 0
N_Extracción,32,2023-05-10,
Extracción 0,32,2023-05-10, 0
N_Extracción,32,2023-05-11,
Extracción 0,32,2023-05-11, 0
N_Extracción,32,2023-05-12,
Extracción 0,32,2023-05-12, '999'
Extracción 1,32,2023-05-13, '999'
Extracción 2,32,2023-05-13, '999'
Extracción 3,32,2023-05-14, '999.00'
Extracción 4,32,2023-05-14, '1299.00'
Extracción 5,32,2023-05-15, '1299.00'
Extracción 6,32,2023-05-15, '1099.00'
Extracción 7,32,2023-05-16, '1099.00'
Extracción 8,32,2023-05-16, '1099.00'
Extracción 9,32,2023-05-17, '1099.00'
Extracción 10,32,2023-05-17, '1099.00'
Extracción 11,32,2023-05-18, '1099.00'
Extracción 12,32,2023-05-18, '1099.00'
Extracción 13,32,2023-05-19, '1099.00'
Extracción 14,32,2023-05-19, '1099.00'
Extracción 15,32,2023-05-20, '1099.00'
Extracción 16,32,2023-05-20, '1099.00'
Extracción 17,32,2023-05-21, '1099.00'
Extracción 18,32,2023-05-21, '1099.00'
Extracción 19,32,2023-05-22, '934.15'
Extracción 20,32,2023-05-22, '934.15'
Extracción 21,32,2023-05-23, '934.15'
Extracción 22,32,2023-05-23, '1099.00'
Extracción 23,32,2023-05-24, '1099.00'
Extracción 24,32,2023-05-24, '1099.00'
Extracción 25,32,2023-05-25, '1099.00'
Extracción 26,32,2023-05-25, '1099.00'
Extracción 27,32,2023-05-26, '1099.00'
Extracción 28,32,2023-05-26, '1099.00'
Extracción 29,32,2023-05-27, '1099.00'
Extracción 30,32,2023-05-27, '1099.00'
Extracción 31,32,2023-05-28, '1099.00'
Extracción 32,32,2023-05-28, '1099.00'
Extracción 33,32,2023-05-29, '1099.00'
Extracción 34,32,2023-05-29, '1099.00'
Extracción 35,32,2023-05-30, '1099.00'
Extracción 36,32,2023-05-30, '1299.00'
Extracción 37,32,2023-05-31, '1299.00'
Extracción 38,32,2023-05-31, '1179.00'
Extracción 39,32,2023-06-01, '1179.00'
Extracción 40,32,2023-06-01, '1179.00'
Extracción 41,32,2023-06-02, '1179.00'
Extracción 42,32,2023-06-02, '1179.00'
Extracción 43,32,2023-06-03, '974.38'
Extracción 44,32,2023-06-03, '974.38'
Extracción 45,32,2023-06-04, '974'
Extracción 46,32,2023-06-04, '974.38'
Extracción 47,32,2023-06-05, '1099.00'
Extracción 48,32,2023-06-05, '1099.00'
Extracción 49,32,2023-06-06, '1099.00'
Extracción 50,32,2023-06-06, '1099.00'
Extracción 51,32,2023-06-07, '1099.00'
Extracción 52,32,2023-06-07, '1099.00'
Extracción 53,32,2023-06-08, '1099.00'
Extracción 54,32,2023-06-08, '1099.00'
Extracción 55,32,2023-06-09, '1099.00'
Extracción 56,32,2023-06-09, '1099.00'
Extracción 57,32,2023-06-10, '1099.00'
Extracción 58,32,2023-06-10, '1099.00'
Extracción 59,32,2023-06-11, '999.00'
Extracción 60,32,2023-06-11, '999.00'
Extracción 61,32,2023-06-12, '999.00'
Extracción 62,32,2023-06-12, '999'
Extracción 63,32,2023-06-13, '999.00'
Extracción 64,32,2023-06-13, '999.00'
Extracción 65,32,2023-06-14, '999'
Extracción 66,32,2023-06-14, '999.00'
Extracción 67,32,2023-06-15, '999.00'
Extracción 68,32,2023-06-15, '999'
Extracción 69,32,2023-06-16, '999.00'
Extracción 70,32,2023-06-16, '999.00'
Extracción 71,32,2023-06-17, '999'
Extracción 72,32,2023-06-17, '999.00'
Extracción 73,32,2023-06-18, '1299.00'
Extracción 74,32,2023-06-18, '1299.00'
Extracción 75,32,2023-06-19, '1299.00'
Extracción 76,32,2023-06-19, '1299.00'
Extracción 77,32,2023-06-20, '1299.00'
Extracción 78,32,2023-06-20, '1299.00'
Extracción 79,32,2023-06-21, '1299.00'
Extracción 80,32,2023-06-21, '1299.00'
Extracción 81,32,2023-06-22, '1299.00'
Extracción 82,32,2023-06-22, '1299.00'
Extracción 83,32,2023-06-23, '1299.00'
Extracción 84,32,2023-06-23, '1299.00'
Extracción 85,32,2023-06-24, '1299.00'
Extracción 86,32,2023-06-24, '1299.00'
Extracción 87,32,2023-06-25, '999.00'
Extracción 88,32,2023-06-25, '999'
Extracción 89,32,2023-06-26, '999.00'
Extracción 90,32,2023-06-26, '999.00'
Extracción 91,32,2023-06-27, '999'
Extracción 92,32,2023-06-27, '999.00'
Extracción 93,32,2023-06-28, '999.00'
Extracción 94,32,2023-06-28, '999'
Extracción 95,32,2023-06-29, '999.00'
Extracción 96,32,2023-06-29, '999.00'
Extracción 97,32,2023-06-30, '999'
Extracción 98,32,2023-06-30, '999.00'
Extracción 99,32,2023-07-01, '999.00'
Extracción 100,32,2023-07-01, '999.00'
Extracción 101,32,2023-07-02, '999.00'
Extracción 102,32,2023-07-02, '999'
Extracción 103,32,2023-07-03, '999.00'
Extracción 104,32,2023-07-03, '999.00'
Extracción 105,32,2023-07-04, '999'
Extracción 106,32,2023-07-04, '999.00'
Extracción 107,32,2023-07-05, '999.00'
Extracción 108,32,2023-07-05, '999'
Extracción 109,32,2023-07-06, '999.00'
Extracción 110,32,2023-07-06, '999.00'
Extracción 111,32,2023-07-07, '999'
Extracción 112,32,2023-07-07, '999.00'
Extracción 113,32,2023-07-08, '999.00'
Extracción 114,32,2023-07-08, '999'
Extracción 115,32,2023-07-09, '999.00'
Extracción 116,32,2023-07-09, '1099.00'
Extracción 117,32,2023-07-10, '1099.00'
Extracción 118,32,2023-07-10, '1099.00'
Extracción 119,32,2023-07-11, '1099.00'
Extracción 120,32,2023-07-11, '1099.00'
Extracción 121,32,2023-07-12, '1099.00'
Extracción 122,32,2023-07-12, '1099.00'
Extracción 123,32,2023-07-13, '1099.00'
Extracción 124,32,2023-07-13, '1299.00'
Extracción 125,32,2023-07-14, '1299.00'
Extracción 126,32,2023-07-14, '1299.00'
Extracción 127,32,2023-07-15, '1299.00'
Extracción 128,32,2023-07-15, '1299.00'
Extracción 129,32,2023-07-16, '1299.00'
Extracción 130,32,2023-07-16, '1299.00'
Extracción 131,32,2023-07-17, '1299.00'
Extracción 132,32,2023-07-17, '1299.00'
Extracción 133,32,2023-07-18, '1299.00'
Extracción 134,32,2023-07-18, '1299.00'
Extracción 135,32,2023-07-19, '1299.00'
Extracción 136,32,2023-07-19, '1099.00'
Extracción 137,32,2023-07-20, '1099.00'
Extracción 138,32,2023-07-20, '1099.00'
Extracción 139,32,2023-07-21, '1099.00'
Extracción 140,32,2023-07-21, '1099.00'
Extracción 141,32,2023-07-22, '1099.00'
Extracción 142,32,2023-07-22, '1099.00'
Extracción 143,32,2023-07-23, '1099.00'
Extracción 144,32,2023-07-23, '1099.00'
Extracción 145,32,2023-07-24, '1099.00'
Extracción 146,32,2023-07-24, '1099.00'
Extracción 147,32,2023-07-25, '1099.00'
Extracción 148,32,2023-07-25, '1099.00'
Extracción 149,32,2023-07-26, '1099.00'
Extracción 150,32,2023-07-26, '1099.00'
Extracción 151,32,2023-07-27, '1099.00'
Extracción 152,32,2023-07-27, '1099.00'
Extracción 153,32,2023-07-28, '1099.00'
Extracción 154,32,2023-07-28, '1099.00'
Extracción 155,32,2023-07-29, '1099.00'
Extracción 156,32,2023-07-29, '1099.00'
Extracción 157,32,2023-07-30, '1099.00'
Extracción 158,32,2023-07-30, '1099.00'
Extracción 159,32,2023-07-31, '1099.00'
Extracción 160,32,2023-07-31, '1099.00'
Extracción 161,32,2023-08-01, '1099.00'
Extracción 162,32,2023-08-01, '1099.00'
Extracción 163,32,2023-08-02, '1099.00'
Extracción 164,32,2023-08-02, '1099.00'
Extracción 165,32,2023-08-03, '1099.00'
Extracción 166,32,2023-08-03, '1099.00'
Extracción 167,32,2023-08-04, '1099.00'
Extracción 168,32,2023-08-04, '1099.00'
Extracción 169,32,2023-08-05, '1099.00'
Extracción 170,32,2023-08-05, '1099.00'
Extracción 171,32,2023-08-06, '1099.00'
Extracción 172,32,2023-08-06, '1099.00'
Extracción 173,32,2023-08-07, '1099.00'
Extracción 174,32,2023-08-07, '1099.00'
Extracción 175,32,2023-08-08, '1299.00'
Extracción 176,32,2023-08-08, '1299.00'
Extracción 177,32,2023-08-09, '1099.00'
Extracción 178,32,2023-08-09, '1099.00'
Extracción 179,32,2023-08-10, '1099.00'
Extracción 180,32,2023-08-10, '1099.00'
Extracción 181,32,2023-08-11, '1099.00'
Extracción 182,32,2023-08-11, '1099.00'
Extracción 183,32,2023-08-12, '1099.00'
Extracción 184,32,2023-08-12, '1099.00'
Extracción 185,32,2023-08-13, '1099.00'
Extracción 186,32,2023-08-13, '1099.00'
Extracción 187,32,2023-08-14, '1099.00'
Extracción 188,32,2023-08-14, '1099.00'
Extracción 189,32,2023-08-15, '1099.00'
Extracción 190,32,2023-08-15, '1099.00'
Extracción 191,32,2023-08-16, '1099.00'
Extracción 192,32,2023-08-16, '1099.00'
Extracción 193,32,2023-08-17, '1099.00'
Extracción 194,32,2023-08-17, '1099.00'
Extracción 195,32,2023-08-18, '1099.00'
Extracción 196,32,2023-08-18, '909.00'
Extracción 197,32,2023-08-19, '909.00'
Extracción 198,32,2023-08-19, '909.00'
Extracción 199,32,2023-08-20, '909.00'
Extracción 200,32,2023-08-20, '909.00'
