N_Extracción,Product ID,Fecha,Precio
Extracción 0,4,2023-05-07, 0
Extracción 1,4,2023-05-07, 0
Extracción 2,4,2023-05-08, '899'
Extracción 3,4,2023-05-08, '899'
Extracción 4,4,2023-05-09, '899'
Extracción 5,4,2023-05-09, '899'
Extracción 6,4,2023-05-10, '899.00'
Extracción 7,4,2023-05-10, '899'
Extracción 8,4,2023-05-11, '899'
Extracción 9,4,2023-05-11, '899'
Extracción 10,4,2023-05-12, '899'
Extracción 11,4,2023-05-12, '899'
Extracción 12,4,2023-05-13, '899'
Extracción 13,4,2023-05-13, '899'
Extracción 14,4,2023-05-14, '899'
Extracción 15,4,2023-05-14, '899.00'
Extracción 16,4,2023-05-15, '899'
Extracción 17,4,2023-05-15, '899'
Extracción 18,4,2023-05-16, '899'
Extracción 19,4,2023-05-16, '764.15'
Extracción 20,4,2023-05-17, '764.15'
Extracción 21,4,2023-05-17, '764.15'
Extracción 22,4,2023-05-18, '873.00'
Extracción 23,4,2023-05-18, '873.00'
Extracción 24,4,2023-05-19, '873.00'
Extracción 25,4,2023-05-19, '873.00'
Extracción 26,4,2023-05-20, '873.00'
Extracción 27,4,2023-05-20, '873.00'
Extracción 28,4,2023-05-21, '873.00'
Extracción 29,4,2023-05-21, '873.00'
Extracción 30,4,2023-05-22, '873.00'
Extracción 31,4,2023-05-22, '873.00'
Extracción 32,4,2023-05-23, '873.00'
Extracción 33,4,2023-05-23, '873.00'
Extracción 34,4,2023-05-24, '873.00'
Extracción 35,4,2023-05-24, '873.00'
Extracción 36,4,2023-05-25, '949'
Extracción 37,4,2023-05-25, '949'
Extracción 38,4,2023-05-26, '949.00'
Extracción 39,4,2023-05-26, '949'
Extracción 40,4,2023-05-27, '949.00'
Extracción 41,4,2023-05-27, '949'
Extracción 42,4,2023-05-28, '949'
Extracción 43,4,2023-05-28, '949.00'
Extracción 44,4,2023-05-29, '825.62'
Extracción 45,4,2023-05-29, '825.62'
Extracción 46,4,2023-05-30, '825.62'
Extracción 47,4,2023-05-30, '872.00'
Extracción 48,4,2023-05-31, '872.00'
Extracción 49,4,2023-05-31, '872.00'
Extracción 50,4,2023-06-01, '872.00'
Extracción 51,4,2023-06-01, '872.00'
Extracción 52,4,2023-06-02, '949.00'
Extracción 53,4,2023-06-02, '949'
Extracción 54,4,2023-06-03, '949'
Extracción 55,4,2023-06-03, '899'
Extracción 56,4,2023-06-04, '899'
Extracción 57,4,2023-06-04, '899'
Extracción 58,4,2023-06-05, '899'
Extracción 59,4,2023-06-05, '899'
Extracción 60,4,2023-06-06, '899.00'
Extracción 61,4,2023-06-06, '899'
Extracción 62,4,2023-06-07, '899'
Extracción 63,4,2023-06-07, '899'
Extracción 64,4,2023-06-08, '899'
Extracción 65,4,2023-06-08, '899'
Extracción 66,4,2023-06-09, '899'
Extracción 67,4,2023-06-09, '899'
Extracción 68,4,2023-06-10, '899'
Extracción 69,4,2023-06-10, '899'
Extracción 70,4,2023-06-11, '899'
Extracción 71,4,2023-06-11, '899'
Extracción 72,4,2023-06-12, '899'
Extracción 73,4,2023-06-12, '899'
Extracción 74,4,2023-06-13, '899'
Extracción 75,4,2023-06-13, '899'
Extracción 76,4,2023-06-14, '899'
Extracción 77,4,2023-06-14, '899'
Extracción 78,4,2023-06-15, '899.00'
Extracción 79,4,2023-06-15, '899'
Extracción 80,4,2023-06-16, '899.00'
Extracción 81,4,2023-06-16, '899'
Extracción 82,4,2023-06-17, '899'
Extracción 83,4,2023-06-17, '899'
Extracción 84,4,2023-06-18, '899'
Extracción 85,4,2023-06-18, '899'
Extracción 86,4,2023-06-19, '899'
Extracción 87,4,2023-06-19, '891.65'
Extracción 88,4,2023-06-20, '891.65'
Extracción 89,4,2023-06-20, '891.65'
Extracción 90,4,2023-06-21, '891.65'
Extracción 91,4,2023-06-21, '891.65'
Extracción 92,4,2023-06-22, '891.65'
Extracción 93,4,2023-06-22, '891.65'
Extracción 94,4,2023-06-23, '891.65'
Extracción 95,4,2023-06-23, '891.65'
Extracción 96,4,2023-06-24, '891.65'
Extracción 97,4,2023-06-24, '891.65'
Extracción 98,4,2023-06-25, '891.65'
Extracción 99,4,2023-06-25, '891.65'
Extracción 100,4,2023-06-26, '891.65'
Extracción 101,4,2023-06-26, '891.65'
Extracción 102,4,2023-06-27, '891.65'
Extracción 103,4,2023-06-27, '891.65'
Extracción 104,4,2023-06-28, '864.95'
Extracción 105,4,2023-06-28, '864.95'
Extracción 106,4,2023-06-29, '881.39'
Extracción 107,4,2023-06-29, '881'
Extracción 108,4,2023-06-30, '881.39'
Extracción 109,4,2023-06-30, '881.39'
Extracción 110,4,2023-07-01, '881'
Extracción 111,4,2023-07-01, '881.39'
Extracción 112,4,2023-07-02, '881.39'
Extracción 113,4,2023-07-02, '881'
Extracción 114,4,2023-07-03, '881.39'
Extracción 115,4,2023-07-03, '891.65'
Extracción 116,4,2023-07-04, '891.65'
Extracción 117,4,2023-07-04, '891.65'
Extracción 118,4,2023-07-05, '891.65'
Extracción 119,4,2023-07-05, '891.65'
Extracción 120,4,2023-07-06, '891.65'
Extracción 121,4,2023-07-06, '891.65'
Extracción 122,4,2023-07-07, '891.65'
Extracción 123,4,2023-07-07, '891.65'
Extracción 124,4,2023-07-08, '891.65'
Extracción 125,4,2023-07-08, '891.65'
Extracción 126,4,2023-07-09, '891.65'
Extracción 127,4,2023-07-09, '891.65'
Extracción 128,4,2023-07-10, '1048.86'
