N_Extracción,Product ID,Fecha,Precio
Extracción 0,18,2023-05-07, '3199.00'
Extracción 1,18,2023-05-07, '3199.00'
Extracción 2,18,2023-05-08, '3199.00'
Extracción 3,18,2023-05-08, '3199.00'
Extracción 4,18,2023-05-09, '2719.00'
Extracción 5,18,2023-05-09, '2719.00'
Extracción 6,18,2023-05-10, 0
Extracción 7,18,2023-05-10, '2719.00'
Extracción 8,18,2023-05-11, 0
Extracción 9,18,2023-05-11, 0
Extracción 10,18,2023-05-12, 0
Extracción 11,18,2023-05-12, '2719.00'
Extracción 12,18,2023-05-13, 0
Extracción 13,18,2023-05-13, '2699.00'
Extracción 14,18,2023-05-14, '2699.00'
Extracción 15,18,2023-05-14, 0
Extracción 16,18,2023-05-15, '2699.00'
Extracción 17,18,2023-05-15, '2699.00'
Extracción 18,18,2023-05-16, '2699.00'
Extracción 19,18,2023-05-16, '2699.00'
Extracción 20,18,2023-05-17, '2699.00'
Extracción 21,18,2023-05-17, 0
Extracción 22,18,2023-05-18, 0
Extracción 23,18,2023-05-18, 0
Extracción 24,18,2023-05-19, '2699.00'
Extracción 25,18,2023-05-19, '2699.00'
Extracción 26,18,2023-05-20, '2699.00'
Extracción 27,18,2023-05-20, '2699.00'
Extracción 28,18,2023-05-21, '2699.00'
Extracción 29,18,2023-05-21, 0
Extracción 30,18,2023-05-22, 0
Extracción 31,18,2023-05-22, '2699.00'
Extracción 32,18,2023-05-23, '2699.00'
Extracción 33,18,2023-05-23, '2699.00'
Extracción 34,18,2023-05-24, '2699.00'
Extracción 35,18,2023-05-24, '2699.00'
Extracción 36,18,2023-05-25, '2699.00'
Extracción 37,18,2023-05-25, '2699.00'
Extracción 38,18,2023-05-26, '2699.00'
Extracción 39,18,2023-05-26, '2699.00'
Extracción 40,18,2023-05-27, '2699.00'
Extracción 41,18,2023-05-27, '2699.00'
Extracción 42,18,2023-05-28, '2699.00'
Extracción 43,18,2023-05-28, '2699.00'
Extracción 44,18,2023-05-29, '2699.00'
Extracción 45,18,2023-05-29, 0
Extracción 46,18,2023-05-30, '2699.00'
Extracción 47,18,2023-05-30, '2699.00'
Extracción 48,18,2023-05-31, 0
Extracción 49,18,2023-05-31, '2699.00'
Extracción 50,18,2023-06-01, '2699.00'
Extracción 51,18,2023-06-01, 0
Extracción 52,18,2023-06-02, '2699.00'
Extracción 53,18,2023-06-02, '3501.00'
Extracción 54,18,2023-06-03, '3501.00'
Extracción 55,18,2023-06-03, '3473.00'
Extracción 56,18,2023-06-04, '3473.00'
Extracción 57,18,2023-06-04, '3484.00'
Extracción 58,18,2023-06-05, 0
Extracción 59,18,2023-06-05, '2821.00'
Extracción 60,18,2023-06-06, '2829.00'
Extracción 61,18,2023-06-06, 0
Extracción 62,18,2023-06-07, '2821.00'
Extracción 63,18,2023-06-07, 0
Extracción 64,18,2023-06-08, 0
Extracción 65,18,2023-06-08, 0
Extracción 66,18,2023-06-09, '2821.00'
Extracción 67,18,2023-06-09, '2331.40'
Extracción 68,18,2023-06-10, '2331.40'
Extracción 69,18,2023-06-10, '2331.40'
Extracción 70,18,2023-06-11, '2331.40'
Extracción 71,18,2023-06-11, '2331.40'
Extracción 72,18,2023-06-12, '2331.40'
Extracción 73,18,2023-06-12, '2331.40'
Extracción 74,18,2023-06-13, '2331.40'
Extracción 75,18,2023-06-13, '2331.40'
Extracción 76,18,2023-06-14, '2331.40'
Extracción 77,18,2023-06-14, 0
Extracción 78,18,2023-06-15, '2331.40'
Extracción 79,18,2023-06-15, '2699.00'
Extracción 80,18,2023-06-16, 0
Extracción 81,18,2023-06-16, '2699.00'
Extracción 82,18,2023-06-17, '2699.00'
Extracción 83,18,2023-06-17, '2699.00'
Extracción 84,18,2023-06-18, '2699.00'
Extracción 85,18,2023-06-18, '2699.00'
Extracción 86,18,2023-06-19, '2699.00'
Extracción 87,18,2023-06-19, '2699.00'
Extracción 88,18,2023-06-20, '2699.00'
Extracción 89,18,2023-06-20, '2699.00'
Extracción 90,18,2023-06-21, '2699.00'
Extracción 91,18,2023-06-21, '2699.00'
Extracción 92,18,2023-06-22, '2699.00'
Extracción 93,18,2023-06-22, '2699.00'
Extracción 94,18,2023-06-23, '2699.00'
Extracción 95,18,2023-06-23, '2472.00'
Extracción 96,18,2023-06-24, '2472.00'
Extracción 97,18,2023-06-24, '2472.00'
Extracción 98,18,2023-06-25, '2472.00'
Extracción 99,18,2023-06-25, '2472.00'
Extracción 100,18,2023-06-26, '2472.00'
Extracción 101,18,2023-06-26, '2472.00'
Extracción 102,18,2023-06-27, '2472.00'
Extracción 103,18,2023-06-27, '2472.00'
Extracción 104,18,2023-06-28, '2472.00'
Extracción 105,18,2023-06-28, '2472.00'
Extracción 106,18,2023-06-29, '2472.00'
Extracción 107,18,2023-06-29, '2472.00'
Extracción 108,18,2023-06-30, '2699.00'
Extracción 109,18,2023-06-30, '2699.00'
Extracción 110,18,2023-07-01, 0
Extracción 111,18,2023-07-01, 0
Extracción 112,18,2023-07-02, '2699.00'
Extracción 113,18,2023-07-02, '2699.00'
Extracción 114,18,2023-07-03, '2699.00'
Extracción 115,18,2023-07-03, '2699.00'
Extracción 116,18,2023-07-04, '2699.00'
Extracción 117,18,2023-07-04, '2699.00'
Extracción 118,18,2023-07-05, 0
Extracción 119,18,2023-07-05, '2699.00'
Extracción 120,18,2023-07-06, '2699.00'
Extracción 121,18,2023-07-06, '2699.00'
Extracción 122,18,2023-07-07, '2699.00'
Extracción 123,18,2023-07-07, '2699.00'
Extracción 124,18,2023-07-08, 0
Extracción 125,18,2023-07-08, '2799.00'
Extracción 126,18,2023-07-09, '2798.00'
Extracción 127,18,2023-07-09, '2798.00'
Extracción 128,18,2023-07-10, '2798.00'
Extracción 129,18,2023-07-10, '2798.00'
Extracción 130,18,2023-07-11, 0
Extracción 131,18,2023-07-11, '2798.00'
Extracción 132,18,2023-07-12, '2798.00'
Extracción 133,18,2023-07-12, 0
Extracción 134,18,2023-07-13, '2798.00'
Extracción 135,18,2023-07-13, '2798.00'
Extracción 136,18,2023-07-14, '2799.00'
Extracción 137,18,2023-07-14, '2799.00'
Extracción 138,18,2023-07-15, '2798.00'
Extracción 139,18,2023-07-15, 0
Extracción 140,18,2023-07-16, '2798.00'
Extracción 141,18,2023-07-16, '2798.00'
Extracción 142,18,2023-07-17, '2798.00'
Extracción 143,18,2023-07-17, 0
Extracción 144,18,2023-07-18, '2799.00'
Extracción 145,18,2023-07-18, '2799.00'
Extracción 146,18,2023-07-19, '2798.00'
Extracción 147,18,2023-07-19, 0
Extracción 148,18,2023-07-20, '2798.00'
Extracción 149,18,2023-07-20, '2798.00'
Extracción 150,18,2023-07-21, '2798.00'
Extracción 151,18,2023-07-21, '2798.00'
Extracción 152,18,2023-07-22, '2798.00'
Extracción 153,18,2023-07-22, '2798.00'
Extracción 154,18,2023-07-23, '2798.00'
Extracción 155,18,2023-07-23, '2798.00'
Extracción 156,18,2023-07-24, '2798.00'
Extracción 157,18,2023-07-24, '2798.00'
Extracción 158,18,2023-07-25, 0
Extracción 159,18,2023-07-25, '2798.00'
Extracción 160,18,2023-07-26, '2798.00'
Extracción 161,18,2023-07-26, 0
Extracción 162,18,2023-07-27, '2798.00'
Extracción 163,18,2023-07-27, 0
Extracción 164,18,2023-07-28, '2798.00'
Extracción 165,18,2023-07-28, 0
Extracción 166,18,2023-07-29, '2798.00'
Extracción 167,18,2023-07-29, '2798.00'
Extracción 168,18,2023-07-30, 0
Extracción 169,18,2023-07-30, 0
Extracción 170,18,2023-07-31, '2799.00'
Extracción 171,18,2023-07-31, '3120.00'
Extracción 172,18,2023-08-01, '2902.00'
Extracción 173,18,2023-08-01, 0
Extracción 174,18,2023-08-02, '2902.00'
Extracción 175,18,2023-08-02, '2902.00'
Extracción 176,18,2023-08-03, '2902.00'
Extracción 177,18,2023-08-03, '2398.35'
Extracción 178,18,2023-08-04, '2398.35'
Extracción 179,18,2023-08-04, 0
Extracción 180,18,2023-08-05, '2398.35'
Extracción 181,18,2023-08-05, '2398.35'
Extracción 182,18,2023-08-06, '2902.00'
Extracción 183,18,2023-08-06, '2798.00'
Extracción 184,18,2023-08-07, '2798.00'
Extracción 185,18,2023-08-07, '2798.00'
Extracción 186,18,2023-08-08, '2798.00'
Extracción 187,18,2023-08-08, 0
Extracción 188,18,2023-08-09, 0
Extracción 189,18,2023-08-09, 0
Extracción 190,18,2023-08-10, '2798.00'
Extracción 191,18,2023-08-10, '2799.00'
Extracción 192,18,2023-08-11, 0
Extracción 193,18,2023-08-11, '2798.00'
Extracción 194,18,2023-08-12, '2798.00'
Extracción 195,18,2023-08-12, '2798.00'
Extracción 196,18,2023-08-13, '2798.00'
Extracción 197,18,2023-08-13, 0
Extracción 198,18,2023-08-14, '2798.00'
Extracción 199,18,2023-08-14, '2798.00'
Extracción 200,18,2023-08-15, '2798.00'
Extracción 201,18,2023-08-15, '2798.00'
Extracción 202,18,2023-08-16, '2599.00'
Extracción 203,18,2023-08-16, '2599.00'
Extracción 204,18,2023-08-17, '2599.00'
Extracción 205,18,2023-08-17, '2599.00'
Extracción 206,18,2023-08-18, '2599.00'
Extracción 207,18,2023-08-18, '2599.00'
Extracción 208,18,2023-08-19, '2599.00'
Extracción 209,18,2023-08-19, '2599.00'
Extracción 210,18,2023-08-20, '2599.00'
Extracción 211,18,2023-08-20, '2599.00'
Extracción 212,18,2023-08-21, '2599.00'
Extracción 213,18,2023-08-21, '2599.00'
Extracción 214,18,2023-08-22, '2599.00'
Extracción 215,18,2023-08-22, 0
Extracción 216,18,2023-08-23, '2599.00'
Extracción 217,18,2023-08-23, '2599.00'
Extracción 218,18,2023-08-24, '2599.00'
Extracción 219,18,2023-08-24, '2599.00'
Extracción 220,18,2023-08-25, '2599.00'
Extracción 221,18,2023-08-25, '2599.00'
Extracción 222,18,2023-08-26, '2599.00'
Extracción 223,18,2023-08-26, '2599.00'
Extracción 224,18,2023-08-27, 0
Extracción 225,18,2023-08-27, 0
